OLIS-3D-ASCII	SySl1174			
375	7.38E-03			
376	7.50E-03			
377	7.65E-03			
378	7.82E-03			
379	8.01E-03			
380	8.21E-03			
381	8.40E-03			
382	8.60E-03			
383	8.76E-03			
384	8.93E-03			
385	9.00E-03			
386	9.09E-03			
387	9.13E-03			
388	9.17E-03			
389	9.14E-03			
390	9.14E-03			
391	9.14E-03			
392	9.16E-03			
393	9.23E-03			
394	9.36E-03			
395	9.52E-03			
396	9.64E-03			
397	9.82E-03			
398	9.97E-03			
399	1.01E-02			
400	1.03E-02			
401	1.05E-02			
402	0.010678914			
403	1.09E-02			
404	1.11E-02			
405	1.13E-02			
406	1.16E-02			
407	1.19E-02			
408	1.22E-02			
409	1.25E-02			
410	0.012744413			
411	0.013014803			
412	1.33E-02			
413	1.36E-02			
414	1.39E-02			
415	0.014165338			
416	1.45E-02			
417	1.47E-02			
418	0.014896199			
419	1.51E-02			
420	0.015181143			
421	0.015299175			
422	1.54E-02			
423	1.54E-02			
424	1.55E-02			
425	1.56E-02			
426	1.57E-02			
427	1.58E-02			
428	1.60E-02			
429	1.62E-02			
430	1.64E-02			
431	1.66E-02			
432	1.68E-02			
433	1.70E-02			
434	0.017185862			
435	1.73E-02			
436	1.74E-02			
437	1.75E-02			
438	1.75E-02			
439	1.74E-02			
440	1.72E-02			
441	1.70E-02			
442	1.68E-02			
443	1.64E-02			
444	1.60E-02			
445	1.55E-02			
446	1.50E-02			
447	1.45E-02			
448	0.013956987			
449	0.013422485			
450	0.01291968			
451	1.24E-02			
452	1.20E-02			
453	1.16E-02			
454	1.13E-02			
455	1.10E-02			
456	1.08E-02			
457	1.05E-02			
458	1.03E-02			
459	1.02E-02			
460	1.00E-02			
461	9.94E-03			
462	9.84E-03			
463	9.72E-03			
464	9.61E-03			
465	9.49E-03			
466	9.36E-03			
467	9.23E-03			
468	9.06E-03			
469	8.89E-03			
470	8.71E-03			
471	8.55E-03			
472	8.40E-03			
473	8.28E-03			
474	8.15E-03			
475	8.03E-03			
476	7.92E-03			
477	7.81E-03			
478	7.71E-03			
479	7.63E-03			
480	7.55E-03			
481	7.50E-03			
482	0.007465547			
483	7.45E-03			
484	7.44E-03			
485	7.47E-03			
486	7.49E-03			
487	7.55E-03			
488	7.59E-03			
489	7.66E-03			
490	7.71E-03			
491	7.77E-03			
492	7.82E-03			
493	7.87E-03			
494	7.90E-03			
495	7.92E-03			
496	7.92E-03			
497	7.92E-03			
498	7.88E-03			
499	7.82E-03			
500	7.73E-03			
501	7.64E-03			
502	7.53E-03			
503	7.41E-03			
504	7.24E-03			
505	7.09E-03			
506	6.92E-03			
507	6.74E-03			
508	6.54E-03			
509	6.33E-03			
510	6.09E-03			
511	5.86E-03			
512	5.64E-03			
513	5.42E-03			
514	5.21E-03			
515	4.99E-03			
516	4.76E-03			
517	4.56E-03			
518	4.35E-03			
519	4.13E-03			
520	3.94E-03			
521	3.75E-03			
522	3.56E-03			
523	3.40E-03			
524	3.25E-03			
525	3.12E-03			
526	3.01E-03			
527	2.91E-03			
528	2.81E-03			
529	2.74E-03			
530	2.68E-03			
531	2.63E-03			
532	2.59E-03			
533	2.58E-03			
534	2.56E-03			
535	2.55E-03			
536	2.55E-03			
537	2.54E-03			
538	2.54E-03			
539	2.55E-03			
540	2.56E-03			
541	2.58E-03			
542	2.61E-03			
543	2.65E-03			
544	2.69E-03			
545	2.76E-03			
546	2.81E-03			
547	2.86E-03			
548	2.92E-03			
549	2.98E-03			
550	3.05E-03			
551	3.12E-03			
552	3.19E-03			
553	3.29E-03			
554	3.39E-03			
555	3.50E-03			
556	3.60E-03			
557	3.72E-03			
558	3.82E-03			
559	3.93E-03			
560	4.03E-03			
561	4.12E-03			
562	4.22E-03			
563	4.32E-03			
564	4.44E-03			
565	4.56E-03			
566	4.67E-03			
567	4.80E-03			
568	4.93E-03			
569	5.08E-03			
570	5.22E-03			
571	5.37E-03			
572	5.50E-03			
573	5.64E-03			
574	5.78E-03			
575	5.93E-03			
576	6.07E-03			
577	6.21E-03			
578	6.34E-03			
579	6.48E-03			
580	6.63E-03			
581	6.76E-03			
582	6.91E-03			
583	7.03E-03			
584	7.15E-03			
585	7.28E-03			
586	7.43E-03			
587	7.58E-03			
588	7.70E-03			
589	7.82E-03			
590	7.93E-03			
591	8.05E-03			
592	8.14E-03			
593	8.24E-03			
594	8.37E-03			
595	8.47E-03			
596	8.58E-03			
597	8.72E-03			
598	8.89E-03			
599	9.05E-03			
600	9.21E-03			
601	9.38E-03			
602	9.57E-03			
603	9.76E-03			
604	9.96E-03			
605	1.02E-02			
606	1.04E-02			
607	1.07E-02			
608	0.010946952			
609	1.12E-02			
610	1.15E-02			
611	1.17E-02			
612	1.20E-02			
613	1.22E-02			
614	1.25E-02			
615	1.27E-02			
616	1.29E-02			
617	1.31E-02			
618	1.33E-02			
619	1.35E-02			
620	1.36E-02			
