OLIS-3D-ASCII	SySl1144	
375	1.05E-03	
376	9.47E-04	
377	8.57E-04	
378	7.83E-04	
379	7.27E-04	
380	6.88E-04	
381	6.69E-04	
382	6.84E-04	
383	6.87E-04	
384	8.04E-04	
385	8.22E-04	
386	7.95E-04	
387	8.05E-04	
388	8.13E-04	
389	8.86E-04	
390	8.49E-04	
391	8.51E-04	
392	8.52E-04	
393	8.95E-04	
394	9.75E-04	
395	9.95E-04	
396	1.06E-03	
397	1.05E-03	
398	1.02E-03	
399	1.04E-03	
400	1.06E-03	
401	1.09E-03	
402	1.08E-03	
403	1.12E-03	
404	1.14E-03	
405	1.17E-03	
406	1.21E-03	
407	1.24E-03	
408	1.25E-03	
409	1.27E-03	
410	1.28E-03	
411	1.27E-03	
412	1.29E-03	
413	1.33E-03	
414	1.39E-03	
415	1.44E-03	
416	1.46E-03	
417	1.46E-03	
418	1.47E-03	
419	1.48E-03	
420	1.44E-03	
421	1.43E-03	
422	1.43E-03	
423	1.43E-03	
424	1.44E-03	
425	1.45E-03	
426	1.48E-03	
427	1.51E-03	
428	1.52E-03	
429	1.55E-03	
430	1.58E-03	
431	1.61E-03	
432	1.61E-03	
433	1.63E-03	
434	1.67E-03	
435	1.69E-03	
436	1.70E-03	
437	1.70E-03	
438	1.70E-03	
439	1.68E-03	
440	1.67E-03	
441	1.65E-03	
442	1.63E-03	
443	1.60E-03	
444	1.56E-03	
445	1.53E-03	
446	1.51E-03	
447	1.47E-03	
448	1.44E-03	
449	1.42E-03	
450	1.40E-03	
451	1.37E-03	
452	1.36E-03	
453	1.33E-03	
454	1.31E-03	
455	1.29E-03	
456	1.28E-03	
457	1.27E-03	
458	1.26E-03	
459	1.25E-03	
460	1.25E-03	
461	1.25E-03	
462	1.25E-03	
463	1.24E-03	
464	1.25E-03	
465	1.23E-03	
466	1.22E-03	
467	1.21E-03	
468	1.20E-03	
469	1.17E-03	
470	1.16E-03	
471	1.13E-03	
472	1.11E-03	
473	1.10E-03	
474	1.10E-03	
475	1.09E-03	
476	1.10E-03	
477	1.11E-03	
478	1.10E-03	
479	1.11E-03	
480	1.11E-03	
481	1.09E-03	
482	1.08E-03	
483	1.08E-03	
484	1.07E-03	
485	1.08E-03	
486	1.09E-03	
487	1.10E-03	
488	1.11E-03	
489	1.14E-03	
490	1.14E-03	
491	1.15E-03	
492	1.15E-03	
493	1.15E-03	
494	1.16E-03	
495	1.18E-03	
496	1.18E-03	
497	1.18E-03	
498	1.19E-03	
499	1.19E-03	
500	1.20E-03	
501	1.22E-03	
502	1.23E-03	
503	1.23E-03	
504	1.24E-03	
505	1.24E-03	
506	1.25E-03	
507	1.24E-03	
508	1.23E-03	
509	1.21E-03	
510	1.22E-03	
511	1.22E-03	
512	1.19E-03	
513	1.18E-03	
514	1.18E-03	
515	1.17E-03	
516	1.17E-03	
517	1.17E-03	
518	1.18E-03	
519	1.18E-03	
520	1.20E-03	
521	1.21E-03	
522	1.24E-03	
523	1.24E-03	
524	1.22E-03	
525	1.23E-03	
526	1.24E-03	
527	1.25E-03	
528	1.26E-03	
529	1.28E-03	
530	1.29E-03	
531	1.29E-03	
532	1.31E-03	
533	1.32E-03	
534	1.33E-03	
535	1.32E-03	
536	1.33E-03	
537	1.34E-03	
538	1.35E-03	
539	1.37E-03	
540	1.38E-03	
541	1.40E-03	
542	1.43E-03	
543	1.44E-03	
544	1.46E-03	
545	1.46E-03	
546	1.47E-03	
547	1.47E-03	
548	1.48E-03	
549	1.48E-03	
550	1.49E-03	
551	1.50E-03	
552	1.52E-03	
553	1.53E-03	
554	1.55E-03	
555	1.55E-03	
556	1.54E-03	
557	1.54E-03	
558	1.54E-03	
559	1.55E-03	
560	1.56E-03	
561	1.57E-03	
562	1.59E-03	
563	1.62E-03	
564	1.63E-03	
565	1.66E-03	
566	1.67E-03	
567	1.66E-03	
568	1.64E-03	
569	1.62E-03	
570	1.61E-03	
571	1.58E-03	
572	1.53E-03	
573	1.46E-03	
