OLIS-3D-ASCII	SySl1016	
375	7.43E-02	
376	7.52E-02	
377	7.62E-02	
378	7.71E-02	
379	7.80E-02	
380	7.89E-02	
381	7.96E-02	
382	8.01E-02	
383	8.06E-02	
384	8.10E-02	
385	0.081123283	
386	8.10E-02	
387	0.081169679	
388	8.12E-02	
389	8.16E-02	
390	8.22E-02	
391	8.26E-02	
392	8.33E-02	
393	8.40E-02	
394	8.48E-02	
395	8.56E-02	
396	8.64E-02	
397	0.087491806	
398	8.86E-02	
399	0.089973462	
400	9.16E-02	
401	9.34E-02	
402	9.55E-02	
403	9.79E-02	
404	0.100646159	
405	0.103463841	
406	0.106345955	
407	0.109343109	
408	0.112201999	
409	0.115329146	
410	0.118362743	
411	0.121069568	
412	0.123957197	
413	0.126433716	
414	0.129146693	
415	0.132009189	
416	0.134971455	
417	0.13769308	
418	0.14074897	
419	0.143591891	
420	0.146306929	
421	0.149227892	
422	0.151217875	
423	0.153401855	
424	0.155076364	
425	0.15639012	
426	0.157913904	
427	0.159155507	
428	0.16101897	
429	0.162784924	
430	0.1648381	
431	0.166978381	
432	0.169434886	
433	0.171430464	
434	0.173185536	
435	0.175283734	
436	0.176461238	
437	0.177580443	
438	0.178266363	
439	0.178706512	
440	0.179033927	
441	0.177977977	
442	0.176342195	
443	0.174594569	
444	0.172694742	
445	0.169899352	
446	0.167005949	
447	0.163454333	
448	0.16017782	
449	0.157390078	
450	0.154911498	
451	0.152662647	
452	0.150378643	
453	0.148324573	
454	0.146433461	
455	0.145635386	
456	0.145209828	
457	0.144531287	
458	0.143849397	
459	0.143145689	
460	0.142972126	
461	0.142840432	
462	0.142528455	
463	0.142478455	
464	0.142365888	
465	0.142260308	
466	0.141216334	
467	0.141508525	
468	0.141319317	
469	0.141443797	
470	0.141313869	
471	0.141383218	
472	0.141765548	
473	0.141948581	
474	0.142584251	
475	0.143594009	
476	0.144185085	
477	0.145092635	
478	0.145907553	
479	0.147254662	
480	0.14853539	
481	0.150136867	
482	0.151571557	
483	0.153126445	
484	0.15432036	
485	0.155112423	
486	0.155574679	
487	0.155464664	
488	0.155367309	
489	0.154437223	
490	0.153297328	
491	0.151031874	
492	0.149555375	
493	0.147873596	
494	0.145788772	
495	0.143513864	
496	0.140846368	
497	0.137667054	
498	0.134425902	
499	0.131763071	
500	0.129009754	
501	0.125604278	
502	0.122341758	
503	0.118681369	
504	0.115991777	
505	0.113177468	
506	0.110217586	
507	0.107186272	
508	0.103976462	
509	0.101138824	
510	9.87E-02	
511	9.67E-02	
512	9.42E-02	
513	9.17E-02	
