OLIS-3D-ASCII	SySl1222			
375	9.63E-04			
376	1.01E-03			
377	1.06E-03			
378	1.11E-03			
379	1.15E-03			
380	1.18E-03			
381	1.21E-03			
382	1.27E-03			
383	1.22E-03			
384	1.14E-03			
385	1.11E-03			
386	1.10E-03			
387	1.11E-03			
388	1.04E-03			
389	1.00E-03			
390	9.46E-04			
391	9.72E-04			
392	1.02E-03			
393	0.001063321			
394	1.10E-03			
395	1.11E-03			
396	1.16E-03			
397	1.16E-03			
398	1.14E-03			
399	1.14E-03			
400	1.11E-03			
401	1.07E-03			
402	1.04E-03			
403	1.07E-03			
404	1.10E-03			
405	1.10E-03			
406	1.13E-03			
407	1.17E-03			
408	1.20E-03			
409	1.18E-03			
410	1.18E-03			
411	1.19E-03			
412	1.20E-03			
413	1.18E-03			
414	1.19E-03			
415	1.23E-03			
416	1.20E-03			
417	1.21E-03			
418	1.26E-03			
419	1.25E-03			
420	1.27E-03			
421	1.28E-03			
422	1.27E-03			
423	1.26E-03			
424	1.29E-03			
425	1.30E-03			
426	1.31E-03			
427	1.29E-03			
428	1.26E-03			
429	1.25E-03			
430	1.26E-03			
431	1.23E-03			
432	1.24E-03			
433	1.26E-03			
434	1.27E-03			
435	1.29E-03			
436	1.31E-03			
437	1.33E-03			
438	1.32E-03			
439	1.30E-03			
440	1.28E-03			
441	1.26E-03			
442	1.24E-03			
443	1.21E-03			
444	1.19E-03			
445	1.17E-03			
446	1.13E-03			
447	1.08E-03			
448	1.03E-03			
449	1.01E-03			
450	9.64E-04			
451	9.30E-04			
452	8.95E-04			
453	8.70E-04			
454	8.39E-04			
455	8.23E-04			
456	8.09E-04			
457	7.82E-04			
458	7.56E-04			
459	7.41E-04			
460	7.23E-04			
461	7.27E-04			
462	7.19E-04			
463	7.03E-04			
464	6.82E-04			
465	6.76E-04			
466	6.80E-04			
467	6.65E-04			
468	6.56E-04			
469	6.35E-04			
470	6.30E-04			
471	6.18E-04			
472	6.06E-04			
473	6.02E-04			
474	5.93E-04			
475	5.72E-04			
476	5.60E-04			
477	5.54E-04			
478	5.54E-04			
479	5.36E-04			
480	5.37E-04			
481	5.38E-04			
482	5.38E-04			
483	5.23E-04			
484	5.26E-04			
485	5.30E-04			
486	5.29E-04			
487	5.29E-04			
488	5.29E-04			
489	5.21E-04			
490	5.26E-04			
491	5.30E-04			
492	5.39E-04			
493	5.46E-04			
494	5.47E-04			
495	5.38E-04			
496	5.43E-04			
497	5.48E-04			
498	5.40E-04			
499	5.28E-04			
500	5.22E-04			
501	5.14E-04			
502	5.07E-04			
503	5.07E-04			
504	5.11E-04			
505	5.17E-04			
506	5.08E-04			
507	4.99E-04			
508	4.85E-04			
509	4.72E-04			
510	4.50E-04			
511	4.26E-04			
512	4.11E-04			
513	3.83E-04			
514	3.60E-04			
515	3.43E-04			
516	3.36E-04			
517	3.21E-04			
518	3.12E-04			
519	3.03E-04			
520	2.97E-04			
521	2.77E-04			
522	2.62E-04			
523	2.45E-04			
524	2.32E-04			
525	2.00E-04			
526	1.81E-04			
527	1.72E-04			
528	1.65E-04			
529	1.58E-04			
530	1.65E-04			
531	1.67E-04			
532	1.69E-04			
533	1.59E-04			
534	1.69E-04			
535	1.67E-04			
536	1.73E-04			
537	1.52E-04			
538	1.44E-04			
539	1.33E-04			
540	1.13E-04			
541	1.13E-04			
542	1.29E-04			
543	1.34E-04			
544	1.26E-04			
545	1.36E-04			
546	1.48E-04			
547	1.59E-04			
548	1.77E-04			
549	1.71E-04			
550	1.70E-04			
551	1.64E-04			
552	1.61E-04			
553	1.64E-04			
554	1.78E-04			
555	1.76E-04			
556	1.75E-04			
557	1.88E-04			
558	2.00E-04			
559	2.20E-04			
560	2.35E-04			
561	2.58E-04			
562	2.62E-04			
563	2.65E-04			
564	2.65E-04			
565	2.55E-04			
566	2.58E-04			
567	2.64E-04			
568	2.79E-04			
569	2.87E-04			
570	3.01E-04			
571	3.13E-04			
572	3.28E-04			
573	3.36E-04			
574	3.45E-04			
575	3.51E-04			
576	3.49E-04			
577	3.44E-04			
578	3.56E-04			
579	3.62E-04			
580	3.71E-04			
