OLIS-3D-ASCII	SySl1327				
375	0.091875436				
376	9.35E-02				
377	9.51E-02				
378	0.096682141				
379	9.82E-02				
380	0.099701861				
381	0.101093278				
382	0.102517392				
383	0.103710759				
384	0.10452013				
385	0.10505951				
386	0.105334143				
387	0.105842067				
388	0.106002615				
389	0.106900424				
390	0.107403665				
391	0.108234286				
392	0.109043812				
393	0.109813054				
394	0.110959262				
395	0.112007667				
396	0.112745016				
397	0.113766733				
398	0.11495108				
399	0.116305633				
400	0.118057505				
401	0.119988668				
402	0.122536343				
403	0.125543921				
404	0.128721258				
405	0.132077545				
406	0.135761658				
407	0.139851465				
408	0.143534548				
409	0.147577063				
410	0.151706828				
411	0.155429558				
412	0.158935559				
413	0.161776335				
414	0.164745543				
415	0.167458521				
416	0.169854184				
417	0.172119133				
418	0.174663791				
419	0.177059916				
420	0.179237967				
421	0.181619659				
422	0.183466265				
423	0.185635998				
424	0.187211799				
425	0.188724361				
426	0.19077492				
427	0.19275147				
428	0.19557568				
429	0.198474832				
430	0.201726486				
431	0.205403692				
432	0.209674409				
433	0.213006087				
434	0.216421982				
435	0.220019578				
436	0.222341209				
437	0.224839427				
438	0.226550209				
439	0.2273727				
440	0.227668808				
441	0.225812564				
442	0.222615561				
443	0.218921966				
444	0.214191192				
445	0.207707758				
446	0.200784163				
447	0.192868627				
448	0.185040959				
449	0.177843034				
450	0.170908793				
451	0.164633608				
452	0.158479641				
453	0.152932778				
454	0.147811351				
455	0.144470371				
456	0.141665805				
457	0.139203606				
458	0.137000136				
459	0.135161409				
460	0.133976891				
461	0.132993941				
462	0.1320326				
463	0.131276279				
464	0.130494066				
465	0.129812077				
466	0.128441972				
467	0.128243316				
468	0.127331561				
469	0.126551222				
470	0.125556088				
471	0.124565081				
472	0.123787463				
473	0.122776558				
474	0.122008549				
475	0.121678965				
476	0.121009306				
477	0.120798946				
478	0.120641225				
479	0.120992201				
480	0.121208662				
481	0.121825571				
482	0.122593487				
483	0.123593463				
484	0.124593749				
485	0.125550507				
486	0.12635133				
487	0.127058974				
488	0.127732896				
489	0.12795135				
490	0.128079995				
491	0.127424914				
492	0.127211805				
493	0.126821135				
494	0.12595505				
495	0.124793704				
496	0.123218132				
497	0.121046634				
498	0.118647773				
499	0.116611283				
500	0.114090559				
501	0.110952569				
502	0.108010742				
503	0.104562403				
504	0.101728335				
505	9.86E-02				
506	9.52E-02				
507	9.18E-02				
508	0.08811589				
509	8.46E-02				
510	8.15E-02				
511	7.87E-02				
512	7.55E-02				
513	7.25E-02				
514	6.95E-02				
515	6.68E-02				
516	6.44E-02				
517	6.20E-02				
518	5.95E-02				
519	5.71E-02				
520	5.51E-02				
521	5.33E-02				
522	5.15E-02				
523	4.98E-02				
524	4.79E-02				
525	4.62E-02				
526	4.46E-02				
527	4.31E-02				
528	4.16E-02				
529	4.00E-02				
530	0.038400423				
531	3.70E-02				
532	3.57E-02				
533	0.034431406				
534	3.32E-02				
535	3.21E-02				
536	3.10E-02				
537	3.00E-02				
538	2.90E-02				
539	2.80E-02				
540	2.72E-02				
541	2.65E-02				
542	2.58E-02				
543	0.025191216				
544	2.47E-02				
545	2.42E-02				
546	2.39E-02				
547	2.36E-02				
548	2.33E-02				
549	2.31E-02				
550	2.30E-02				
551	2.30E-02				
552	2.31E-02				
553	2.32E-02				
554	2.34E-02				
555	2.36E-02				
556	2.38E-02				
557	2.42E-02				
558	2.45E-02				
559	2.49E-02				
560	2.54E-02				
561	2.59E-02				
562	2.64E-02				
563	2.70E-02				
564	2.77E-02				
565	2.84E-02				
566	2.91E-02				
567	2.99E-02				
568	3.06E-02				
569	3.13E-02				
570	3.21E-02				
571	3.29E-02				
572	3.38E-02				
573	3.46E-02				
574	3.55E-02				
575	3.64E-02				
576	3.73E-02				
577	3.82E-02				
578	0.039172563				
579	0.040037554				
580	0.0408648				
581	4.16E-02				
582	4.23E-02				
583	4.31E-02				
584	4.38E-02				
585	4.46E-02				
586	4.53E-02				
587	4.61E-02				
588	4.68E-02				
589	4.76E-02				
590	4.83E-02				
591	4.91E-02				
592	4.98E-02				
593	5.04E-02				
594	5.11E-02				
595	5.18E-02				
596	5.25E-02				
597	5.32E-02				
598	5.39E-02				
599	5.47E-02				
600	5.55E-02				
601	5.64E-02				
602	5.74E-02				
603	5.84E-02				
604	5.94E-02				
605	6.06E-02				
606	0.061768253				
607	6.30E-02				
608	6.44E-02				
609	6.57E-02				
610	6.72E-02				
611	6.88E-02				
612	0.070445425				
613	7.21E-02				
614	7.40E-02				
615	7.58E-02				
616	7.77E-02				
617	7.93E-02				
618	8.07E-02				
619	8.20E-02				
620	8.33E-02				
621	8.42E-02				
622	8.51E-02				
623	8.60E-02				
624	8.66E-02				
625	8.71E-02				
626	0.087663563				
627	8.79E-02				
628	8.81E-02				
629	8.79E-02				
630	0.087811128				
631	8.77E-02				
632	0.087408233				
633	8.69E-02				
634	8.67E-02				
635	8.64E-02				
636	8.59E-02				
637	8.53E-02				
638	8.46E-02				
639	8.34E-02				
640	8.24E-02				
641	8.10E-02				
642	7.96E-02				
643	7.78E-02				
644	7.59E-02				
645	7.40E-02				
646	7.22E-02				
647	7.04E-02				
648	6.88E-02				
649	6.74E-02				
650	6.62E-02				
651	6.53E-02				
652	6.49E-02				
653	6.45E-02				
654	6.46E-02				
655	6.47E-02				
656	0.065352279				
657	0.066282444				
658	6.74E-02				
659	6.89E-02				
660	7.05E-02				
661	7.25E-02				
662	7.49E-02				
663	7.74E-02				
664	8.02E-02				
665	8.34E-02				
666	8.70E-02				
667	9.06E-02				
668	9.42E-02				
669	9.77E-02				
670	0.100582597				
671	0.104308392				
672	0.107806479				
673	0.111409598				
674	0.114737353				
675	0.117731125				
676	0.120690981				
677	0.123677276				
678	0.126664395				
679	0.129012795				
680	0.130477683				
681	0.130762812				
682	0.130337054				
683	0.129449463				
684	0.127095929				
685	0.123810478				
686	0.118924213				
687	0.112851911				
688	0.106558905				
689	9.99E-02				
690	0.093228923				
691	8.65E-02				
692	7.99E-02				
693	7.36E-02				
694	6.81E-02				
695	6.29E-02				
696	5.86E-02				
697	5.45E-02				
698	5.05E-02				
699	4.73E-02				
700	4.47E-02				
701	4.26E-02				
702	4.08E-02				
703	3.92E-02				
704	3.77E-02				
705	3.64E-02				
706	3.52E-02				
707	3.39E-02				
708	3.25E-02				
709	3.09E-02				
710	2.89E-02				
