OLIS-3D-ASCII	SySl1111		
375	1.75E-03		
376	1.56E-03		
377	1.45E-03		
378	1.42E-03		
379	1.44E-03		
380	1.50E-03		
381	1.57E-03		
382	1.59E-03		
383	1.68E-03		
384	1.70E-03		
385	1.65E-03		
386	1.57E-03		
387	1.54E-03		
388	1.49E-03		
389	1.41E-03		
390	1.34E-03		
391	1.32E-03		
392	1.34E-03		
393	1.35E-03		
394	1.37E-03		
395	1.42E-03		
396	1.44E-03		
397	1.46E-03		
398	1.50E-03		
399	1.54E-03		
400	1.50E-03		
401	1.49E-03		
402	1.51E-03		
403	1.54E-03		
404	1.53E-03		
405	1.57E-03		
406	1.60E-03		
407	1.62E-03		
408	1.66E-03		
409	1.71E-03		
410	1.74E-03		
411	1.76E-03		
412	1.79E-03		
413	1.84E-03		
414	1.90E-03		
415	1.93E-03		
416	1.95E-03		
417	1.96E-03		
418	1.96E-03		
419	1.95E-03		
420	1.92E-03		
421	1.93E-03		
422	1.92E-03		
423	1.91E-03		
424	1.93E-03		
425	1.94E-03		
426	1.96E-03		
427	1.98E-03		
428	2.00E-03		
429	2.01E-03		
430	2.03E-03		
431	2.05E-03		
432	2.07E-03		
433	2.11E-03		
434	2.12E-03		
435	2.15E-03		
436	2.16E-03		
437	2.14E-03		
438	2.13E-03		
439	2.11E-03		
440	2.08E-03		
441	2.04E-03		
442	1.99E-03		
443	1.92E-03		
444	1.87E-03		
445	1.81E-03		
446	1.74E-03		
447	1.70E-03		
448	1.63E-03		
449	1.56E-03		
450	1.52E-03		
451	1.47E-03		
452	1.41E-03		
453	1.36E-03		
454	1.31E-03		
455	1.28E-03		
456	1.26E-03		
457	1.22E-03		
458	1.18E-03		
459	1.16E-03		
460	1.15E-03		
461	1.14E-03		
462	1.13E-03		
463	1.11E-03		
464	1.08E-03		
465	1.06E-03		
466	1.05E-03		
467	1.03E-03		
468	1.01E-03		
469	9.76E-04		
470	9.54E-04		
471	9.43E-04		
472	9.35E-04		
473	9.19E-04		
474	9.02E-04		
475	8.81E-04		
476	8.79E-04		
477	8.64E-04		
478	8.59E-04		
479	8.46E-04		
480	8.35E-04		
481	8.34E-04		
482	8.34E-04		
483	8.23E-04		
484	8.17E-04		
485	8.05E-04		
486	8.17E-04		
487	8.19E-04		
488	8.41E-04		
489	8.34E-04		
490	8.39E-04		
491	8.36E-04		
492	8.37E-04		
493	8.41E-04		
494	8.37E-04		
495	8.37E-04		
496	8.37E-04		
497	8.45E-04		
498	8.61E-04		
499	8.66E-04		
500	8.66E-04		
501	8.42E-04		
502	8.30E-04		
503	8.12E-04		
504	8.03E-04		
505	7.75E-04		
506	7.57E-04		
507	7.52E-04		
508	7.32E-04		
509	7.21E-04		
510	7.05E-04		
