OLIS-3D-ASCII	SySl1110			
375	9.17E-03			
376	9.36E-03			
377	9.54E-03			
378	9.70E-03			
379	9.85E-03			
380	9.98E-03			
381	1.01E-02			
382	1.02E-02			
383	1.02E-02			
384	1.02E-02			
385	1.01E-02			
386	0.010125068			
387	1.01E-02			
388	1.01E-02			
389	1.00E-02			
390	1.00E-02			
391	1.01E-02			
392	1.02E-02			
393	1.03E-02			
394	1.04E-02			
395	1.05E-02			
396	1.06E-02			
397	1.06E-02			
398	1.07E-02			
399	1.08E-02			
400	1.09E-02			
401	1.10E-02			
402	1.12E-02			
403	1.14E-02			
404	1.16E-02			
405	1.18E-02			
406	1.20E-02			
407	1.22E-02			
408	1.24E-02			
409	1.26E-02			
410	1.29E-02			
411	1.31E-02			
412	1.33E-02			
413	1.35E-02			
414	1.37E-02			
415	1.39E-02			
416	1.41E-02			
417	1.42E-02			
418	1.43E-02			
419	1.44E-02			
420	1.46E-02			
421	1.46E-02			
422	1.47E-02			
423	0.014774002			
424	1.48E-02			
425	1.49E-02			
426	1.50E-02			
427	1.51E-02			
428	1.52E-02			
429	1.53E-02			
430	1.54E-02			
431	1.55E-02			
432	1.56E-02			
433	1.58E-02			
434	1.59E-02			
435	1.60E-02			
436	0.016037225			
437	1.61E-02			
438	1.61E-02			
439	1.60E-02			
440	1.59E-02			
441	1.57E-02			
442	1.55E-02			
443	1.53E-02			
444	1.51E-02			
445	1.49E-02			
446	1.46E-02			
447	1.43E-02			
448	1.40E-02			
449	1.37E-02			
450	1.34E-02			
451	1.31E-02			
452	1.28E-02			
453	0.01261506			
454	1.24E-02			
455	1.22E-02			
456	1.21E-02			
457	0.011967552			
458	1.18E-02			
459	1.18E-02			
460	1.16E-02			
461	1.15E-02			
462	1.14E-02			
463	1.13E-02			
464	1.12E-02			
465	1.11E-02			
466	1.09E-02			
467	1.08E-02			
468	1.06E-02			
469	1.05E-02			
470	1.03E-02			
471	1.02E-02			
472	1.00E-02			
473	0.009880988			
474	9.72E-03			
475	9.58E-03			
476	9.45E-03			
477	9.34E-03			
478	9.24E-03			
479	9.19E-03			
480	9.14E-03			
481	9.11E-03			
482	9.12E-03			
483	9.13E-03			
484	9.16E-03			
485	9.18E-03			
486	9.22E-03			
487	9.25E-03			
488	9.30E-03			
489	9.36E-03			
490	9.41E-03			
491	9.45E-03			
492	9.48E-03			
493	9.51E-03			
494	9.52E-03			
495	9.49E-03			
496	9.46E-03			
497	9.40E-03			
498	9.35E-03			
499	9.24E-03			
500	9.12E-03			
501	8.97E-03			
502	8.80E-03			
503	8.62E-03			
504	8.43E-03			
505	8.22E-03			
506	8.00E-03			
507	7.76E-03			
508	7.53E-03			
509	7.29E-03			
510	7.06E-03			
511	6.78E-03			
512	6.52E-03			
513	6.26E-03			
514	6.02E-03			
515	5.78E-03			
516	5.56E-03			
517	5.32E-03			
518	5.10E-03			
519	4.88E-03			
520	4.66E-03			
521	4.44E-03			
522	4.23E-03			
523	4.01E-03			
524	3.80E-03			
525	3.64E-03			
526	3.45E-03			
527	3.29E-03			
528	3.15E-03			
529	3.02E-03			
530	2.90E-03			
531	2.78E-03			
532	2.67E-03			
533	2.58E-03			
534	2.48E-03			
535	2.39E-03			
536	2.30E-03			
537	2.22E-03			
538	2.13E-03			
539	2.05E-03			
540	1.98E-03			
541	1.92E-03			
542	1.86E-03			
543	1.79E-03			
544	1.74E-03			
545	1.70E-03			
546	1.67E-03			
547	1.63E-03			
548	1.60E-03			
549	1.58E-03			
550	1.54E-03			
551	1.52E-03			
552	1.51E-03			
553	1.51E-03			
554	1.49E-03			
555	1.47E-03			
556	1.44E-03			
557	1.44E-03			
558	1.43E-03			
559	0.001422613			
560	1.42E-03			
561	1.44E-03			
562	1.45E-03			
563	1.47E-03			
564	1.49E-03			
565	1.53E-03			
566	1.56E-03			
567	1.57E-03			
568	1.60E-03			
569	1.63E-03			
570	0.001648691			
571	1.68E-03			
572	1.71E-03			
573	1.75E-03			
574	1.79E-03			
575	1.82E-03			
576	1.86E-03			
577	1.92E-03			
578	1.95E-03			
579	1.96E-03			
580	1.99E-03			
581	2.03E-03			
582	2.05E-03			
583	2.08E-03			
584	2.12E-03			
585	2.15E-03			
586	2.17E-03			
587	2.20E-03			
588	2.23E-03			
589	2.25E-03			
590	2.27E-03			
591	2.29E-03			
592	2.32E-03			
593	2.33E-03			
594	2.35E-03			
595	2.36E-03			
596	2.39E-03			
597	2.40E-03			
598	2.40E-03			
599	2.42E-03			
600	2.42E-03			
601	2.44E-03			
602	2.48E-03			
603	2.51E-03			
604	2.53E-03			
605	2.57E-03			
606	2.62E-03			
607	2.67E-03			
608	2.73E-03			
609	2.80E-03			
610	2.88E-03			
611	2.96E-03			
612	3.02E-03			
613	3.11E-03			
614	3.18E-03			
615	3.24E-03			
616	3.29E-03			
617	3.35E-03			
618	3.39E-03			
619	3.42E-03			
620	3.48E-03			
621	3.52E-03			
622	3.56E-03			
623	3.60E-03			
624	3.62E-03			
625	3.66E-03			
626	3.68E-03			
627	3.71E-03			
628	3.72E-03			
629	3.73E-03			
630	3.73E-03			
631	3.73E-03			
632	3.73E-03			
633	3.69E-03			
