OLIS-3D-ASCII	SySl1263		
375	6.30E-04		
376	6.27E-04		
377	6.31E-04		
378	6.41E-04		
379	6.55E-04		
380	6.72E-04		
381	6.89E-04		
382	7.27E-04		
383	7.21E-04		
384	7.54E-04		
385	7.63E-04		
386	7.13E-04		
387	6.81E-04		
388	6.34E-04		
389	5.68E-04		
390	5.92E-04		
391	5.52E-04		
392	4.78E-04		
393	4.94E-04		
394	5.03E-04		
395	5.30E-04		
396	6.07E-04		
397	6.30E-04		
398	6.17E-04		
399	6.40E-04		
400	5.83E-04		
401	5.64E-04		
402	5.91E-04		
403	0.000551499		
404	5.63E-04		
405	6.00E-04		
406	6.41E-04		
407	6.75E-04		
408	7.16E-04		
409	7.40E-04		
410	7.77E-04		
411	7.63E-04		
412	7.63E-04		
413	7.79E-04		
414	7.77E-04		
415	7.57E-04		
416	7.58E-04		
417	7.92E-04		
418	8.06E-04		
419	7.93E-04		
420	7.91E-04		
421	8.03E-04		
422	8.08E-04		
423	8.17E-04		
424	8.14E-04		
425	8.05E-04		
426	8.20E-04		
427	8.11E-04		
428	7.81E-04		
429	7.91E-04		
430	7.87E-04		
431	7.82E-04		
432	7.89E-04		
433	8.02E-04		
434	7.87E-04		
435	8.00E-04		
436	8.21E-04		
437	8.42E-04		
438	8.56E-04		
439	8.43E-04		
440	8.15E-04		
441	8.05E-04		
442	8.02E-04		
443	7.90E-04		
444	7.65E-04		
445	7.45E-04		
446	7.28E-04		
447	7.41E-04		
448	7.60E-04		
449	7.58E-04		
450	7.50E-04		
451	7.39E-04		
452	7.14E-04		
453	7.05E-04		
454	7.06E-04		
455	6.79E-04		
456	6.49E-04		
457	6.27E-04		
458	6.12E-04		
459	5.87E-04		
460	5.59E-04		
461	5.30E-04		
462	4.91E-04		
463	4.64E-04		
464	4.39E-04		
465	4.37E-04		
466	4.34E-04		
467	4.17E-04		
468	4.07E-04		
469	3.99E-04		
470	3.92E-04		
471	3.82E-04		
472	3.70E-04		
473	3.50E-04		
474	3.29E-04		
475	3.19E-04		
476	3.09E-04		
477	3.06E-04		
478	2.97E-04		
479	2.87E-04		
480	2.92E-04		
481	3.07E-04		
482	3.14E-04		
483	3.18E-04		
484	3.18E-04		
485	3.19E-04		
486	3.23E-04		
487	3.29E-04		
488	3.33E-04		
489	3.27E-04		
490	3.19E-04		
491	3.22E-04		
492	3.21E-04		
493	3.20E-04		
494	3.03E-04		
495	2.81E-04		
496	2.67E-04		
497	2.67E-04		
498	2.57E-04		
499	2.54E-04		
500	2.38E-04		
501	2.31E-04		
502	2.37E-04		
503	2.37E-04		
504	2.27E-04		
505	2.13E-04		
506	1.94E-04		
507	1.75E-04		
508	1.65E-04		
509	1.58E-04		
510	1.30E-04		
511	1.14E-04		
512	1.03E-04		
513	1.17E-04		
514	1.18E-04		
