OLIS-3D-ASCII	SySl1107						
375	4.43E-04						
376	4.00E-04						
377	3.97E-04						
378	4.23E-04						
379	4.67E-04						
380	5.22E-04						
381	5.75E-04						
382	5.88E-04						
383	5.77E-04						
384	5.69E-04						
385	5.72E-04						
386	5.79E-04						
387	6.19E-04						
388	6.62E-04						
389	6.23E-04						
390	6.66E-04						
391	6.68E-04						
392	6.77E-04						
393	7.30E-04						
394	6.91E-04						
395	7.26E-04						
396	7.47E-04						
397	7.62E-04						
398	7.66E-04						
399	7.95E-04						
400	7.56E-04						
401	7.07E-04						
402	7.14E-04						
403	7.02E-04						
404	7.05E-04						
405	7.50E-04						
406	7.67E-04						
407	7.93E-04						
408	8.43E-04						
409	8.84E-04						
410	8.78E-04						
411	9.01E-04						
412	9.14E-04						
413	9.44E-04						
414	9.95E-04						
415	1.02E-03						
416	1.07E-03						
417	1.11E-03						
418	1.13E-03						
419	1.12E-03						
420	1.11E-03						
421	1.10E-03						
422	1.06E-03						
423	1.05E-03						
424	1.04E-03						
425	1.02E-03						
426	1.01E-03						
427	1.02E-03						
428	1.04E-03						
429	1.06E-03						
430	1.07E-03						
431	1.09E-03						
432	1.09E-03						
433	1.13E-03						
434	1.17E-03						
435	1.19E-03						
436	1.20E-03						
437	1.17E-03						
438	1.16E-03						
439	1.16E-03						
440	1.14E-03						
441	1.12E-03						
442	1.08E-03						
443	1.03E-03						
444	9.92E-04						
445	9.79E-04						
446	9.57E-04						
447	9.28E-04						
448	8.92E-04						
449	8.66E-04						
450	8.42E-04						
451	8.18E-04						
452	7.95E-04						
453	7.69E-04						
454	7.37E-04						
455	7.23E-04						
456	7.10E-04						
457	6.99E-04						
458	6.86E-04						
459	6.78E-04						
460	6.75E-04						
461	6.80E-04						
462	6.89E-04						
463	6.87E-04						
464	6.85E-04						
465	6.68E-04						
466	6.63E-04						
467	6.51E-04						
468	6.42E-04						
469	6.22E-04						
470	6.12E-04						
471	6.06E-04						
472	6.04E-04						
473	6.01E-04						
474	5.96E-04						
475	5.86E-04						
476	5.80E-04						
477	5.66E-04						
478	5.54E-04						
479	5.47E-04						
480	5.49E-04						
481	5.50E-04						
482	5.62E-04						
483	5.63E-04						
484	5.79E-04						
485	5.90E-04						
486	6.10E-04						
487	6.25E-04						
488	6.35E-04						
489	6.27E-04						
490	6.19E-04						
491	6.23E-04						
492	6.14E-04						
493	6.19E-04						
494	6.12E-04						
495	6.14E-04						
496	6.25E-04						
497	6.40E-04						
498	6.53E-04						
499	6.67E-04						
500	6.72E-04						
501	6.75E-04						
502	6.88E-04						
503	6.96E-04						
504	6.96E-04						
505	6.91E-04						
506	6.82E-04						
507	6.81E-04						
508	6.81E-04						
509	6.91E-04						
510	6.89E-04						
511	6.94E-04						
512	6.85E-04						
513	6.92E-04						
514	6.96E-04						
515	6.97E-04						
516	7.02E-04						
517	7.03E-04						
518	7.08E-04						
519	7.09E-04						
520	7.31E-04						
521	7.54E-04						
522	7.68E-04						
523	7.77E-04						
524	7.80E-04						
525	8.06E-04						
526	8.23E-04						
527	8.46E-04						
528	8.67E-04						
529	8.71E-04						
530	8.65E-04						
531	8.66E-04						
532	8.75E-04						
533	8.65E-04						
534	8.55E-04						
535	8.48E-04						
536	8.53E-04						
537	8.73E-04						
538	8.93E-04						
539	9.12E-04						
540	9.18E-04						
541	9.38E-04						
542	9.51E-04						
543	9.67E-04						
544	9.74E-04						
545	9.73E-04						
546	9.83E-04						
547	1.01E-03						
548	1.04E-03						
549	1.05E-03						
550	1.09E-03						
551	1.09E-03						
552	1.11E-03						
553	1.13E-03						
554	1.14E-03						
555	1.15E-03						
556	1.15E-03						
557	1.15E-03						
558	1.16E-03						
559	1.18E-03						
560	1.19E-03						
561	1.19E-03						
562	1.20E-03						
563	1.21E-03						
564	1.23E-03						
565	1.25E-03						
566	0.001267903						
567	1.27E-03						
568	1.27E-03						
569	1.28E-03						
570	1.27E-03						
571	1.24E-03						
572	1.21E-03						
573	1.16E-03						
574	1.09E-03						
575	1.04E-03						
576	9.71E-04						
577	9.04E-04						
578	8.16E-04						
579	7.34E-04						
580	6.73E-04						
581	6.15E-04						
582	5.48E-04						
583	4.92E-04						
584	4.48E-04						
585	3.99E-04						
586	3.58E-04						
587	3.35E-04						
588	3.13E-04						
589	3.03E-04						
590	2.87E-04						
591	2.68E-04						
592	2.66E-04						
593	2.61E-04						
594	2.47E-04						
595	2.42E-04						
596	2.32E-04						
597	2.18E-04						
598	2.18E-04						
599	2.24E-04						
600	2.32E-04						
601	2.38E-04						
602	2.40E-04						
603	2.31E-04						
604	2.46E-04						
605	2.51E-04						
606	2.28E-04						
607	2.26E-04						
608	2.25E-04						
609	2.29E-04						
610	2.35E-04						
