OLIS-3D-ASCII	SySl1285				
375	1.25E-02				
376	1.32E-02				
377	0.013722142				
378	1.42E-02				
379	1.46E-02				
380	1.49E-02				
381	1.52E-02				
382	1.54E-02				
383	1.55E-02				
384	1.56E-02				
385	1.57E-02				
386	1.59E-02				
387	1.60E-02				
388	1.61E-02				
389	1.63E-02				
390	1.63E-02				
391	1.64E-02				
392	1.65E-02				
393	1.66E-02				
394	1.67E-02				
395	1.68E-02				
396	1.69E-02				
397	1.71E-02				
398	1.73E-02				
399	1.75E-02				
400	1.77E-02				
401	1.79E-02				
402	1.82E-02				
403	1.86E-02				
404	1.89E-02				
405	0.019262098				
406	1.97E-02				
407	2.01E-02				
408	2.06E-02				
409	2.11E-02				
410	2.15E-02				
411	2.20E-02				
412	2.24E-02				
413	2.29E-02				
414	2.34E-02				
415	2.38E-02				
416	2.41E-02				
417	2.44E-02				
418	2.47E-02				
419	2.49E-02				
420	2.51E-02				
421	2.52E-02				
422	0.025359257				
423	2.55E-02				
424	2.56E-02				
425	2.57E-02				
426	2.59E-02				
427	2.61E-02				
428	2.63E-02				
429	2.66E-02				
430	2.69E-02				
431	2.71E-02				
432	2.74E-02				
433	2.77E-02				
434	2.79E-02				
435	2.81E-02				
436	2.82E-02				
437	2.83E-02				
438	2.83E-02				
439	0.028173451				
440	2.79E-02				
441	2.75E-02				
442	2.71E-02				
443	2.65E-02				
444	2.59E-02				
445	0.025162611				
446	2.44E-02				
447	2.36E-02				
448	2.27E-02				
449	2.19E-02				
450	2.11E-02				
451	2.03E-02				
452	0.019625969				
453	1.90E-02				
454	1.85E-02				
455	1.81E-02				
456	1.77E-02				
457	1.74E-02				
458	1.72E-02				
459	1.69E-02				
460	1.67E-02				
461	1.65E-02				
462	0.016330978				
463	1.61E-02				
464	1.59E-02				
465	1.57E-02				
466	1.55E-02				
467	1.53E-02				
468	1.51E-02				
469	1.48E-02				
470	1.46E-02				
471	1.44E-02				
472	1.41E-02				
473	1.38E-02				
474	1.36E-02				
475	0.013366204				
476	1.32E-02				
477	0.013001051				
478	1.29E-02				
479	1.27E-02				
480	1.26E-02				
481	1.26E-02				
482	1.25E-02				
483	1.25E-02				
484	1.25E-02				
485	1.26E-02				
486	1.26E-02				
487	1.26E-02				
488	1.27E-02				
489	1.28E-02				
490	1.29E-02				
491	1.30E-02				
492	1.30E-02				
493	1.31E-02				
494	1.32E-02				
495	1.32E-02				
496	1.32E-02				
497	1.31E-02				
498	1.30E-02				
499	1.29E-02				
500	1.27E-02				
501	1.25E-02				
502	1.23E-02				
503	1.21E-02				
504	1.18E-02				
505	1.16E-02				
506	0.011245041				
507	1.09E-02				
508	1.06E-02				
509	1.02E-02				
510	9.82E-03				
511	9.45E-03				
512	9.06E-03				
513	8.67E-03				
514	8.29E-03				
515	7.94E-03				
516	7.58E-03				
517	7.22E-03				
518	6.86E-03				
519	6.51E-03				
520	6.17E-03				
521	5.86E-03				
522	5.59E-03				
523	5.33E-03				
524	5.08E-03				
525	4.86E-03				
526	4.67E-03				
527	4.51E-03				
528	4.35E-03				
529	4.21E-03				
530	4.08E-03				
531	3.97E-03				
532	3.89E-03				
533	3.82E-03				
534	3.76E-03				
535	3.72E-03				
536	3.69E-03				
537	3.70E-03				
538	3.70E-03				
539	3.68E-03				
540	3.67E-03				
541	3.67E-03				
542	3.67E-03				
543	0.003702018				
544	3.73E-03				
545	3.77E-03				
546	3.85E-03				
547	3.93E-03				
548	4.00E-03				
549	4.09E-03				
550	4.17E-03				
551	4.24E-03				
552	4.33E-03				
553	4.43E-03				
554	4.51E-03				
555	4.61E-03				
556	4.71E-03				
557	4.82E-03				
558	4.95E-03				
559	5.05E-03				
560	5.17E-03				
561	5.30E-03				
562	5.43E-03				
563	5.55E-03				
564	5.69E-03				
565	5.82E-03				
566	5.95E-03				
567	6.08E-03				
568	6.24E-03				
569	6.39E-03				
570	6.56E-03				
571	6.73E-03				
572	6.91E-03				
573	7.09E-03				
574	7.27E-03				
575	7.45E-03				
576	7.64E-03				
577	7.80E-03				
578	7.97E-03				
579	8.13E-03				
580	8.29E-03				
581	8.45E-03				
582	8.62E-03				
583	8.79E-03				
584	8.95E-03				
585	9.10E-03				
586	9.25E-03				
587	9.41E-03				
588	9.55E-03				
589	9.70E-03				
590	9.83E-03				
591	9.97E-03				
592	1.01E-02				
593	1.02E-02				
594	1.04E-02				
595	1.05E-02				
596	1.07E-02				
597	1.08E-02				
598	1.10E-02				
599	1.12E-02				
600	1.13E-02				
601	1.15E-02				
602	1.18E-02				
603	1.20E-02				
604	1.22E-02				
605	1.25E-02				
606	0.012801591				
607	1.31E-02				
608	1.34E-02				
609	1.37E-02				
610	1.40E-02				
611	1.43E-02				
612	1.46E-02				
613	0.014887266				
614	1.52E-02				
615	1.55E-02				
616	1.58E-02				
617	1.60E-02				
618	1.63E-02				
619	1.65E-02				
620	1.67E-02				
621	1.69E-02				
622	1.70E-02				
623	1.71E-02				
624	1.72E-02				
625	1.73E-02				
626	1.73E-02				
627	1.74E-02				
628	1.74E-02				
629	1.73E-02				
630	1.73E-02				
631	1.73E-02				
632	1.72E-02				
633	1.72E-02				
634	1.71E-02				
635	1.70E-02				
636	0.016922163				
637	1.68E-02				
638	0.016619507				
639	1.64E-02				
640	0.016178394				
641	1.59E-02				
642	1.55E-02				
643	1.51E-02				
644	1.47E-02				
645	1.42E-02				
646	1.37E-02				
647	1.32E-02				
648	1.28E-02				
649	1.24E-02				
650	1.20E-02				
651	1.16E-02				
652	1.14E-02				
653	1.11E-02				
654	1.10E-02				
655	1.09E-02				
656	1.09E-02				
657	1.10E-02				
658	1.12E-02				
659	1.15E-02				
660	0.011788926				
661	1.22E-02				
662	1.27E-02				
663	1.33E-02				
664	1.39E-02				
665	1.46E-02				
666	1.53E-02				
667	1.60E-02				
668	1.66E-02				
669	0.017248092				
670	1.78E-02				
671	1.84E-02				
672	1.90E-02				
673	1.96E-02				
