OLIS-3D-ASCII	SySl1085
375	7.72E-03
376	7.79E-03
377	7.95E-03
378	8.17E-03
379	8.44E-03
380	8.72E-03
381	9.01E-03
382	9.29E-03
383	9.46E-03
384	9.61E-03
385	9.67E-03
386	9.67E-03
387	9.66E-03
388	9.62E-03
389	9.66E-03
390	9.72E-03
391	9.82E-03
392	9.94E-03
393	1.00E-02
394	1.02E-02
395	1.04E-02
396	1.04E-02
397	1.06E-02
398	1.07E-02
399	1.08E-02
400	1.10E-02
401	1.12E-02
402	1.15E-02
403	1.18E-02
404	1.21E-02
405	0.012386664
406	1.27E-02
407	1.30E-02
408	1.33E-02
409	1.37E-02
410	0.014040225
411	1.44E-02
412	1.48E-02
413	1.51E-02
414	1.54E-02
415	1.57E-02
416	1.60E-02
417	1.62E-02
418	0.016449225
419	1.66E-02
420	1.68E-02
421	0.016995462
422	1.72E-02
423	0.017258259
424	1.74E-02
425	1.75E-02
426	1.77E-02
427	1.79E-02
428	1.81E-02
429	1.83E-02
430	1.85E-02
431	1.87E-02
432	1.90E-02
433	1.92E-02
434	1.94E-02
435	1.96E-02
436	1.97E-02
437	1.98E-02
438	1.98E-02
439	1.97E-02
440	1.96E-02
441	1.94E-02
442	1.92E-02
443	0.018846054
444	1.85E-02
445	1.81E-02
446	1.76E-02
447	1.72E-02
448	1.67E-02
449	1.62E-02
450	1.58E-02
451	1.54E-02
452	1.50E-02
453	1.47E-02
454	1.44E-02
455	1.42E-02
456	1.40E-02
457	1.38E-02
458	1.36E-02
459	1.35E-02
460	1.33E-02
461	1.32E-02
462	1.31E-02
463	1.29E-02
464	1.28E-02
465	1.26E-02
466	1.24E-02
467	1.23E-02
468	1.21E-02
469	1.19E-02
470	1.16E-02
471	1.14E-02
472	1.13E-02
473	1.11E-02
474	1.09E-02
475	1.07E-02
476	1.06E-02
477	1.04E-02
478	1.04E-02
479	1.03E-02
480	1.02E-02
481	1.02E-02
482	0.010158205
483	0.01016435
484	1.02E-02
485	1.02E-02
486	1.02E-02
487	1.03E-02
488	0.010365424
489	1.04E-02
490	1.05E-02
491	1.05E-02
492	1.06E-02
493	1.06E-02
494	1.06E-02
495	1.06E-02
496	1.05E-02
497	1.04E-02
498	0.010358924
499	1.03E-02
500	1.01E-02
501	9.92E-03
502	9.72E-03
503	9.50E-03
504	9.24E-03
505	8.96E-03
506	8.67E-03
507	8.35E-03
508	8.02E-03
509	7.69E-03
510	7.38E-03
511	7.07E-03
512	6.74E-03
513	6.43E-03
514	6.14E-03
515	5.85E-03
516	5.55E-03
517	5.28E-03
518	4.99E-03
519	4.70E-03
520	4.41E-03
521	4.14E-03
522	3.92E-03
523	3.68E-03
524	3.47E-03
525	3.29E-03
526	3.11E-03
527	2.96E-03
528	2.81E-03
529	2.66E-03
530	2.50E-03
531	2.36E-03
532	2.23E-03
533	2.12E-03
534	2.02E-03
535	1.93E-03
536	1.85E-03
537	1.77E-03
538	1.71E-03
539	1.63E-03
540	1.55E-03
541	1.47E-03
542	1.41E-03
543	1.36E-03
544	1.32E-03
545	1.29E-03
546	1.28E-03
547	1.25E-03
548	1.23E-03
549	1.22E-03
550	1.21E-03
551	1.18E-03
552	1.17E-03
553	1.16E-03
554	1.16E-03
555	1.16E-03
556	1.16E-03
557	1.17E-03
558	1.19E-03
559	1.16E-03
560	1.17E-03
561	1.18E-03
562	1.19E-03
563	1.21E-03
564	1.23E-03
565	1.25E-03
566	1.29E-03
567	1.33E-03
568	1.36E-03
569	1.41E-03
570	1.45E-03
571	1.48E-03
572	1.52E-03
573	1.56E-03
574	1.60E-03
575	1.66E-03
576	1.68E-03
577	1.73E-03
578	1.77E-03
579	1.82E-03
