OLIS-3D-ASCII	SySl1223		
375	2.42E-03		
376	2.91E-03		
377	3.29E-03		
378	3.59E-03		
379	3.81E-03		
380	3.98E-03		
381	4.10E-03		
382	4.18E-03		
383	4.33E-03		
384	4.42E-03		
385	4.44E-03		
386	4.50E-03		
387	4.63E-03		
388	4.70E-03		
389	4.79E-03		
390	4.90E-03		
391	5.02E-03		
392	5.12E-03		
393	5.26E-03		
394	5.41E-03		
395	5.53E-03		
396	5.52E-03		
397	5.60E-03		
398	5.72E-03		
399	5.84E-03		
400	5.96E-03		
401	6.13E-03		
402	6.27E-03		
403	6.46E-03		
404	6.63E-03		
405	6.82E-03		
406	7.05E-03		
407	7.25E-03		
408	7.45E-03		
409	7.71E-03		
410	7.95E-03		
411	8.15E-03		
412	8.36E-03		
413	8.56E-03		
414	8.73E-03		
415	8.94E-03		
416	9.10E-03		
417	9.26E-03		
418	9.41E-03		
419	9.54E-03		
420	9.71E-03		
421	9.84E-03		
422	9.99E-03		
423	0.01011982		
424	1.03E-02		
425	1.04E-02		
426	1.05E-02		
427	1.07E-02		
428	1.08E-02		
429	1.10E-02		
430	1.11E-02		
431	1.12E-02		
432	1.14E-02		
433	1.15E-02		
434	1.16E-02		
435	1.17E-02		
436	1.18E-02		
437	1.19E-02		
438	1.19E-02		
439	1.19E-02		
440	1.19E-02		
441	1.18E-02		
442	1.18E-02		
443	1.16E-02		
444	1.14E-02		
445	1.12E-02		
446	1.10E-02		
447	1.08E-02		
448	1.06E-02		
449	1.03E-02		
450	1.01E-02		
451	9.92E-03		
452	9.74E-03		
453	9.60E-03		
454	9.44E-03		
455	9.29E-03		
456	9.19E-03		
457	9.09E-03		
458	9.01E-03		
459	8.93E-03		
460	8.87E-03		
461	8.80E-03		
462	8.74E-03		
463	8.68E-03		
464	8.61E-03		
465	8.51E-03		
466	8.37E-03		
467	8.27E-03		
468	8.13E-03		
469	7.98E-03		
470	0.007836092		
471	7.71E-03		
472	7.58E-03		
473	7.46E-03		
474	7.36E-03		
475	7.26E-03		
476	7.19E-03		
477	7.11E-03		
478	7.06E-03		
479	7.00E-03		
480	6.96E-03		
481	6.94E-03		
482	6.93E-03		
483	6.95E-03		
484	6.98E-03		
485	7.03E-03		
486	7.08E-03		
487	7.13E-03		
488	7.18E-03		
489	7.23E-03		
490	7.27E-03		
491	7.30E-03		
492	7.32E-03		
493	7.32E-03		
494	7.31E-03		
495	7.30E-03		
496	7.27E-03		
497	7.23E-03		
498	7.18E-03		
499	7.07E-03		
500	6.93E-03		
501	6.80E-03		
502	6.65E-03		
503	6.51E-03		
504	6.34E-03		
505	6.16E-03		
506	5.98E-03		
507	5.79E-03		
508	5.60E-03		
509	5.42E-03		
510	5.21E-03		
511	4.99E-03		
512	4.80E-03		
513	4.60E-03		
514	4.43E-03		
515	4.26E-03		
516	4.08E-03		
517	3.91E-03		
518	3.73E-03		
519	0.003543669		
520	3.37E-03		
521	3.21E-03		
522	3.06E-03		
523	2.92E-03		
524	2.80E-03		
525	2.67E-03		
526	2.56E-03		
527	2.44E-03		
528	2.32E-03		
529	2.19E-03		
530	2.08E-03		
531	1.97E-03		
532	1.86E-03		
533	1.78E-03		
534	1.68E-03		
535	1.60E-03		
536	1.53E-03		
537	1.46E-03		
538	1.38E-03		
539	1.30E-03		
540	1.23E-03		
541	1.16E-03		
542	1.11E-03		
543	1.05E-03		
544	1.01E-03		
545	9.70E-04		
546	9.30E-04		
547	8.93E-04		
548	8.54E-04		
549	8.27E-04		
550	7.88E-04		
551	7.58E-04		
552	7.42E-04		
553	7.20E-04		
554	7.15E-04		
555	6.93E-04		
556	6.82E-04		
557	6.54E-04		
558	6.49E-04		
559	6.23E-04		
560	6.16E-04		
561	6.11E-04		
562	6.09E-04		
563	6.17E-04		
564	6.32E-04		
565	6.59E-04		
566	6.78E-04		
567	6.83E-04		
568	6.97E-04		
569	7.08E-04		
570	7.23E-04		
571	7.13E-04		
572	7.25E-04		
573	7.37E-04		
574	7.63E-04		
575	7.69E-04		
576	7.85E-04		
577	8.09E-04		
578	8.21E-04		
579	8.36E-04		
580	8.59E-04		
581	8.80E-04		
582	8.95E-04		
583	8.91E-04		
584	9.08E-04		
585	9.34E-04		
586	9.56E-04		
587	9.61E-04		
588	9.66E-04		
589	9.69E-04		
590	9.80E-04		
591	9.81E-04		
592	9.88E-04		
593	9.92E-04		
594	9.95E-04		
595	9.95E-04		
596	1.01E-03		
597	1.03E-03		
598	1.04E-03		
599	1.04E-03		
600	1.04E-03		
601	1.04E-03		
602	1.05E-03		
603	1.06E-03		
604	1.06E-03		
605	1.09E-03		
606	1.11E-03		
607	1.13E-03		
608	1.17E-03		
609	1.21E-03		
610	1.26E-03		
611	1.28E-03		
612	1.33E-03		
613	1.37E-03		
614	1.40E-03		
615	1.44E-03		
616	1.48E-03		
617	1.52E-03		
618	1.55E-03		
619	1.58E-03		
620	1.62E-03		
621	1.65E-03		
622	1.68E-03		
623	1.70E-03		
624	1.73E-03		
625	1.74E-03		
626	1.74E-03		
627	1.78E-03		
628	1.77E-03		
629	1.78E-03		
630	1.79E-03		
631	1.79E-03		
632	1.79E-03		
633	1.79E-03		
634	1.79E-03		
635	1.78E-03		
636	1.76E-03		
637	1.73E-03		
638	1.72E-03		
639	1.70E-03		
640	1.64E-03		
641	1.62E-03		
642	1.58E-03		
643	1.53E-03		
644	1.50E-03		
645	1.49E-03		
646	1.49E-03		
647	1.48E-03		
648	1.48E-03		
649	1.50E-03		
650	1.53E-03		
651	1.54E-03		
652	1.59E-03		
653	1.62E-03		
654	1.69E-03		
655	1.73E-03		
656	1.83E-03		
657	1.96E-03		
658	2.11E-03		
659	2.28E-03		
660	2.48E-03		
661	2.72E-03		
662	2.99E-03		
663	3.26E-03		
664	3.56E-03		
665	3.87E-03		
666	4.22E-03		
667	4.52E-03		
668	4.88E-03		
669	5.21E-03		
670	5.51E-03		
671	5.83E-03		
672	6.12E-03		
673	6.45E-03		
674	6.74E-03		
675	6.96E-03		
676	7.18E-03		
677	7.39E-03		
678	7.55E-03		
679	7.67E-03		
680	7.72E-03		
681	7.67E-03		
682	7.52E-03		
683	7.32E-03		
684	7.02E-03		
685	6.71E-03		
686	6.29E-03		
687	5.81E-03		
688	5.36E-03		
689	4.88E-03		
690	4.44E-03		
691	4.04E-03		
692	3.65E-03		
693	3.26E-03		
694	2.98E-03		
695	2.66E-03		
696	2.35E-03		
697	2.15E-03		
698	1.89E-03		
699	1.69E-03		
700	1.54E-03		
701	1.36E-03		
702	1.31E-03		
703	1.24E-03		
704	1.17E-03		
705	1.10E-03		
706	9.99E-04		
707	8.61E-04		
708	6.68E-04		
709	4.04E-04		
710	5.49E-05		
