OLIS-3D-ASCII	SySl1321		
375	2.94E-03		
376	2.72E-03		
377	2.59E-03		
378	2.51E-03		
379	2.48E-03		
380	2.50E-03		
381	2.53E-03		
382	2.64E-03		
383	2.62E-03		
384	2.51E-03		
385	2.46E-03		
386	2.45E-03		
387	2.41E-03		
388	2.34E-03		
389	2.29E-03		
390	2.33E-03		
391	2.29E-03		
392	2.27E-03		
393	2.33E-03		
394	2.37E-03		
395	2.37E-03		
396	2.36E-03		
397	2.37E-03		
398	2.42E-03		
399	2.43E-03		
400	2.45E-03		
401	2.48E-03		
402	2.48E-03		
403	2.47E-03		
404	2.48E-03		
405	2.47E-03		
406	2.46E-03		
407	2.48E-03		
408	2.49E-03		
409	2.55E-03		
410	2.63E-03		
411	2.69E-03		
412	2.76E-03		
413	2.82E-03		
414	2.85E-03		
415	2.90E-03		
416	2.95E-03		
417	2.97E-03		
418	2.99E-03		
419	2.98E-03		
420	2.94E-03		
421	2.95E-03		
422	2.92E-03		
423	2.93E-03		
424	2.91E-03		
425	2.90E-03		
426	2.90E-03		
427	2.93E-03		
428	2.99E-03		
429	3.04E-03		
430	3.07E-03		
431	3.05E-03		
432	3.04E-03		
433	3.05E-03		
434	3.05E-03		
435	3.05E-03		
436	3.02E-03		
437	2.99E-03		
438	2.95E-03		
439	2.93E-03		
440	2.93E-03		
441	2.92E-03		
442	2.88E-03		
443	2.80E-03		
444	2.75E-03		
445	2.69E-03		
446	2.63E-03		
447	2.56E-03		
448	2.47E-03		
449	2.39E-03		
450	2.32E-03		
451	2.29E-03		
452	2.25E-03		
453	2.21E-03		
454	2.16E-03		
455	2.11E-03		
456	2.08E-03		
457	2.04E-03		
458	2.02E-03		
459	2.00E-03		
460	1.96E-03		
461	1.92E-03		
462	1.89E-03		
463	1.86E-03		
464	1.82E-03		
465	1.78E-03		
466	1.73E-03		
467	1.68E-03		
468	1.63E-03		
469	1.59E-03		
470	1.55E-03		
471	1.51E-03		
472	1.47E-03		
473	1.45E-03		
474	1.41E-03		
475	1.37E-03		
476	1.35E-03		
477	1.32E-03		
478	1.30E-03		
479	1.27E-03		
480	1.25E-03		
481	1.23E-03		
482	1.22E-03		
483	1.20E-03		
484	1.21E-03		
485	1.21E-03		
486	1.19E-03		
487	1.18E-03		
488	1.18E-03		
489	1.19E-03		
490	1.19E-03		
491	1.18E-03		
492	1.18E-03		
493	1.17E-03		
494	1.15E-03		
495	1.13E-03		
496	1.11E-03		
497	1.08E-03		
498	1.04E-03		
499	1.01E-03		
500	9.75E-04		
501	9.30E-04		
502	8.77E-04		
503	8.32E-04		
504	7.78E-04		
505	7.30E-04		
506	6.77E-04		
507	6.26E-04		
508	5.73E-04		
509	5.10E-04		
510	4.52E-04		
511	3.92E-04		
512	3.33E-04		
513	2.61E-04		
514	1.98E-04		
515	1.30E-04		
516	6.42E-05		
517	6.39E-06		
518	-4.86E-05		
519	-1.05E-04		
520	-1.52E-04		
521	-2.04E-04		
522	-2.56E-04		
523	-3.02E-04		
524	-3.27E-04		
525	-3.73E-04		
526	-4.08E-04		
527	-4.40E-04		
528	-4.82E-04		
529	-5.19E-04		
530	-5.50E-04		
531	-5.76E-04		
532	-5.98E-04		
533	-6.25E-04		
534	-6.61E-04		
535	-6.75E-04		
536	-6.96E-04		
537	-7.31E-04		
538	-7.39E-04		
539	-7.47E-04		
540	-7.63E-04		
541	-7.72E-04		
542	-7.91E-04		
543	-7.75E-04		
544	-7.70E-04		
545	-7.62E-04		
546	-7.71E-04		
547	-7.77E-04		
548	-7.78E-04		
549	-7.95E-04		
550	-7.94E-04		
551	-7.98E-04		
552	-8.19E-04		
553	-8.32E-04		
554	-8.33E-04		
555	-8.15E-04		
556	-8.12E-04		
557	-8.00E-04		
558	-8.05E-04		
559	-7.97E-04		
560	-7.85E-04		
561	-7.87E-04		
562	-7.87E-04		
563	-7.90E-04		
564	-7.95E-04		
565	-7.85E-04		
566	-7.75E-04		
567	-7.61E-04		
568	-7.39E-04		
569	-7.18E-04		
570	-7.12E-04		
571	-6.93E-04		
572	-6.92E-04		
573	-6.85E-04		
574	-6.88E-04		
575	-6.83E-04		
576	-6.72E-04		
577	-6.64E-04		
578	-6.52E-04		
579	-6.35E-04		
580	-6.09E-04		
581	-5.91E-04		
582	-5.82E-04		
583	-5.68E-04		
584	-5.73E-04		
585	-5.63E-04		
586	-5.55E-04		
587	-5.44E-04		
588	-5.29E-04		
589	-5.10E-04		
590	-5.02E-04		
591	-4.95E-04		
592	-4.91E-04		
593	-4.89E-04		
594	-4.89E-04		
595	-4.94E-04		
596	-4.97E-04		
597	-4.90E-04		
598	-4.90E-04		
599	-4.82E-04		
600	-4.61E-04		
601	-4.33E-04		
602	-4.20E-04		
603	-3.91E-04		
604	-3.72E-04		
605	-3.50E-04		
606	-3.38E-04		
607	-3.19E-04		
608	-2.92E-04		
609	-2.74E-04		
610	-2.65E-04		
611	-2.49E-04		
612	-2.08E-04		
613	-1.89E-04		
614	-1.72E-04		
615	-1.57E-04		
616	-1.55E-04		
617	-1.48E-04		
618	-1.40E-04		
619	-1.25E-04		
620	-1.21E-04		
621	-1.25E-04		
622	-1.34E-04		
623	-1.23E-04		
624	-1.13E-04		
625	-1.17E-04		
626	-1.19E-04		
627	-1.21E-04		
628	-1.27E-04		
629	-1.19E-04		
630	-1.21E-04		
631	-1.39E-04		
632	-1.40E-04		
633	-1.54E-04		
634	-1.59E-04		
635	-1.44E-04		
636	-1.60E-04		
637	-1.67E-04		
638	-1.63E-04		
639	-1.66E-04		
640	-1.71E-04		
641	-1.85E-04		
642	-2.32E-04		
643	-2.82E-04		
644	-3.09E-04		
645	-3.57E-04		
646	-3.90E-04		
647	-4.02E-04		
648	-4.41E-04		
649	-4.73E-04		
650	-4.85E-04		
651	-5.06E-04		
652	-5.02E-04		
653	-5.21E-04		
654	-5.51E-04		
655	-5.66E-04		
656	-5.63E-04		
657	-5.65E-04		
658	-5.45E-04		
659	-5.18E-04		
660	-4.91E-04		
661	-4.79E-04		
662	-4.38E-04		
663	-3.98E-04		
664	-3.43E-04		
665	-2.76E-04		
666	-2.33E-04		
667	-1.94E-04		
668	-1.32E-04		
669	-9.69E-05		
670	-7.15E-05		
671	-4.20E-05		
672	-2.90E-05		
673	-1.77E-05		
674	3.25E-05		
675	6.13E-05		
676	1.13E-04		
677	1.65E-04		
678	1.68E-04		
679	1.79E-04		
680	1.59E-04		
681	1.02E-04		
682	3.22E-07		
683	-1.12E-04		
684	-2.47E-04		
685	-3.72E-04		
686	-4.63E-04		
687	-5.90E-04		
688	-7.02E-04		
689	-8.25E-04		
690	-9.39E-04		
691	-1.12E-03		
692	-1.31E-03		
693	-1.47E-03		
694	-1.60E-03		
695	-1.74E-03		
696	-1.86E-03		
697	-1.95E-03		
698	-1.99E-03		
699	-2.10E-03		
700	-2.19E-03		
701	-2.33E-03		
702	-2.57E-03		
703	-2.82E-03		
704	-2.99E-03		
705	-3.20E-03		
706	-3.42E-03		
707	-3.66E-03		
708	-3.94E-03		
709	-4.25E-03		
710	-4.60E-03		
