OLIS-3D-ASCII	SySl1213				
375	5.67E-04				
376	1.10E-03				
377	1.57E-03				
378	1.97E-03				
379	2.31E-03				
380	2.60E-03				
381	2.84E-03				
382	3.03E-03				
383	3.24E-03				
384	3.38E-03				
385	3.38E-03				
386	3.47E-03				
387	3.55E-03				
388	3.57E-03				
389	3.63E-03				
390	3.73E-03				
391	3.87E-03				
392	3.96E-03				
393	4.16E-03				
394	4.34E-03				
395	4.51E-03				
396	4.61E-03				
397	4.78E-03				
398	5.00E-03				
399	5.21E-03				
400	5.40E-03				
401	5.62E-03				
402	5.83E-03				
403	6.12E-03				
404	6.34E-03				
405	6.57E-03				
406	6.86E-03				
407	7.13E-03				
408	7.43E-03				
409	7.78E-03				
410	8.15E-03				
411	8.47E-03				
412	8.85E-03				
413	9.23E-03				
414	9.56E-03				
415	9.94E-03				
416	1.03E-02				
417	1.06E-02				
418	1.09E-02				
419	0.011256643				
420	1.16E-02				
421	1.19E-02				
422	1.23E-02				
423	1.26E-02				
424	1.29E-02				
425	1.32E-02				
426	1.35E-02				
427	1.38E-02				
428	1.40E-02				
429	0.014205082				
430	1.44E-02				
431	1.46E-02				
432	1.48E-02				
433	1.50E-02				
434	1.53E-02				
435	1.55E-02				
436	1.58E-02				
437	0.016032992				
438	1.63E-02				
439	1.66E-02				
440	1.69E-02				
441	1.71E-02				
442	1.74E-02				
443	1.77E-02				
444	1.79E-02				
445	1.81E-02				
446	0.018229102				
447	1.84E-02				
448	1.85E-02				
449	1.85E-02				
450	1.86E-02				
451	1.86E-02				
452	1.85E-02				
453	1.84E-02				
454	1.83E-02				
455	1.81E-02				
456	1.79E-02				
457	1.77E-02				
458	0.017455765				
459	1.72E-02				
460	1.70E-02				
461	1.68E-02				
462	1.66E-02				
463	1.65E-02				
464	1.64E-02				
465	0.016245809				
466	1.61E-02				
467	1.61E-02				
468	1.61E-02				
469	1.60E-02				
470	1.60E-02				
471	1.59E-02				
472	1.60E-02				
473	1.60E-02				
474	1.61E-02				
475	1.61E-02				
476	1.62E-02				
477	1.63E-02				
478	1.63E-02				
479	1.64E-02				
480	1.64E-02				
481	1.64E-02				
482	1.64E-02				
483	1.64E-02				
484	1.63E-02				
485	1.62E-02				
486	1.61E-02				
487	1.59E-02				
488	1.57E-02				
489	1.54E-02				
490	1.50E-02				
491	1.46E-02				
492	1.43E-02				
493	1.38E-02				
494	1.33E-02				
495	1.29E-02				
496	1.24E-02				
497	1.19E-02				
498	1.14E-02				
499	1.08E-02				
500	1.03E-02				
501	9.74E-03				
502	9.23E-03				
503	8.75E-03				
504	8.26E-03				
505	7.79E-03				
506	7.33E-03				
507	6.90E-03				
508	6.47E-03				
509	6.06E-03				
510	5.67E-03				
511	5.28E-03				
512	4.92E-03				
513	4.60E-03				
514	4.32E-03				
515	4.06E-03				
516	3.80E-03				
517	3.55E-03				
518	3.30E-03				
519	3.07E-03				
520	2.87E-03				
521	2.66E-03				
522	2.48E-03				
523	2.32E-03				
524	2.17E-03				
525	2.05E-03				
526	1.96E-03				
527	1.87E-03				
528	1.79E-03				
529	1.73E-03				
530	1.67E-03				
531	1.64E-03				
532	1.60E-03				
533	1.57E-03				
534	1.53E-03				
535	1.51E-03				
536	1.49E-03				
537	1.48E-03				
538	1.46E-03				
539	1.45E-03				
540	1.45E-03				
541	1.44E-03				
542	1.44E-03				
543	1.45E-03				
544	1.47E-03				
545	0.001464392				
546	1.48E-03				
547	1.49E-03				
548	1.51E-03				
549	1.51E-03				
550	1.52E-03				
551	1.53E-03				
552	1.53E-03				
553	1.53E-03				
554	1.54E-03				
555	1.55E-03				
556	1.57E-03				
557	1.55E-03				
558	1.56E-03				
559	1.55E-03				
560	1.55E-03				
561	1.54E-03				
562	1.55E-03				
563	1.54E-03				
564	1.55E-03				
565	1.57E-03				
566	1.59E-03				
567	1.60E-03				
568	1.63E-03				
569	1.64E-03				
570	1.65E-03				
571	1.65E-03				
572	1.67E-03				
573	1.68E-03				
574	0.00171353				
575	1.74E-03				
576	1.78E-03				
577	1.81E-03				
578	1.84E-03				
579	1.87E-03				
580	1.91E-03				
581	1.94E-03				
582	1.98E-03				
583	2.00E-03				
584	2.06E-03				
585	2.11E-03				
586	2.16E-03				
587	2.21E-03				
588	2.26E-03				
589	2.29E-03				
590	2.33E-03				
591	2.36E-03				
592	2.40E-03				
593	2.44E-03				
594	2.48E-03				
595	2.52E-03				
596	2.57E-03				
597	2.63E-03				
598	2.67E-03				
599	2.70E-03				
600	2.72E-03				
601	2.74E-03				
602	2.76E-03				
603	2.78E-03				
604	2.79E-03				
605	2.81E-03				
606	2.82E-03				
607	2.83E-03				
608	2.85E-03				
609	2.87E-03				
610	2.87E-03				
611	2.87E-03				
612	2.86E-03				
613	2.85E-03				
614	2.85E-03				
615	2.84E-03				
616	2.83E-03				
617	2.83E-03				
618	2.82E-03				
619	2.82E-03				
620	2.84E-03				
621	2.84E-03				
622	2.85E-03				
623	2.87E-03				
624	2.89E-03				
625	2.92E-03				
626	2.96E-03				
627	3.02E-03				
628	3.08E-03				
629	3.14E-03				
630	3.21E-03				
631	3.28E-03				
632	3.35E-03				
633	3.41E-03				
634	3.49E-03				
635	3.56E-03				
636	3.63E-03				
637	3.72E-03				
638	3.82E-03				
639	3.98E-03				
640	4.12E-03				
641	4.31E-03				
642	4.51E-03				
643	4.71E-03				
644	4.95E-03				
645	5.18E-03				
646	5.44E-03				
647	5.70E-03				
648	5.96E-03				
649	6.24E-03				
650	6.51E-03				
651	6.80E-03				
652	7.07E-03				
653	7.31E-03				
654	7.56E-03				
655	7.77E-03				
656	7.97E-03				
657	8.17E-03				
658	8.36E-03				
659	8.54E-03				
660	8.75E-03				
661	8.94E-03				
662	9.15E-03				
663	9.37E-03				
664	9.60E-03				
665	9.78E-03				
666	1.00E-02				
667	1.02E-02				
668	1.04E-02				
