OLIS-3D-ASCII	SySl1223		
375	9.56E-04		
376	9.38E-04		
377	9.48E-04		
378	9.80E-04		
379	1.03E-03		
380	1.08E-03		
381	1.14E-03		
382	1.22E-03		
383	1.23E-03		
384	1.21E-03		
385	1.12E-03		
386	1.14E-03		
387	1.14E-03		
388	1.20E-03		
389	1.25E-03		
390	1.25E-03		
391	1.22E-03		
392	1.24E-03		
393	1.25E-03		
394	1.26E-03		
395	1.22E-03		
396	1.24E-03		
397	1.25E-03		
398	1.26E-03		
399	1.31E-03		
400	1.37E-03		
401	1.44E-03		
402	1.47E-03		
403	1.48E-03		
404	1.52E-03		
405	1.55E-03		
406	1.60E-03		
407	1.64E-03		
408	1.67E-03		
409	1.72E-03		
410	1.74E-03		
411	1.79E-03		
412	1.82E-03		
413	1.86E-03		
414	1.87E-03		
415	1.87E-03		
416	1.89E-03		
417	1.90E-03		
418	1.92E-03		
419	1.94E-03		
420	1.92E-03		
421	1.98E-03		
422	2.03E-03		
423	2.08E-03		
424	2.09E-03		
425	2.10E-03		
426	2.09E-03		
427	2.12E-03		
428	2.14E-03		
429	2.14E-03		
430	2.14E-03		
431	2.16E-03		
432	2.15E-03		
433	2.19E-03		
434	2.21E-03		
435	2.21E-03		
436	2.21E-03		
437	2.20E-03		
438	0.002202926		
439	2.20E-03		
440	2.20E-03		
441	2.18E-03		
442	2.16E-03		
443	2.13E-03		
444	2.09E-03		
445	2.05E-03		
446	1.98E-03		
447	1.92E-03		
448	1.88E-03		
449	1.82E-03		
450	1.78E-03		
451	1.74E-03		
452	1.72E-03		
453	1.67E-03		
454	1.63E-03		
455	1.60E-03		
456	1.58E-03		
457	1.54E-03		
458	1.51E-03		
459	1.49E-03		
460	1.47E-03		
461	1.47E-03		
462	1.47E-03		
463	1.46E-03		
464	1.45E-03		
465	1.42E-03		
466	1.40E-03		
467	1.38E-03		
468	1.33E-03		
469	1.30E-03		
470	1.27E-03		
471	1.24E-03		
472	1.21E-03		
473	1.21E-03		
474	1.20E-03		
475	1.19E-03		
476	1.19E-03		
477	1.17E-03		
478	1.16E-03		
479	1.14E-03		
480	1.12E-03		
481	1.11E-03		
482	1.11E-03		
483	1.09E-03		
484	1.10E-03		
485	1.12E-03		
486	1.12E-03		
487	1.13E-03		
488	1.13E-03		
489	1.12E-03		
490	1.12E-03		
491	1.11E-03		
492	1.11E-03		
493	1.11E-03		
494	1.11E-03		
495	1.13E-03		
496	1.14E-03		
497	1.15E-03		
498	1.16E-03		
499	1.14E-03		
500	1.13E-03		
501	1.10E-03		
502	1.08E-03		
503	1.05E-03		
504	1.02E-03		
505	1.00E-03		
506	9.85E-04		
507	9.67E-04		
508	9.47E-04		
509	9.21E-04		
510	8.97E-04		
511	8.45E-04		
512	8.01E-04		
513	7.64E-04		
514	7.31E-04		
515	6.98E-04		
516	6.68E-04		
517	6.44E-04		
518	6.19E-04		
519	5.98E-04		
520	5.65E-04		
521	5.37E-04		
522	5.12E-04		
523	4.81E-04		
524	4.64E-04		
525	4.56E-04		
526	4.36E-04		
527	4.26E-04		
528	4.24E-04		
529	3.98E-04		
530	3.93E-04		
531	3.73E-04		
532	3.48E-04		
533	3.26E-04		
534	3.12E-04		
535	3.02E-04		
536	3.05E-04		
537	3.00E-04		
538	2.86E-04		
539	2.94E-04		
540	2.99E-04		
541	2.89E-04		
542	2.88E-04		
543	2.72E-04		
544	2.67E-04		
545	2.63E-04		
546	2.64E-04		
547	2.79E-04		
548	2.95E-04		
549	3.04E-04		
550	3.24E-04		
551	3.37E-04		
552	3.36E-04		
553	3.44E-04		
554	3.30E-04		
555	3.36E-04		
556	3.34E-04		
557	3.39E-04		
558	3.45E-04		
559	3.55E-04		
560	3.61E-04		
561	3.80E-04		
562	4.03E-04		
563	4.23E-04		
564	4.38E-04		
565	4.64E-04		
566	4.92E-04		
567	5.11E-04		
568	5.23E-04		
569	5.58E-04		
570	5.82E-04		
571	6.00E-04		
572	6.08E-04		
573	6.16E-04		
574	6.28E-04		
575	6.34E-04		
576	6.26E-04		
577	6.37E-04		
578	6.37E-04		
579	6.38E-04		
580	6.62E-04		
581	6.84E-04		
582	6.96E-04		
583	7.21E-04		
584	7.31E-04		
585	7.48E-04		
586	7.63E-04		
587	7.71E-04		
588	7.85E-04		
589	7.87E-04		
590	7.84E-04		
591	7.94E-04		
592	8.05E-04		
593	8.20E-04		
594	8.39E-04		
595	8.62E-04		
596	8.80E-04		
597	8.98E-04		
598	9.06E-04		
599	9.21E-04		
600	9.34E-04		
601	9.26E-04		
602	9.43E-04		
603	9.62E-04		
604	9.84E-04		
605	9.99E-04		
606	1.04E-03		
607	1.07E-03		
608	1.10E-03		
609	1.12E-03		
610	1.16E-03		
611	1.20E-03		
612	1.23E-03		
613	1.28E-03		
614	1.31E-03		
615	1.33E-03		
616	1.35E-03		
617	1.35E-03		
618	1.37E-03		
619	1.38E-03		
620	1.39E-03		
621	1.41E-03		
622	1.44E-03		
623	1.45E-03		
624	1.47E-03		
625	1.48E-03		
626	1.49E-03		
627	1.49E-03		
628	1.48E-03		
629	1.48E-03		
630	1.47E-03		
631	1.47E-03		
632	1.48E-03		
633	1.48E-03		
634	1.47E-03		
635	1.45E-03		
636	1.46E-03		
637	1.43E-03		
638	1.42E-03		
639	1.38E-03		
640	1.37E-03		
641	1.33E-03		
642	1.29E-03		
643	1.25E-03		
644	1.22E-03		
645	1.20E-03		
646	1.17E-03		
647	1.13E-03		
648	1.08E-03		
649	1.04E-03		
650	9.77E-04		
651	9.46E-04		
652	9.15E-04		
653	8.93E-04		
654	0.000887809		
655	8.97E-04		
656	9.03E-04		
657	9.20E-04		
658	9.32E-04		
659	9.44E-04		
660	9.57E-04		
661	9.88E-04		
662	1.01E-03		
663	1.08E-03		
664	1.16E-03		
665	1.23E-03		
666	1.29E-03		
667	1.36E-03		
668	1.40E-03		
669	1.44E-03		
670	1.50E-03		
671	1.53E-03		
672	1.62E-03		
673	1.68E-03		
674	1.76E-03		
675	1.83E-03		
676	1.92E-03		
677	1.96E-03		
678	2.00E-03		
679	2.05E-03		
680	2.08E-03		
681	2.08E-03		
682	2.04E-03		
683	1.97E-03		
684	1.93E-03		
685	1.83E-03		
686	1.71E-03		
687	1.55E-03		
688	1.43E-03		
689	1.33E-03		
690	1.23E-03		
691	1.17E-03		
692	1.13E-03		
693	1.06E-03		
694	9.64E-04		
695	8.90E-04		
696	8.44E-04		
697	7.75E-04		
698	6.63E-04		
699	5.08E-04		
700	5.28E-04		
701	5.22E-04		
702	5.32E-04		
703	5.13E-04		
704	4.39E-04		
705	3.61E-04		
706	2.72E-04		
707	1.73E-04		
708	6.85E-05		
709	-3.89E-05		
710	-1.46E-04		
