OLIS-3D-ASCII	SySl1218							
375	1.83E-03							
376	1.92E-03							
377	1.99E-03							
378	2.02E-03							
379	2.04E-03							
380	2.04E-03							
381	2.02E-03							
382	2.00E-03							
383	1.99E-03							
384	1.97E-03							
385	1.89E-03							
386	1.95E-03							
387	1.92E-03							
388	1.94E-03							
389	1.94E-03							
390	1.94E-03							
391	1.98E-03							
392	2.01E-03							
393	2.07E-03							
394	2.15E-03							
395	2.20E-03							
396	2.22E-03							
397	2.20E-03							
398	0.002151884							
399	2.11E-03							
400	2.07E-03							
401	2.03E-03							
402	0.001998267							
403	2.04E-03							
404	2.07E-03							
405	2.16E-03							
406	2.25E-03							
407	2.31E-03							
408	2.35E-03							
409	2.37E-03							
410	2.40E-03							
411	2.42E-03							
412	2.46E-03							
413	2.48E-03							
414	2.54E-03							
415	2.60E-03							
416	2.60E-03							
417	2.63E-03							
418	2.65E-03							
419	2.66E-03							
420	2.67E-03							
421	2.66E-03							
422	2.66E-03							
423	2.64E-03							
424	2.66E-03							
425	2.68E-03							
426	0.002719973							
427	2.75E-03							
428	2.75E-03							
429	2.77E-03							
430	2.76E-03							
431	2.80E-03							
432	2.81E-03							
433	2.84E-03							
434	2.87E-03							
435	2.89E-03							
436	2.89E-03							
437	2.90E-03							
438	2.90E-03							
439	2.87E-03							
440	2.84E-03							
441	2.79E-03							
442	2.75E-03							
443	2.72E-03							
444	2.66E-03							
445	2.61E-03							
446	2.54E-03							
447	2.46E-03							
448	2.37E-03							
449	2.29E-03							
450	2.19E-03							
451	2.07E-03							
452	1.99E-03							
453	1.91E-03							
454	1.86E-03							
455	1.81E-03							
456	1.78E-03							
457	1.75E-03							
458	1.74E-03							
459	1.72E-03							
460	1.70E-03							
461	1.69E-03							
462	1.66E-03							
463	1.63E-03							
464	1.60E-03							
465	0.001577456							
466	1.58E-03							
467	1.54E-03							
468	1.53E-03							
469	1.50E-03							
470	1.49E-03							
471	1.46E-03							
472	1.44E-03							
473	1.43E-03							
474	1.41E-03							
475	1.39E-03							
476	1.37E-03							
477	1.37E-03							
478	1.38E-03							
479	1.37E-03							
480	1.37E-03							
481	1.37E-03							
482	1.36E-03							
483	1.35E-03							
484	1.35E-03							
485	1.37E-03							
486	1.38E-03							
487	1.40E-03							
488	1.42E-03							
489	1.44E-03							
490	1.46E-03							
491	1.48E-03							
492	1.51E-03							
493	1.54E-03							
494	1.55E-03							
495	1.57E-03							
496	1.58E-03							
497	1.61E-03							
498	1.63E-03							
499	1.65E-03							
500	1.67E-03							
501	1.68E-03							
502	1.69E-03							
503	1.71E-03							
504	1.72E-03							
505	1.73E-03							
506	1.73E-03							
507	1.73E-03							
508	1.73E-03							
509	1.73E-03							
510	1.73E-03							
511	1.72E-03							
512	1.73E-03							
513	1.74E-03							
514	1.77E-03							
515	1.79E-03							
516	1.80E-03							
517	1.83E-03							
518	1.85E-03							
519	1.88E-03							
520	1.91E-03							
521	1.93E-03							
522	1.96E-03							
523	1.98E-03							
524	2.00E-03							
525	2.03E-03							
526	2.05E-03							
527	2.06E-03							
528	2.08E-03							
529	2.10E-03							
530	2.13E-03							
531	2.17E-03							
532	2.21E-03							
533	2.25E-03							
534	2.30E-03							
535	2.34E-03							
536	2.38E-03							
537	2.41E-03							
538	2.43E-03							
539	2.45E-03							
540	2.46E-03							
541	2.49E-03							
542	2.53E-03							
543	2.56E-03							
544	2.60E-03							
545	2.64E-03							
546	2.68E-03							
547	2.72E-03							
548	2.75E-03							
549	2.77E-03							
550	2.79E-03							
551	2.81E-03							
552	2.84E-03							
553	2.88E-03							
554	2.92E-03							
555	0.002960862							
556	3.01E-03							
557	3.06E-03							
558	3.10E-03							
559	3.15E-03							
560	3.19E-03							
561	3.24E-03							
562	3.28E-03							
563	3.30E-03							
564	3.33E-03							
