OLIS-3D-ASCII	SySl1326					
617	1.60E-02					
618	1.63E-02					
619	1.65E-02					
620	0.016777343					
621	1.70E-02					
622	1.71E-02					
623	1.73E-02					
624	1.74E-02					
625	1.75E-02					
626	1.75E-02					
627	0.017526136					
628	1.75E-02					
629	1.75E-02					
630	1.75E-02					
631	1.74E-02					
632	1.73E-02					
633	0.017133001					
634	1.70E-02					
635	0.016830108					
636	1.66E-02					
637	1.64E-02					
638	1.62E-02					
639	1.59E-02					
640	1.56E-02					
641	1.53E-02					
642	1.49E-02					
643	1.46E-02					
644	1.42E-02					
645	0.013730045					
646	0.013315101					
647	1.29E-02					
648	1.25E-02					
649	1.21E-02					
650	1.18E-02					
651	1.15E-02					
652	1.13E-02					
653	1.11E-02					
654	1.09E-02					
655	1.08E-02					
656	1.08E-02					
657	1.08E-02					
658	1.09E-02					
659	1.10E-02					
660	1.12E-02					
661	1.14E-02					
662	1.18E-02					
663	1.21E-02					
664	1.26E-02					
665	1.30E-02					
666	0.013454173					
667	1.39E-02					
668	1.44E-02					
669	1.48E-02					
670	1.53E-02					
671	1.58E-02					
672	1.62E-02					
673	1.67E-02					
674	0.017204284					
675	1.76E-02					
676	1.80E-02					
677	1.84E-02					
678	0.018819619					
679	1.92E-02					
680	0.019445247					
681	1.95E-02					
682	1.96E-02					
683	1.95E-02					
684	1.92E-02					
685	1.89E-02					
686	1.83E-02					
687	1.76E-02					
688	1.68E-02					
689	1.60E-02					
690	1.52E-02					
691	1.44E-02					
692	1.37E-02					
693	1.29E-02					
694	1.22E-02					
695	1.15E-02					
696	1.09E-02					
697	1.03E-02					
698	9.67E-03					
699	9.20E-03					
700	8.78E-03					
701	8.37E-03					
702	8.01E-03					
703	7.74E-03					
704	7.45E-03					
705	7.17E-03					
706	6.89E-03					
707	6.60E-03					
708	6.30E-03					
709	5.98E-03					
710	5.63E-03					
