OLIS-3D-ASCII	SySl1082							
375	3.85E-03							
376	4.22E-03							
377	4.48E-03							
378	4.64E-03							
379	4.73E-03							
380	4.76E-03							
381	4.74E-03							
382	4.76E-03							
383	4.73E-03							
384	4.66E-03							
385	4.63E-03							
386	4.67E-03							
387	4.57E-03							
388	4.49E-03							
389	4.42E-03							
390	4.32E-03							
391	4.28E-03							
392	4.19E-03							
393	4.24E-03							
394	4.29E-03							
395	4.28E-03							
396	4.33E-03							
397	4.34E-03							
398	4.38E-03							
399	4.40E-03							
400	4.42E-03							
401	4.47E-03							
402	4.53E-03							
403	4.59E-03							
404	4.64E-03							
405	4.75E-03							
406	4.84E-03							
407	4.91E-03							
408	4.98E-03							
409	5.02E-03							
410	5.13E-03							
411	5.21E-03							
412	5.32E-03							
413	5.41E-03							
414	5.49E-03							
415	5.52E-03							
416	5.54E-03							
417	5.56E-03							
418	5.56E-03							
419	5.56E-03							
420	5.57E-03							
421	5.56E-03							
422	5.58E-03							
423	5.57E-03							
424	5.60E-03							
425	0.005619068							
426	5.64E-03							
427	5.67E-03							
428	5.72E-03							
429	5.79E-03							
430	5.85E-03							
431	5.90E-03							
432	5.95E-03							
433	5.99E-03							
434	6.02E-03							
435	6.06E-03							
436	6.09E-03							
437	6.08E-03							
438	6.05E-03							
439	6.04E-03							
440	5.97E-03							
441	5.91E-03							
442	5.80E-03							
443	5.65E-03							
444	5.49E-03							
445	5.31E-03							
446	5.11E-03							
447	4.92E-03							
448	4.74E-03							
449	4.54E-03							
450	4.35E-03							
451	4.19E-03							
452	4.00E-03							
453	3.86E-03							
454	3.72E-03							
455	3.60E-03							
456	3.51E-03							
457	3.43E-03							
458	3.36E-03							
459	3.30E-03							
460	3.28E-03							
461	3.24E-03							
462	3.20E-03							
463	3.17E-03							
464	3.13E-03							
465	3.08E-03							
466	3.04E-03							
467	2.99E-03							
468	2.94E-03							
469	2.89E-03							
470	2.83E-03							
471	2.80E-03							
472	2.76E-03							
473	2.72E-03							
474	2.67E-03							
475	2.62E-03							
476	2.60E-03							
477	2.57E-03							
478	2.54E-03							
479	2.50E-03							
480	2.47E-03							
481	2.45E-03							
482	2.45E-03							
483	2.43E-03							
484	2.44E-03							
485	2.45E-03							
486	2.45E-03							
487	2.46E-03							
488	2.48E-03							
489	2.48E-03							
490	2.51E-03							
491	2.53E-03							
492	2.54E-03							
493	2.55E-03							
494	2.56E-03							
495	2.56E-03							
496	2.57E-03							
497	2.57E-03							
498	2.56E-03							
499	2.56E-03							
500	2.54E-03							
501	2.51E-03							
502	2.49E-03							
503	2.46E-03							
504	2.42E-03							
505	2.38E-03							
506	2.35E-03							
507	2.31E-03							
508	2.26E-03							
509	2.20E-03							
510	2.14E-03							
511	2.09E-03							
512	2.01E-03							
513	1.92E-03							
514	1.87E-03							
515	1.79E-03							
516	1.71E-03							
517	1.64E-03							
518	1.57E-03							
519	1.52E-03							
520	1.45E-03							
521	1.39E-03							
522	1.35E-03							
523	1.30E-03							
524	1.26E-03							
525	1.21E-03							
526	1.18E-03							
527	1.14E-03							
528	1.10E-03							
529	1.06E-03							
530	1.05E-03							
531	1.03E-03							
532	1.02E-03							
533	0.001008233							
534	1.01E-03							
535	1.02E-03							
536	1.03E-03							
537	1.03E-03							
538	1.04E-03							
539	1.04E-03							
540	1.05E-03							
541	1.06E-03							
542	1.09E-03							
543	1.09E-03							
544	1.10E-03							
545	1.12E-03							
546	1.14E-03							
547	1.17E-03							
548	1.20E-03							
549	1.22E-03							
550	1.25E-03							
551	1.29E-03							
552	1.32E-03							
553	1.35E-03							
554	1.39E-03							
555	1.43E-03							
556	1.47E-03							
557	1.51E-03							
558	1.54E-03							
559	1.58E-03							
560	1.63E-03							
561	1.66E-03							
562	1.71E-03							
563	0.001744167							
564	1.78E-03							
565	1.82E-03							
566	1.86E-03							
567	1.91E-03							
568	1.95E-03							
569	2.00E-03							
570	2.06E-03							
571	2.12E-03							
572	2.19E-03							
573	2.25E-03							
574	2.30E-03							
575	2.36E-03							
576	2.41E-03							
577	2.46E-03							
578	2.48E-03							
579	2.52E-03							
580	2.55E-03							
581	2.61E-03							
582	2.64E-03							
583	2.69E-03							
584	2.73E-03							
585	2.78E-03							
586	2.82E-03							
587	2.88E-03							
588	2.92E-03							
589	2.98E-03							
590	3.02E-03							
591	3.07E-03							
592	3.12E-03							
593	3.17E-03							
594	3.21E-03							
595	3.25E-03							
596	3.29E-03							
597	3.33E-03							
598	3.37E-03							
599	3.44E-03							
600	3.48E-03							
601	3.53E-03							
602	3.59E-03							
603	3.67E-03							
604	3.74E-03							
605	3.82E-03							
606	3.91E-03							
607	4.00E-03							
608	4.07E-03							
609	4.17E-03							
610	4.28E-03							
611	4.38E-03							
612	4.47E-03							
613	4.54E-03							
614	4.63E-03							
615	4.72E-03							
616	4.79E-03							
617	4.85E-03							
618	4.91E-03							
619	4.96E-03							
620	5.00E-03							
621	5.06E-03							
622	5.11E-03							
623	5.16E-03							
624	5.19E-03							
625	5.19E-03							
626	5.22E-03							
627	5.24E-03							
628	5.24E-03							
629	5.22E-03							
630	5.22E-03							
631	5.21E-03							
632	5.22E-03							
633	5.19E-03							
634	5.18E-03							
635	5.16E-03							
636	5.11E-03							
637	5.05E-03							
638	5.00E-03							
639	4.92E-03							
640	4.83E-03							
641	4.71E-03							
642	4.61E-03							
643	4.49E-03							
644	4.35E-03							
645	4.19E-03							
646	4.03E-03							
647	3.87E-03							
648	3.72E-03							
649	3.55E-03							
650	3.39E-03							
651	3.23E-03							
652	3.11E-03							
653	2.99E-03							
654	2.91E-03							
655	2.86E-03							
656	2.82E-03							
657	2.86E-03							
658	2.90E-03							
659	2.99E-03							
