OLIS-3D-ASCII	SySl1316							
375	3.15E-03							
376	3.11E-03							
377	3.14E-03							
378	3.22E-03							
379	3.35E-03							
380	3.49E-03							
381	3.63E-03							
382	3.75E-03							
383	3.81E-03							
384	3.76E-03							
385	3.66E-03							
386	3.65E-03							
387	3.60E-03							
388	3.61E-03							
389	3.64E-03							
390	3.65E-03							
391	3.68E-03							
392	3.73E-03							
393	3.78E-03							
394	3.83E-03							
395	3.84E-03							
396	3.85E-03							
397	3.90E-03							
398	3.98E-03							
399	4.02E-03							
400	4.14E-03							
401	4.24E-03							
402	4.36E-03							
403	0.004471886							
404	4.60E-03							
405	4.70E-03							
406	4.84E-03							
407	4.94E-03							
408	5.08E-03							
409	5.22E-03							
410	5.37E-03							
411	5.51E-03							
412	5.68E-03							
413	5.83E-03							
414	5.97E-03							
415	6.09E-03							
416	6.17E-03							
417	6.21E-03							
418	6.24E-03							
419	6.27E-03							
420	6.33E-03							
421	6.37E-03							
422	6.41E-03							
423	6.46E-03							
424	6.53E-03							
425	6.60E-03							
426	6.68E-03							
427	6.75E-03							
428	6.79E-03							
429	6.82E-03							
430	6.89E-03							
431	6.97E-03							
432	7.03E-03							
433	7.08E-03							
434	7.11E-03							
435	7.14E-03							
436	7.16E-03							
437	7.16E-03							
438	7.14E-03							
439	7.07E-03							
440	7.01E-03							
441	6.92E-03							
442	6.83E-03							
443	6.69E-03							
444	6.55E-03							
445	6.38E-03							
446	6.23E-03							
447	6.05E-03							
448	5.86E-03							
449	5.72E-03							
450	5.58E-03							
451	5.42E-03							
452	5.28E-03							
453	5.15E-03							
454	5.03E-03							
455	4.92E-03							
456	4.84E-03							
457	4.76E-03							
458	4.69E-03							
459	4.61E-03							
460	4.55E-03							
461	4.50E-03							
462	4.44E-03							
463	4.36E-03							
464	4.28E-03							
465	4.21E-03							
466	4.11E-03							
467	4.01E-03							
468	3.90E-03							
469	3.80E-03							
470	3.70E-03							
471	3.60E-03							
472	3.50E-03							
473	3.40E-03							
474	3.30E-03							
475	3.22E-03							
476	3.16E-03							
477	3.09E-03							
478	3.04E-03							
479	2.98E-03							
480	2.94E-03							
481	2.92E-03							
482	2.90E-03							
483	2.90E-03							
484	2.90E-03							
485	2.90E-03							
486	2.91E-03							
487	2.91E-03							
488	2.91E-03							
489	2.91E-03							
490	0.002915689							
491	2.92E-03							
492	2.92E-03							
493	2.91E-03							
494	2.91E-03							
495	2.90E-03							
496	2.88E-03							
497	2.84E-03							
498	2.80E-03							
499	2.73E-03							
500	2.65E-03							
501	2.58E-03							
502	2.49E-03							
503	2.39E-03							
504	2.27E-03							
505	2.15E-03							
506	2.03E-03							
507	1.91E-03							
508	1.78E-03							
509	1.62E-03							
510	1.47E-03							
511	1.32E-03							
512	1.16E-03							
513	1.01E-03							
514	8.66E-04							
515	7.32E-04							
516	5.99E-04							
517	4.73E-04							
518	3.60E-04							
519	2.63E-04							
520	1.61E-04							
521	3.65E-05							
522	-6.20E-05							
523	-1.68E-04							
524	-2.79E-04							
525	-3.76E-04							
526	-4.52E-04							
527	-5.31E-04							
528	-6.03E-04							
529	-6.66E-04							
530	-7.14E-04							
531	-7.49E-04							
532	-7.79E-04							
