OLIS-3D-ASCII	SySl1198			
375	-2.21E-03			
376	-2.32E-03			
377	-2.35E-03			
378	-2.31E-03			
379	-2.22E-03			
380	-2.10E-03			
381	-1.96E-03			
382	-1.90E-03			
383	-1.82E-03			
384	-1.69E-03			
385	-1.57E-03			
386	-1.57E-03			
387	-1.50E-03			
388	-1.44E-03			
389	-1.40E-03			
390	-1.31E-03			
391	-1.24E-03			
392	-1.16E-03			
393	-1.11E-03			
394	-1.07E-03			
395	-1.00E-03			
396	-9.29E-04			
397	-8.80E-04			
398	-8.61E-04			
399	-8.10E-04			
400	-7.54E-04			
401	-6.54E-04			
402	-5.74E-04			
403	-5.29E-04			
404	-4.36E-04			
405	-3.44E-04			
406	-2.65E-04			
407	-1.92E-04			
408	-1.40E-04			
409	-9.84E-05			
410	-3.73E-05			
411	3.56E-05			
412	7.02E-05			
413	1.36E-04			
414	1.83E-04			
415	2.35E-04			
416	2.64E-04			
417	3.06E-04			
418	3.34E-04			
419	3.87E-04			
420	4.30E-04			
421	4.74E-04			
422	5.06E-04			
423	5.21E-04			
424	5.14E-04			
425	5.26E-04			
426	5.56E-04			
427	5.86E-04			
428	5.96E-04			
429	6.50E-04			
430	6.90E-04			
431	7.57E-04			
432	8.36E-04			
433	8.88E-04			
434	9.26E-04			
435	9.71E-04			
436	9.93E-04			
437	1.02E-03			
438	1.04E-03			
439	1.02E-03			
440	1.01E-03			
441	1.00E-03			
442	9.76E-04			
443	9.63E-04			
444	9.52E-04			
445	9.20E-04			
446	8.90E-04			
447	8.56E-04			
448	8.13E-04			
449	7.78E-04			
450	7.24E-04			
451	6.73E-04			
452	6.38E-04			
453	6.08E-04			
454	5.66E-04			
455	5.41E-04			
456	5.27E-04			
457	5.10E-04			
458	4.99E-04			
459	4.97E-04			
460	5.01E-04			
461	4.94E-04			
462	4.83E-04			
463	4.84E-04			
464	4.84E-04			
465	4.79E-04			
466	4.74E-04			
467	4.58E-04			
468	4.59E-04			
469	4.49E-04			
470	4.36E-04			
471	4.26E-04			
472	4.21E-04			
473	4.06E-04			
474	4.05E-04			
475	4.16E-04			
476	4.09E-04			
477	3.95E-04			
478	3.86E-04			
479	3.76E-04			
480	3.79E-04			
481	3.79E-04			
482	3.69E-04			
483	3.86E-04			
484	4.04E-04			
485	4.12E-04			
486	4.30E-04			
487	4.27E-04			
488	4.29E-04			
489	4.31E-04			
490	4.41E-04			
491	4.60E-04			
492	4.79E-04			
493	4.84E-04			
494	4.93E-04			
495	5.20E-04			
496	5.28E-04			
497	5.35E-04			
498	5.36E-04			
499	5.24E-04			
500	5.31E-04			
501	5.38E-04			
502	5.50E-04			
