OLIS-3D-ASCII	SySl1171						
375	-1.39E-03						
376	-1.22E-03						
377	-1.08E-03						
378	-9.72E-04						
379	-8.84E-04						
380	-8.07E-04						
381	-7.35E-04						
382	-6.81E-04						
383	-5.25E-04						
384	-3.46E-04						
385	-2.86E-04						
386	-1.34E-04						
387	-1.98E-05						
388	-3.72E-05						
389	6.20E-05						
390	1.99E-04						
391	3.08E-04						
392	3.60E-04						
393	4.08E-04						
394	4.81E-04						
395	5.63E-04						
396	6.32E-04						
397	6.83E-04						
398	7.75E-04						
399	8.30E-04						
400	8.98E-04						
401	1.04E-03						
402	1.14E-03						
403	1.24E-03						
404	1.37E-03						
405	1.47E-03						
406	1.52E-03						
407	1.60E-03						
408	1.69E-03						
409	1.76E-03						
410	1.85E-03						
411	1.93E-03						
412	2.03E-03						
413	2.13E-03						
414	2.23E-03						
415	2.35E-03						
416	2.46E-03						
417	2.53E-03						
418	2.58E-03						
419	2.65E-03						
420	2.72E-03						
421	2.76E-03						
422	2.80E-03						
423	2.80E-03						
424	2.85E-03						
425	2.90E-03						
426	2.94E-03						
427	3.01E-03						
428	3.05E-03						
429	3.10E-03						
430	3.20E-03						
431	3.29E-03						
432	3.35E-03						
433	3.43E-03						
434	3.46E-03						
435	3.49E-03						
436	3.52E-03						
437	3.56E-03						
438	3.57E-03						
439	3.57E-03						
440	3.52E-03						
441	3.49E-03						
442	3.44E-03						
443	3.36E-03						
444	3.26E-03						
445	3.15E-03						
446	3.01E-03						
447	2.88E-03						
448	2.74E-03						
449	2.60E-03						
450	2.47E-03						
451	2.36E-03						
452	2.23E-03						
453	2.12E-03						
454	2.06E-03						
455	1.98E-03						
456	1.91E-03						
457	1.86E-03						
458	1.82E-03						
459	1.79E-03						
460	1.76E-03						
461	1.75E-03						
462	1.74E-03						
463	1.72E-03						
464	1.69E-03						
465	1.66E-03						
466	1.66E-03						
467	1.63E-03						
468	1.60E-03						
469	1.56E-03						
470	1.54E-03						
471	1.51E-03						
