OLIS-3D-ASCII	SySl1036					
375	8.21E-03					
376	8.35E-03					
377	8.50E-03					
378	8.67E-03					
379	8.84E-03					
380	9.02E-03					
381	9.19E-03					
382	9.36E-03					
383	9.47E-03					
384	9.57E-03					
385	9.70E-03					
386	9.79E-03					
387	9.85E-03					
388	9.93E-03					
389	1.01E-02					
390	1.02E-02					
391	0.010305215					
392	1.04E-02					
393	1.05E-02					
394	1.06E-02					
395	1.07E-02					
396	1.08E-02					
397	1.09E-02					
398	1.10E-02					
399	1.12E-02					
400	1.14E-02					
401	1.16E-02					
402	1.17E-02					
403	1.19E-02					
404	1.22E-02					
405	1.24E-02					
406	1.27E-02					
407	1.30E-02					
408	0.013362116					
409	1.37E-02					
410	1.41E-02					
411	1.45E-02					
412	1.49E-02					
413	1.52E-02					
414	1.55E-02					
415	1.58E-02					
416	1.60E-02					
417	1.63E-02					
418	1.64E-02					
419	0.01654788					
420	1.67E-02					
421	1.68E-02					
422	1.70E-02					
423	1.71E-02					
424	1.72E-02					
425	1.74E-02					
426	1.75E-02					
427	1.77E-02					
428	1.79E-02					
429	1.81E-02					
430	1.83E-02					
431	1.85E-02					
432	1.87E-02					
433	1.88E-02					
434	1.90E-02					
435	1.91E-02					
436	1.92E-02					
437	1.92E-02					
438	1.93E-02					
439	1.92E-02					
440	1.91E-02					
441	0.018909844					
442	1.87E-02					
443	0.018348311					
444	1.80E-02					
445	1.75E-02					
446	1.71E-02					
447	1.66E-02					
448	1.61E-02					
449	0.015587842					
450	1.51E-02					
451	1.47E-02					
452	1.43E-02					
453	1.40E-02					
454	1.37E-02					
455	1.35E-02					
456	1.33E-02					
457	1.31E-02					
458	1.30E-02					
459	1.28E-02					
460	1.27E-02					
461	1.26E-02					
462	1.24E-02					
463	1.23E-02					
464	1.22E-02					
465	1.20E-02					
466	1.18E-02					
467	1.16E-02					
468	1.14E-02					
469	0.011250719					
470	1.11E-02					
471	1.09E-02					
472	1.07E-02					
473	1.05E-02					
474	1.03E-02					
475	1.02E-02					
476	1.01E-02					
477	9.94E-03					
478	9.83E-03					
479	9.76E-03					
480	9.72E-03					
481	9.70E-03					
482	9.72E-03					
483	9.74E-03					
484	9.79E-03					
485	9.85E-03					
486	9.91E-03					
487	1.00E-02					
488	1.01E-02					
489	1.01E-02					
490	1.02E-02					
491	1.03E-02					
492	1.04E-02					
493	1.04E-02					
494	1.04E-02					
495	1.04E-02					
496	1.05E-02					
497	1.04E-02					
498	0.010392024					
499	1.03E-02					
500	1.02E-02					
501	1.01E-02					
502	1.00E-02					
503	9.85E-03					
504	9.67E-03					
505	9.49E-03					
506	9.30E-03					
507	9.09E-03					
508	8.88E-03					
509	8.66E-03					
510	8.44E-03					
511	8.21E-03					
512	7.98E-03					
513	7.79E-03					
514	7.61E-03					
515	7.44E-03					
516	7.27E-03					
517	7.13E-03					
518	6.97E-03					
519	6.82E-03					
520	6.69E-03					
521	6.58E-03					
522	6.48E-03					
523	6.37E-03					
524	6.26E-03					
525	6.19E-03					
526	6.13E-03					
527	6.09E-03					
528	6.05E-03					
529	6.04E-03					
530	6.02E-03					
531	6.00E-03					
532	6.00E-03					
533	6.00E-03					
534	6.01E-03					
535	6.01E-03					
536	6.00E-03					
537	6.00E-03					
538	6.03E-03					
539	6.05E-03					
540	6.10E-03					
541	6.14E-03					
542	6.17E-03					
543	6.21E-03					
544	6.26E-03					
545	6.31E-03					
546	6.39E-03					
547	6.45E-03					
548	6.50E-03					
549	6.54E-03					
550	6.62E-03					
551	6.67E-03					
552	6.72E-03					
553	6.78E-03					
554	6.83E-03					
555	6.90E-03					
556	6.96E-03					
557	7.05E-03					
558	7.15E-03					
559	7.24E-03					
560	7.33E-03					
561	7.43E-03					
562	7.55E-03					
563	7.64E-03					
564	7.73E-03					
565	7.81E-03					
566	7.87E-03					
567	7.89E-03					
568	7.90E-03					
569	7.90E-03					
570	7.83E-03					
571	7.73E-03					
572	7.55E-03					
573	7.33E-03					
574	7.09E-03					
575	6.79E-03					
576	6.44E-03					
577	6.09E-03					
578	5.73E-03					
579	5.40E-03					
580	5.09E-03					
581	4.84E-03					
582	4.59E-03					
583	4.39E-03					
584	4.19E-03					
585	4.04E-03					
586	3.92E-03					
587	3.79E-03					
588	3.69E-03					
589	3.59E-03					
590	3.53E-03					
591	3.48E-03					
592	3.44E-03					
593	3.42E-03					
594	3.41E-03					
595	3.39E-03					
596	3.35E-03					
597	3.32E-03					
598	3.30E-03					
599	3.28E-03					
600	3.27E-03					
601	0.003243656					
602	3.24E-03					
603	3.24E-03					
604	3.24E-03					
605	3.27E-03					
606	3.29E-03					
607	3.32E-03					
608	3.35E-03					
