OLIS-3D-ASCII	SySl1024	
375	2.79E-02	
376	2.80E-02	
377	2.81E-02	
378	2.83E-02	
379	2.86E-02	
380	2.88E-02	
381	2.90E-02	
382	2.92E-02	
383	2.93E-02	
384	2.92E-02	
385	2.90E-02	
386	2.89E-02	
387	2.87E-02	
388	2.85E-02	
389	2.84E-02	
390	2.84E-02	
391	2.83E-02	
392	0.028253922	
393	2.83E-02	
394	2.85E-02	
395	2.86E-02	
396	2.86E-02	
397	2.86E-02	
398	2.88E-02	
399	2.90E-02	
400	2.92E-02	
401	2.95E-02	
402	2.98E-02	
403	3.03E-02	
404	0.030872097	
405	3.15E-02	
406	3.22E-02	
407	0.032960897	
408	3.37E-02	
409	3.45E-02	
410	3.53E-02	
411	3.60E-02	
412	0.036598487	
413	0.037244693	
414	3.78E-02	
415	3.84E-02	
416	3.90E-02	
417	3.94E-02	
418	3.99E-02	
419	4.02E-02	
420	4.06E-02	
421	4.09E-02	
422	0.041179898	
423	4.15E-02	
424	0.041732918	
425	4.20E-02	
426	4.24E-02	
427	4.28E-02	
428	4.32E-02	
429	4.38E-02	
430	4.43E-02	
431	4.50E-02	
432	4.57E-02	
433	4.64E-02	
434	4.70E-02	
435	4.76E-02	
436	4.81E-02	
437	4.85E-02	
438	4.87E-02	
439	4.87E-02	
440	4.86E-02	
441	4.82E-02	
442	4.76E-02	
443	0.046828818	
444	4.59E-02	
445	4.47E-02	
446	4.34E-02	
447	4.20E-02	
448	4.05E-02	
449	3.92E-02	
450	3.78E-02	
451	3.66E-02	
452	3.54E-02	
453	3.44E-02	
454	3.34E-02	
455	0.032697665	
456	3.21E-02	
457	3.15E-02	
458	3.10E-02	
459	3.06E-02	
460	0.030196518	
461	2.99E-02	
462	2.96E-02	
463	2.93E-02	
464	2.90E-02	
465	2.88E-02	
466	2.86E-02	
467	2.83E-02	
468	2.81E-02	
469	2.79E-02	
470	2.76E-02	
471	2.74E-02	
472	2.73E-02	
473	2.72E-02	
474	2.71E-02	
475	2.70E-02	
476	2.70E-02	
477	0.027002514	
478	2.71E-02	
479	2.71E-02	
480	2.72E-02	
481	2.73E-02	
482	2.73E-02	
483	2.74E-02	
484	2.75E-02	
485	2.76E-02	
486	2.76E-02	
487	2.76E-02	
488	2.76E-02	
489	2.76E-02	
490	2.76E-02	
491	2.75E-02	
492	2.74E-02	
493	2.72E-02	
494	2.70E-02	
495	2.68E-02	
496	2.66E-02	
497	0.026245964	
498	0.025925697	
499	2.56E-02	
500	2.52E-02	
501	2.48E-02	
502	2.45E-02	
503	2.41E-02	
504	0.023689469	
505	0.023296992	
506	2.29E-02	
507	2.25E-02	
508	0.022143996	
509	2.18E-02	
510	0.021495127	
511	2.12E-02	
512	0.020873936	
513	2.06E-02	
514	2.03E-02	
515	2.01E-02	
516	1.98E-02	
517	1.95E-02	
518	1.92E-02	
519	1.89E-02	
520	1.86E-02	
521	1.83E-02	
522	1.79E-02	
523	1.75E-02	
524	1.71E-02	
525	1.67E-02	
526	0.016215827	
527	1.57E-02	
528	1.52E-02	
529	1.47E-02	
530	1.41E-02	
531	1.36E-02	
532	1.31E-02	
533	1.26E-02	
534	1.21E-02	
535	1.16E-02	
536	1.10E-02	
537	1.06E-02	
538	1.01E-02	
539	9.62E-03	
540	9.19E-03	
541	8.76E-03	
542	8.37E-03	
543	8.02E-03	
544	7.71E-03	
545	7.41E-03	
546	7.15E-03	
547	6.91E-03	
548	6.69E-03	
549	6.49E-03	
550	6.32E-03	
551	6.19E-03	
552	6.09E-03	
553	6.01E-03	
554	5.97E-03	
555	5.94E-03	
556	5.94E-03	
557	5.94E-03	
558	5.97E-03	
559	6.01E-03	
560	6.04E-03	
561	6.10E-03	
562	6.17E-03	
563	6.27E-03	
564	6.38E-03	
565	6.52E-03	
566	6.65E-03	
567	6.79E-03	
568	6.95E-03	
569	7.11E-03	
570	7.28E-03	
571	7.45E-03	
572	7.62E-03	
573	7.80E-03	
574	7.99E-03	
575	8.17E-03	
576	8.36E-03	
577	8.55E-03	
578	8.71E-03	
579	8.89E-03	
580	9.07E-03	
581	9.25E-03	
582	9.41E-03	
583	9.57E-03	
584	9.73E-03	
585	9.87E-03	
586	1.00E-02	
587	1.02E-02	
588	1.03E-02	
589	1.05E-02	
590	1.06E-02	
591	1.07E-02	
592	1.09E-02	
593	1.10E-02	
594	0.011169508	
595	1.13E-02	
596	1.14E-02	
597	1.15E-02	
598	1.17E-02	
599	1.18E-02	
600	1.20E-02	
601	1.22E-02	
602	1.23E-02	
603	1.26E-02	
604	1.28E-02	
605	1.31E-02	
606	1.34E-02	
607	1.37E-02	
608	1.40E-02	
609	1.44E-02	
610	0.014757872	
611	1.52E-02	
612	1.56E-02	
613	1.60E-02	
614	1.64E-02	
615	1.68E-02	
616	1.72E-02	
617	1.76E-02	
618	0.017976277	
619	1.83E-02	
620	0.018688533	
621	1.90E-02	
622	1.93E-02	
623	1.95E-02	
624	1.98E-02	
625	1.99E-02	
626	2.00E-02	
627	2.01E-02	
628	2.01E-02	
629	2.01E-02	
630	2.01E-02	
631	2.00E-02	
632	1.99E-02	
633	1.98E-02	
634	1.96E-02	
635	1.95E-02	
636	1.93E-02	
637	1.90E-02	
638	1.88E-02	
639	1.85E-02	
640	1.82E-02	
641	1.79E-02	
642	1.76E-02	
643	1.73E-02	
644	1.70E-02	
645	0.016760169	
646	0.016528342	
647	1.63E-02	
648	1.61E-02	
649	1.60E-02	
650	1.59E-02	
651	1.59E-02	
652	1.59E-02	
653	1.60E-02	
654	1.62E-02	
655	1.64E-02	
656	1.67E-02	
657	1.71E-02	
658	0.017606459	
659	1.82E-02	
660	1.89E-02	
661	1.97E-02	
662	2.06E-02	
663	2.16E-02	
664	0.022695364	
665	2.38E-02	
666	2.50E-02	
667	2.63E-02	
668	2.75E-02	
669	2.87E-02	
670	0.029737422	
671	3.09E-02	
672	3.19E-02	
673	3.30E-02	
674	3.40E-02	
675	3.50E-02	
676	0.03597663	
677	3.69E-02	
678	3.78E-02	
679	3.85E-02	
680	3.89E-02	
681	3.90E-02	
682	3.88E-02	
683	3.83E-02	
684	3.74E-02	
685	3.62E-02	
686	3.46E-02	
687	3.26E-02	
688	3.06E-02	
689	2.85E-02	
690	0.026393844	
691	2.44E-02	
692	2.24E-02	
693	2.05E-02	
694	1.89E-02	
695	1.73E-02	
696	0.01588316	
697	1.47E-02	
698	1.35E-02	
699	1.25E-02	
700	1.17E-02	
701	1.10E-02	
702	1.04E-02	
703	9.90E-03	
704	9.35E-03	
705	8.83E-03	
706	8.35E-03	
707	7.87E-03	
708	7.41E-03	
709	6.96E-03	
710	6.50E-03	
