OLIS-3D-ASCII	SySl1212					
375	1.42E-02					
376	1.49E-02					
377	1.55E-02					
378	1.61E-02					
379	1.66E-02					
380	1.70E-02					
381	1.74E-02					
382	1.77E-02					
383	1.80E-02					
384	1.82E-02					
385	1.83E-02					
386	1.83E-02					
387	1.84E-02					
388	1.85E-02					
389	1.87E-02					
390	0.018903052					
391	1.91E-02					
392	1.93E-02					
393	1.96E-02					
394	0.019976666					
395	2.04E-02					
396	2.06E-02					
397	2.10E-02					
398	2.14E-02					
399	2.18E-02					
400	2.22E-02					
401	2.28E-02					
402	2.33E-02					
403	2.39E-02					
404	2.46E-02					
405	2.53E-02					
406	2.61E-02					
407	2.68E-02					
408	2.76E-02					
409	2.84E-02					
410	2.93E-02					
411	3.01E-02					
412	3.11E-02					
413	3.20E-02					
414	3.29E-02					
415	0.033850806					
416	3.49E-02					
417	3.58E-02					
418	3.67E-02					
419	3.77E-02					
420	0.038675157					
421	3.97E-02					
422	4.06E-02					
423	4.15E-02					
424	4.24E-02					
425	4.32E-02					
426	4.39E-02					
427	0.044627329					
428	4.53E-02					
429	4.58E-02					
430	4.63E-02					
431	4.69E-02					
432	0.047490566					
433	0.048070527					
434	4.87E-02					
435	0.049302361					
436	5.00E-02					
437	0.050680651					
438	5.14E-02					
439	5.21E-02					
440	0.052858548					
441	5.35E-02					
442	5.41E-02					
443	5.48E-02					
444	5.54E-02					
445	5.60E-02					
446	5.63E-02					
447	0.056632759					
448	5.68E-02					
449	5.70E-02					
450	5.71E-02					
451	5.70E-02					
452	5.68E-02					
453	5.65E-02					
454	5.60E-02					
455	5.56E-02					
456	5.52E-02					
457	5.46E-02					
458	5.39E-02					
459	5.32E-02					
460	5.25E-02					
461	5.20E-02					
462	5.14E-02					
463	0.050872765					
464	5.04E-02					
465	5.01E-02					
466	4.96E-02					
467	4.95E-02					
468	0.049333371					
469	4.92E-02					
470	4.91E-02					
471	4.91E-02					
472	4.91E-02					
473	4.92E-02					
474	4.93E-02					
475	4.95E-02					
476	0.049557532					
477	4.97E-02					
478	4.98E-02					
479	5.00E-02					
480	5.00E-02					
481	5.02E-02					
482	5.03E-02					
483	5.03E-02					
484	5.02E-02					
485	0.049968029					
486	4.96E-02					
487	4.91E-02					
488	4.83E-02					
489	4.74E-02					
490	4.63E-02					
491	4.51E-02					
492	4.39E-02					
493	4.26E-02					
494	4.12E-02					
495	3.97E-02					
496	3.81E-02					
497	3.65E-02					
498	3.49E-02					
499	0.03333238					
500	3.17E-02					
501	3.01E-02					
502	2.85E-02					
503	2.70E-02					
504	2.55E-02					
505	2.41E-02					
506	2.27E-02					
507	2.13E-02					
508	2.00E-02					
509	1.87E-02					
510	1.75E-02					
511	1.63E-02					
512	1.52E-02					
513	1.42E-02					
514	1.33E-02					
515	1.24E-02					
516	1.16E-02					
517	1.08E-02					
518	1.01E-02					
519	9.40E-03					
520	8.77E-03					
521	8.19E-03					
522	7.65E-03					
523	7.15E-03					
524	6.70E-03					
525	6.29E-03					
526	5.94E-03					
527	5.62E-03					
528	5.33E-03					
529	5.07E-03					
530	4.84E-03					
531	4.64E-03					
532	4.47E-03					
533	4.32E-03					
534	4.19E-03					
535	4.07E-03					
536	3.97E-03					
537	3.89E-03					
538	3.80E-03					
539	3.74E-03					
540	3.70E-03					
541	3.65E-03					
542	3.62E-03					
543	3.60E-03					
544	3.59E-03					
545	3.57E-03					
546	3.57E-03					
547	3.56E-03					
548	3.55E-03					
549	3.55E-03					
550	3.53E-03					
551	3.53E-03					
552	3.53E-03					
553	3.52E-03					
554	3.52E-03					
555	3.51E-03					
556	3.51E-03					
557	3.48E-03					
558	3.47E-03					
559	3.44E-03					
560	3.41E-03					
561	3.39E-03					
562	3.38E-03					
563	3.38E-03					
564	3.38E-03					
565	3.40E-03					
566	3.42E-03					
567	3.43E-03					
568	3.46E-03					
569	3.48E-03					
570	3.51E-03					
571	3.54E-03					
572	3.59E-03					
573	3.65E-03					
574	3.72E-03					
575	3.80E-03					
576	3.87E-03					
577	3.96E-03					
578	4.04E-03					
579	4.13E-03					
580	4.21E-03					
581	4.30E-03					
582	4.40E-03					
583	4.48E-03					
584	4.57E-03					
585	4.68E-03					
586	4.80E-03					
587	4.90E-03					
588	5.00E-03					
589	5.09E-03					
590	5.19E-03					
591	5.28E-03					
592	5.38E-03					
593	5.47E-03					
594	5.57E-03					
595	5.65E-03					
596	5.76E-03					
597	5.85E-03					
598	5.94E-03					
599	6.00E-03					
600	6.06E-03					
601	6.12E-03					
602	6.18E-03					
603	6.22E-03					
604	6.26E-03					
605	6.30E-03					
606	6.33E-03					
607	6.36E-03					
608	6.38E-03					
609	6.41E-03					
610	6.42E-03					
611	6.42E-03					
612	6.44E-03					
613	6.46E-03					
614	6.47E-03					
615	6.48E-03					
616	6.48E-03					
617	6.49E-03					
618	6.49E-03					
619	6.50E-03					
620	6.50E-03					
621	6.51E-03					
622	6.52E-03					
623	6.56E-03					
624	6.62E-03					
625	6.69E-03					
626	6.77E-03					
627	6.87E-03					
628	6.97E-03					
629	7.09E-03					
630	7.23E-03					
631	7.36E-03					
632	7.49E-03					
633	7.65E-03					
634	7.81E-03					
635	7.99E-03					
636	8.15E-03					
637	8.35E-03					
638	8.58E-03					
639	8.84E-03					
640	9.12E-03					
641	9.49E-03					
642	9.90E-03					
643	1.03E-02					
644	1.08E-02					
645	1.13E-02					
646	1.18E-02					
647	1.24E-02					
648	1.29E-02					
649	1.35E-02					
650	1.40E-02					
651	1.45E-02					
652	1.51E-02					
653	0.015603115					
654	1.61E-02					
655	0.016628434					
656	1.71E-02					
657	0.017675917					
658	1.82E-02					
659	1.88E-02					
660	1.93E-02					
661	0.019910074					
662	2.05E-02					
663	2.11E-02					
664	2.17E-02					
665	0.022379255					
666	2.30E-02					
667	2.36E-02					
668	2.43E-02					
669	2.48E-02					
670	2.52E-02					
671	2.56E-02					
672	2.59E-02					
673	2.61E-02					
674	2.62E-02					
675	2.62E-02					
676	2.60E-02					
677	2.58E-02					
678	2.54E-02					
679	0.024898223					
680	2.42E-02					
681	2.34E-02					
682	2.23E-02					
683	2.12E-02					
684	2.00E-02					
685	1.88E-02					
686	0.017422067					
687	1.60E-02					
688	1.45E-02					
689	1.31E-02					
690	1.18E-02					
691	1.06E-02					
692	9.51E-03					
693	8.43E-03					
694	7.53E-03					
695	6.75E-03					
696	6.08E-03					
697	5.56E-03					
698	4.93E-03					
699	4.43E-03					
700	3.94E-03					
701	3.50E-03					
702	3.16E-03					
703	2.80E-03					
704	2.50E-03					
705	2.19E-03					
706	1.92E-03					
707	1.67E-03					
708	1.46E-03					
709	1.29E-03					
710	1.16E-03					
