OLIS-3D-ASCII	SySl1108					
375	6.64E-03					
376	6.78E-03					
377	6.94E-03					
378	7.11E-03					
379	7.27E-03					
380	7.42E-03					
381	7.55E-03					
382	7.64E-03					
383	7.60E-03					
384	0.007680294					
385	7.67E-03					
386	7.61E-03					
387	7.65E-03					
388	7.66E-03					
389	7.69E-03					
390	7.77E-03					
391	7.84E-03					
392	7.97E-03					
393	8.02E-03					
394	8.12E-03					
395	8.22E-03					
396	8.37E-03					
397	8.50E-03					
398	8.63E-03					
399	8.76E-03					
400	8.85E-03					
401	8.93E-03					
402	9.04E-03					
403	9.20E-03					
404	9.38E-03					
405	9.53E-03					
406	9.75E-03					
407	9.98E-03					
408	1.02E-02					
409	1.05E-02					
410	1.07E-02					
411	1.10E-02					
412	1.12E-02					
413	1.14E-02					
414	1.16E-02					
415	1.17E-02					
416	1.19E-02					
417	1.20E-02					
418	1.21E-02					
419	1.22E-02					
420	1.24E-02					
421	1.25E-02					
422	1.26E-02					
423	1.27E-02					
424	1.28E-02					
425	1.29E-02					
426	1.30E-02					
427	1.31E-02					
428	0.013251212					
429	1.34E-02					
430	1.35E-02					
431	1.36E-02					
432	1.38E-02					
433	1.39E-02					
434	1.40E-02					
435	1.41E-02					
436	1.41E-02					
437	1.42E-02					
438	1.42E-02					
439	1.41E-02					
440	1.40E-02					
441	1.39E-02					
442	1.37E-02					
443	1.35E-02					
444	1.33E-02					
445	1.31E-02					
446	1.28E-02					
447	1.25E-02					
448	1.22E-02					
449	1.20E-02					
450	1.17E-02					
451	1.14E-02					
452	1.12E-02					
453	1.10E-02					
454	1.09E-02					
455	1.07E-02					
456	0.010605306					
457	0.01049948					
458	0.010393625					
459	1.03E-02					
460	1.02E-02					
461	0.010108222					
462	9.98E-03					
463	9.85E-03					
464	9.73E-03					
465	9.61E-03					
466	9.50E-03					
467	9.34E-03					
468	9.19E-03					
469	9.04E-03					
470	8.88E-03					
471	8.73E-03					
472	8.56E-03					
473	8.41E-03					
474	8.27E-03					
475	8.14E-03					
476	8.02E-03					
477	7.93E-03					
478	7.86E-03					
479	0.007794239					
480	7.77E-03					
481	7.75E-03					
482	7.74E-03					
483	7.75E-03					
484	7.78E-03					
485	7.81E-03					
486	7.86E-03					
487	0.007917735					
488	0.007989391					
489	8.05E-03					
490	8.10E-03					
491	8.15E-03					
492	8.16E-03					
493	8.18E-03					
494	8.18E-03					
495	8.17E-03					
496	8.14E-03					
497	8.10E-03					
498	8.04E-03					
499	7.97E-03					
500	7.88E-03					
501	7.76E-03					
502	7.63E-03					
503	7.49E-03					
504	7.32E-03					
505	7.16E-03					
506	6.99E-03					
507	6.80E-03					
508	6.63E-03					
509	6.43E-03					
510	6.24E-03					
511	6.07E-03					
512	5.89E-03					
513	5.70E-03					
514	5.55E-03					
515	5.41E-03					
516	0.005259104					
517	5.12E-03					
518	5.00E-03					
519	4.88E-03					
520	4.77E-03					
521	4.66E-03					
522	4.57E-03					
523	4.49E-03					
524	4.39E-03					
525	4.30E-03					
526	4.25E-03					
527	4.19E-03					
528	4.13E-03					
529	4.09E-03					
530	4.05E-03					
531	3.98E-03					
532	3.94E-03					
533	3.89E-03					
534	3.85E-03					
535	3.81E-03					
536	3.77E-03					
537	3.75E-03					
538	3.73E-03					
539	3.72E-03					
540	3.70E-03					
541	3.69E-03					
542	3.69E-03					
543	3.67E-03					
544	3.69E-03					
545	3.69E-03					
546	3.69E-03					
547	3.70E-03					
548	3.71E-03					
549	3.73E-03					
550	3.74E-03					
551	3.77E-03					
552	3.80E-03					
553	3.84E-03					
554	3.87E-03					
555	3.90E-03					
556	3.95E-03					
557	3.97E-03					
558	4.00E-03					
559	4.03E-03					
560	4.06E-03					
561	4.10E-03					
562	4.14E-03					
563	4.20E-03					
564	4.26E-03					
565	4.30E-03					
566	4.34E-03					
567	4.35E-03					
568	4.36E-03					
569	4.33E-03					
570	4.29E-03					
571	4.21E-03					
572	4.12E-03					
573	4.01E-03					
574	3.87E-03					
575	3.72E-03					
576	3.55E-03					
577	3.36E-03					
578	3.19E-03					
579	3.01E-03					
580	2.86E-03					
581	2.70E-03					
582	2.59E-03					
583	2.47E-03					
584	2.38E-03					
585	2.30E-03					
586	2.24E-03					
587	2.17E-03					
588	2.11E-03					
589	2.06E-03					
590	2.02E-03					
591	1.98E-03					
592	1.95E-03					
593	1.91E-03					
594	1.89E-03					
595	1.87E-03					
596	1.86E-03					
597	1.84E-03					
598	0.001825102					
599	1.80E-03					
600	1.79E-03					
601	1.79E-03					
602	1.80E-03					
603	1.81E-03					
604	1.83E-03					
605	1.85E-03					
606	1.87E-03					
607	1.90E-03					
608	1.93E-03					
609	1.94E-03					
610	1.94E-03					
611	1.95E-03					
612	1.97E-03					
613	2.00E-03					
614	2.01E-03					
615	2.03E-03					
616	2.06E-03					
617	2.09E-03					
618	2.11E-03					
619	2.14E-03					
620	2.18E-03					
621	2.22E-03					
622	2.26E-03					
623	2.28E-03					
624	2.30E-03					
625	2.31E-03					
626	2.31E-03					
627	2.31E-03					
628	2.30E-03					
629	2.29E-03					
630	2.28E-03					
631	2.28E-03					
632	2.28E-03					
633	2.29E-03					
634	2.28E-03					
635	2.26E-03					
636	2.25E-03					
637	2.25E-03					
638	2.22E-03					
639	2.19E-03					
640	2.17E-03					
641	2.15E-03					
642	2.14E-03					
643	2.12E-03					
644	2.10E-03					
645	2.09E-03					
646	2.07E-03					
