OLIS-3D-ASCII	SySl1011						
375	7.25E-02						
376	7.40E-02						
377	0.075310049						
378	7.65E-02						
379	0.0774424						
380	7.83E-02						
381	7.89E-02						
382	7.94E-02						
383	7.99E-02						
384	8.01E-02						
385	8.03E-02						
386	8.02E-02						
387	8.02E-02						
388	8.02E-02						
389	8.05E-02						
390	8.09E-02						
391	8.13E-02						
392	8.19E-02						
393	0.082491514						
394	8.33E-02						
395	0.084012969						
396	8.46E-02						
397	8.56E-02						
398	8.66E-02						
399	8.75E-02						
400	8.89E-02						
401	9.03E-02						
402	9.20E-02						
403	9.41E-02						
404	0.096546446						
405	9.91E-02						
406	0.101815711						
407	0.104480373						
408	0.106998777						
409	0.109787351						
410	0.112498118						
411	0.114924341						
412	0.117408037						
413	0.119465889						
414	0.121705765						
415	0.124038118						
416	0.126476027						
417	0.128657729						
418	0.130950244						
419	0.132784875						
420	0.134657362						
421	0.136726899						
422	0.138138023						
423	0.139642373						
424	0.140805018						
425	0.141667822						
426	0.142983144						
427	0.144118848						
428	0.14601815						
429	0.147575828						
430	0.14959825						
431	0.151695182						
432	0.154262874						
433	0.156562634						
434	0.158667968						
435	0.160891121						
436	0.162417173						
437	0.163820162						
438	0.164752528						
439	0.165190956						
440	0.165472089						
441	0.164311116						
442	0.162796871						
443	0.16076773						
444	0.158496149						
445	0.155394206						
446	0.1519673						
447	0.14792239						
448	0.144035277						
449	0.140447634						
450	0.136973524						
451	0.133959687						
452	0.131030511						
453	0.128420835						
454	0.12617925						
455	0.1248168						
456	0.123901145						
457	0.122881713						
458	0.122019993						
459	0.121137626						
460	0.120756074						
461	0.120319921						
462	0.119850079						
463	0.119554374						
464	0.119181218						
465	0.11896668						
466	0.118147752						
467	0.118332749						
468	0.118055846						
469	0.117977218						
470	0.11785175						
471	0.117831393						
472	0.118019389						
473	0.117925389						
474	0.118163171						
475	0.118707741						
476	0.118923667						
477	0.119464882						
478	0.11989161						
479	0.120699706						
480	0.121490332						
481	0.122476338						
482	0.12364586						
483	0.124759154						
484	0.125560327						
485	0.126159544						
486	0.126604814						
487	0.12676642						
488	0.126724076						
489	0.126229528						
490	0.125576462						
491	0.124312096						
492	0.123619011						
493	0.122635854						
494	0.12138777						
495	0.119834722						
496	0.118001727						
497	0.115812447						
498	0.11351766						
499	0.111558552						
500	0.109339066						
501	0.106752073						
502	0.104331179						
503	0.101618216						
504	9.95E-02						
505	9.72E-02						
506	9.48E-02						
507	9.23E-02						
508	8.97E-02						
509	8.74E-02						
510	8.53E-02						
511	8.35E-02						
512	8.13E-02						
513	7.92E-02						
514	7.70E-02						
515	7.50E-02						
516	7.33E-02						
517	7.15E-02						
518	6.94E-02						
519	6.74E-02						
520	6.57E-02						
521	6.43E-02						
522	6.26E-02						
523	6.10E-02						
524	5.91E-02						
525	5.74E-02						
526	5.55E-02						
527	5.37E-02						
528	5.19E-02						
529	5.00E-02						
530	4.80E-02						
531	4.61E-02						
532	4.43E-02						
533	4.26E-02						
534	4.09E-02						
535	3.92E-02						
536	3.75E-02						
537	3.60E-02						
538	3.44E-02						
539	3.29E-02						
540	3.16E-02						
541	3.03E-02						
542	0.029163091						
543	2.81E-02						
544	2.71E-02						
545	2.62E-02						
546	2.54E-02						
547	0.024598095						
548	2.39E-02						
549	2.33E-02						
550	0.022808707						
551	2.24E-02						
552	2.20E-02						
553	2.18E-02						
554	2.16E-02						
555	2.15E-02						
556	2.14E-02						
557	2.14E-02						
558	2.15E-02						
559	2.15E-02						
560	2.17E-02						
561	2.19E-02						
562	2.21E-02						
563	2.24E-02						
564	2.27E-02						
565	2.30E-02						
566	0.023439889						
567	2.39E-02						
568	2.43E-02						
569	2.48E-02						
570	2.52E-02						
571	2.57E-02						
572	2.62E-02						
573	2.68E-02						
574	2.73E-02						
575	2.78E-02						
576	2.84E-02						
577	2.90E-02						
578	2.95E-02						
579	3.00E-02						
580	3.05E-02						
581	3.10E-02						
582	3.15E-02						
583	3.19E-02						
584	3.24E-02						
585	3.29E-02						
586	3.34E-02						
587	3.40E-02						
588	3.45E-02						
589	3.50E-02						
590	3.55E-02						
591	3.60E-02						
592	0.036431549						
593	3.69E-02						
594	3.73E-02						
595	3.78E-02						
596	3.82E-02						
597	3.86E-02						
598	3.90E-02						
599	3.95E-02						
600	4.01E-02						
601	4.07E-02						
602	4.14E-02						
603	4.21E-02						
604	4.29E-02						
605	4.38E-02						
606	0.044675356						
607	4.56E-02						
608	4.67E-02						
609	4.77E-02						
610	4.88E-02						
611	5.00E-02						
612	5.12E-02						
613	5.25E-02						
614	5.39E-02						
615	5.52E-02						
616	5.66E-02						
617	5.79E-02						
618	5.90E-02						
619	6.01E-02						
620	6.12E-02						
621	6.20E-02						
622	6.27E-02						
623	6.34E-02						
624	6.39E-02						
625	6.43E-02						
626	6.47E-02						
627	6.49E-02						
628	6.50E-02						
629	6.48E-02						
630	6.47E-02						
631	6.44E-02						
632	6.41E-02						
633	6.36E-02						
634	6.32E-02						
635	6.27E-02						
636	6.21E-02						
637	0.061430569						
638	6.07E-02						
639	5.97E-02						
640	5.87E-02						
641	5.76E-02						
642	5.65E-02						
643	5.52E-02						
644	5.40E-02						
645	5.27E-02						
646	5.16E-02						
647	5.05E-02						
648	4.95E-02						
649	4.87E-02						
650	4.80E-02						
651	4.74E-02						
652	4.71E-02						
653	0.046970651						
654	4.70E-02						
655	4.72E-02						
656	4.75E-02						
657	0.048128583						
658	0.048831778						
659	4.98E-02						
660	5.09E-02						
661	5.23E-02						
662	5.40E-02						
663	0.055761177						
664	5.77E-02						
665	5.99E-02						
666	6.23E-02						
667	6.47E-02						
668	6.71E-02						
669	0.069410594						
670	7.14E-02						
671	7.39E-02						
672	7.62E-02						
673	7.86E-02						
674	8.08E-02						
675	8.28E-02						
676	8.46E-02						
677	8.64E-02						
678	8.82E-02						
679	8.94E-02						
680	9.01E-02						
681	8.99E-02						
682	8.92E-02						
683	8.81E-02						
684	8.61E-02						
685	0.083480638						
686	7.97E-02						
687	0.075291741						
688	7.07E-02						
689	6.59E-02						
690	6.13E-02						
691	5.67E-02						
692	5.21E-02						
693	4.78E-02						
694	4.40E-02						
695	4.05E-02						
696	3.75E-02						
697	3.48E-02						
698	3.22E-02						
699	3.00E-02						
700	2.83E-02						
701	2.69E-02						
702	2.57E-02						
703	2.46E-02						
704	2.35E-02						
705	2.26E-02						
706	2.16E-02						
707	2.06E-02						
708	1.96E-02						
709	1.84E-02						
710	1.71E-02						
