OLIS-3D-ASCII	SySl1140					
375	1.08E-02					
376	1.09E-02					
377	1.10E-02					
378	1.12E-02					
379	1.13E-02					
380	1.15E-02					
381	1.17E-02					
382	1.18E-02					
383	1.19E-02					
384	1.20E-02					
385	1.20E-02					
386	1.19E-02					
387	1.20E-02					
388	1.20E-02					
389	1.20E-02					
390	1.20E-02					
391	1.20E-02					
392	1.20E-02					
393	1.20E-02					
394	1.21E-02					
395	1.21E-02					
396	1.22E-02					
397	1.23E-02					
398	1.24E-02					
399	1.26E-02					
400	0.012706144					
401	1.29E-02					
402	1.30E-02					
403	1.32E-02					
404	1.34E-02					
405	0.013612552					
406	1.39E-02					
407	1.41E-02					
408	1.44E-02					
409	1.47E-02					
410	0.014979486					
411	1.53E-02					
412	1.55E-02					
413	0.015794325					
414	1.61E-02					
415	1.63E-02					
416	1.65E-02					
417	1.66E-02					
418	1.67E-02					
419	1.68E-02					
420	1.69E-02					
421	0.016989446					
422	1.71E-02					
423	0.017147099					
424	1.72E-02					
425	1.73E-02					
426	1.75E-02					
427	1.76E-02					
428	1.78E-02					
429	1.79E-02					
430	1.81E-02					
431	1.83E-02					
432	1.85E-02					
433	1.87E-02					
434	1.88E-02					
435	1.90E-02					
436	1.91E-02					
437	1.91E-02					
438	1.91E-02					
439	1.91E-02					
440	1.89E-02					
441	1.87E-02					
442	1.85E-02					
443	1.81E-02					
444	1.76E-02					
445	1.72E-02					
446	1.66E-02					
447	1.61E-02					
448	1.55E-02					
449	1.49E-02					
450	1.44E-02					
451	1.39E-02					
452	1.35E-02					
453	1.31E-02					
454	1.28E-02					
455	1.25E-02					
456	1.23E-02					
457	1.21E-02					
458	1.20E-02					
459	1.18E-02					
460	1.17E-02					
461	1.16E-02					
462	1.15E-02					
463	1.14E-02					
464	1.13E-02					
465	1.12E-02					
466	1.11E-02					
467	0.010941496					
468	1.08E-02					
469	1.07E-02					
470	1.05E-02					
471	1.04E-02					
472	1.03E-02					
473	1.01E-02					
474	1.00E-02					
475	9.92E-03					
476	9.82E-03					
477	9.74E-03					
478	9.66E-03					
479	9.62E-03					
480	9.59E-03					
481	9.59E-03					
482	9.61E-03					
483	9.64E-03					
484	9.68E-03					
485	9.74E-03					
486	9.85E-03					
487	9.96E-03					
488	1.01E-02					
489	0.010212418					
490	1.03E-02					
491	1.05E-02					
492	0.01061465					
493	1.08E-02					
494	1.09E-02					
495	1.10E-02					
496	1.11E-02					
497	0.011215196					
498	1.13E-02					
499	1.13E-02					
500	1.14E-02					
501	1.14E-02					
502	1.14E-02					
503	1.15E-02					
504	1.14E-02					
505	1.14E-02					
506	1.14E-02					
507	1.13E-02					
508	1.13E-02					
509	1.13E-02					
510	1.12E-02					
511	1.12E-02					
512	0.011177839					
513	1.12E-02					
514	1.12E-02					
515	1.12E-02					
516	1.12E-02					
517	0.011191956					
518	1.12E-02					
519	1.12E-02					
520	1.13E-02					
521	1.14E-02					
522	1.15E-02					
523	0.011574411					
524	1.16E-02					
525	1.17E-02					
526	1.19E-02					
527	1.20E-02					
528	1.21E-02					
529	1.22E-02					
530	1.23E-02					
531	1.25E-02					
532	1.27E-02					
533	1.28E-02					
534	1.30E-02					
535	1.31E-02					
536	1.33E-02					
537	1.34E-02					
538	1.36E-02					
539	1.38E-02					
540	0.013934288					
541	1.41E-02					
542	1.43E-02					
543	1.46E-02					
544	1.48E-02					
545	1.50E-02					
546	1.52E-02					
547	1.54E-02					
548	1.56E-02					
549	1.57E-02					
550	1.59E-02					
551	1.60E-02					
552	1.62E-02					
553	1.64E-02					
554	1.66E-02					
555	1.68E-02					
556	1.69E-02					
557	1.71E-02					
558	1.74E-02					
559	1.75E-02					
560	1.77E-02					
561	1.80E-02					
562	1.82E-02					
563	1.84E-02					
564	1.87E-02					
565	1.89E-02					
566	1.91E-02					
567	1.92E-02					
568	1.92E-02					
569	1.91E-02					
570	1.89E-02					
571	1.85E-02					
572	1.80E-02					
573	1.73E-02					
574	1.65E-02					
575	1.56E-02					
576	1.47E-02					
577	1.37E-02					
578	1.26E-02					
579	1.16E-02					
580	0.010685348					
581	9.81E-03					
582	9.04E-03					
583	8.33E-03					
584	7.71E-03					
585	7.18E-03					
586	6.74E-03					
587	6.35E-03					
588	6.02E-03					
589	5.74E-03					
590	5.51E-03					
591	5.31E-03					
592	5.15E-03					
593	5.03E-03					
594	4.93E-03					
595	4.82E-03					
596	4.75E-03					
597	4.69E-03					
598	4.63E-03					
599	4.59E-03					
600	4.56E-03					
601	4.54E-03					
602	4.53E-03					
603	4.52E-03					
604	4.51E-03					
605	4.53E-03					
606	4.55E-03					
607	4.56E-03					
608	4.58E-03					
609	4.60E-03					
610	4.65E-03					
611	4.71E-03					
612	4.76E-03					
613	4.82E-03					
614	4.87E-03					
615	4.91E-03					
616	4.96E-03					
617	5.00E-03					
618	5.06E-03					
619	5.10E-03					
620	5.13E-03					
621	5.19E-03					
622	5.23E-03					
623	5.25E-03					
624	5.25E-03					
625	5.29E-03					
626	5.29E-03					
627	5.28E-03					
628	5.26E-03					
629	5.25E-03					
630	5.24E-03					
631	5.20E-03					
632	5.18E-03					
633	5.14E-03					
634	5.10E-03					
635	5.06E-03					
636	5.02E-03					
637	5.01E-03					
638	4.96E-03					
639	4.91E-03					
640	4.87E-03					
641	4.82E-03					
642	4.77E-03					
643	4.71E-03					
644	4.67E-03					
645	4.63E-03					
646	4.64E-03					
647	4.64E-03					
648	4.65E-03					
649	4.68E-03					
650	4.74E-03					
651	4.78E-03					
652	4.84E-03					
653	4.91E-03					
654	5.02E-03					
655	5.16E-03					
656	5.34E-03					
657	5.58E-03					
658	5.86E-03					
659	6.20E-03					
660	6.57E-03					
661	6.99E-03					
662	7.47E-03					
663	7.94E-03					
664	8.43E-03					
665	8.91E-03					
666	9.42E-03					
667	9.94E-03					
668	1.04E-02					
669	0.010908434					
670	1.13E-02					
671	1.18E-02					
672	1.22E-02					
673	0.012691493					
674	1.31E-02					
675	1.35E-02					
676	1.39E-02					
677	1.43E-02					
678	1.47E-02					
679	1.50E-02					
680	1.53E-02					
681	1.53E-02					
682	1.52E-02					
683	1.49E-02					
684	1.45E-02					
685	1.39E-02					
686	1.32E-02					
687	0.012326289					
688	1.15E-02					
689	1.06E-02					
690	9.74E-03					
691	8.87E-03					
692	8.05E-03					
693	7.24E-03					
694	6.55E-03					
