OLIS-3D-ASCII	SySl1014			
375	5.33E-03			
376	5.37E-03			
377	5.41E-03			
378	5.45E-03			
379	5.50E-03			
380	5.54E-03			
381	5.59E-03			
382	5.67E-03			
383	5.72E-03			
384	5.80E-03			
385	5.88E-03			
386	5.90E-03			
387	5.77E-03			
388	5.75E-03			
389	5.64E-03			
390	5.46E-03			
391	5.40E-03			
392	5.26E-03			
393	5.24E-03			
394	5.25E-03			
395	5.27E-03			
396	5.31E-03			
397	5.37E-03			
398	5.42E-03			
399	5.47E-03			
400	5.55E-03			
401	5.57E-03			
402	5.57E-03			
403	5.70E-03			
404	5.73E-03			
405	5.84E-03			
406	5.95E-03			
407	6.12E-03			
408	6.24E-03			
409	6.33E-03			
410	6.41E-03			
411	6.57E-03			
412	6.64E-03			
413	6.72E-03			
414	6.77E-03			
415	6.83E-03			
416	6.89E-03			
417	6.94E-03			
418	6.99E-03			
419	7.05E-03			
420	7.05E-03			
421	7.02E-03			
422	7.01E-03			
423	7.06E-03			
424	7.06E-03			
425	7.10E-03			
426	7.15E-03			
427	7.25E-03			
428	7.32E-03			
429	7.41E-03			
430	7.50E-03			
431	7.60E-03			
432	7.69E-03			
433	7.81E-03			
434	7.89E-03			
435	7.96E-03			
436	8.01E-03			
437	8.00E-03			
438	8.03E-03			
439	7.99E-03			
440	7.91E-03			
441	7.82E-03			
442	7.66E-03			
443	0.007481493			
444	7.27E-03			
445	7.05E-03			
446	6.77E-03			
447	6.46E-03			
448	6.17E-03			
449	5.85E-03			
450	5.59E-03			
451	5.35E-03			
452	5.14E-03			
453	4.93E-03			
454	4.74E-03			
455	4.58E-03			
456	4.44E-03			
457	4.36E-03			
458	4.28E-03			
459	4.18E-03			
460	4.11E-03			
461	4.03E-03			
462	3.96E-03			
463	3.91E-03			
464	3.85E-03			
465	3.79E-03			
466	3.74E-03			
467	3.71E-03			
468	3.69E-03			
469	3.67E-03			
470	3.62E-03			
471	3.57E-03			
472	3.53E-03			
473	3.51E-03			
474	3.47E-03			
475	3.45E-03			
476	3.43E-03			
477	3.43E-03			
478	3.42E-03			
479	3.43E-03			
480	3.42E-03			
481	3.42E-03			
482	3.42E-03			
483	3.40E-03			
484	3.37E-03			
485	3.39E-03			
486	3.39E-03			
487	3.40E-03			
488	3.41E-03			
489	3.43E-03			
490	3.44E-03			
491	3.46E-03			
492	3.46E-03			
493	3.48E-03			
494	3.47E-03			
495	3.44E-03			
496	3.42E-03			
497	3.41E-03			
498	3.39E-03			
499	3.36E-03			
500	3.33E-03			
501	3.31E-03			
502	3.26E-03			
503	3.25E-03			
504	3.23E-03			
505	3.21E-03			
506	3.18E-03			
507	3.14E-03			
508	3.12E-03			
509	3.10E-03			
510	3.06E-03			
511	3.04E-03			
512	3.01E-03			
513	2.99E-03			
514	0.002992442			
515	3.00E-03			
516	2.98E-03			
517	2.96E-03			
518	2.95E-03			
519	2.92E-03			
520	2.88E-03			
521	2.81E-03			
522	2.75E-03			
523	2.70E-03			
524	2.65E-03			
525	2.60E-03			
526	2.57E-03			
527	2.51E-03			
528	2.48E-03			
529	2.43E-03			
530	2.42E-03			
531	2.39E-03			
532	2.32E-03			
533	2.27E-03			
534	2.21E-03			
535	2.17E-03			
536	2.11E-03			
537	2.07E-03			
538	2.02E-03			
539	1.97E-03			
540	1.94E-03			
541	1.92E-03			
542	1.92E-03			
543	1.91E-03			
544	1.89E-03			
545	1.89E-03			
546	1.87E-03			
547	1.89E-03			
548	1.91E-03			
549	1.95E-03			
550	1.97E-03			
551	1.99E-03			
552	2.01E-03			
553	2.05E-03			
554	2.07E-03			
555	2.12E-03			
556	2.15E-03			
557	2.20E-03			
558	2.26E-03			
559	2.33E-03			
560	2.40E-03			
561	2.48E-03			
562	2.54E-03			
563	2.61E-03			
564	2.68E-03			
565	2.73E-03			
566	2.81E-03			
567	2.89E-03			
568	2.96E-03			
569	3.04E-03			
570	3.16E-03			
571	3.24E-03			
572	3.32E-03			
573	3.42E-03			
574	3.52E-03			
575	3.60E-03			
576	3.67E-03			
577	3.71E-03			
578	3.78E-03			
579	3.85E-03			
580	3.91E-03			
581	3.95E-03			
582	4.02E-03			
583	4.06E-03			
584	4.13E-03			
585	4.22E-03			
586	4.30E-03			
587	4.35E-03			
588	4.41E-03			
589	4.46E-03			
590	4.52E-03			
591	4.58E-03			
592	4.64E-03			
593	4.70E-03			
594	4.78E-03			
595	4.84E-03			
596	4.92E-03			
597	4.99E-03			
598	5.05E-03			
599	5.13E-03			
600	5.21E-03			
601	5.30E-03			
602	5.37E-03			
603	5.48E-03			
604	5.61E-03			
605	5.74E-03			
606	5.88E-03			
607	6.01E-03			
608	6.16E-03			
609	6.32E-03			
610	0.006473511			
611	6.64E-03			
612	6.81E-03			
613	6.99E-03			
614	7.16E-03			
615	7.35E-03			
616	7.52E-03			
617	7.68E-03			
618	7.84E-03			
619	8.00E-03			
620	8.16E-03			
621	8.29E-03			
622	8.39E-03			
623	8.49E-03			
624	8.58E-03			
625	8.65E-03			
626	8.67E-03			
627	8.67E-03			
628	8.64E-03			
629	8.58E-03			
630	8.52E-03			
631	8.47E-03			
632	8.37E-03			
633	8.29E-03			
634	8.18E-03			
635	8.11E-03			
636	8.01E-03			
637	7.90E-03			
638	7.75E-03			
639	7.59E-03			
640	7.40E-03			
641	7.20E-03			
642	7.00E-03			
643	6.80E-03			
644	6.60E-03			
645	6.41E-03			
646	6.23E-03			
647	6.09E-03			
648	5.94E-03			
649	5.80E-03			
650	5.68E-03			
651	5.57E-03			
652	5.45E-03			
653	5.33E-03			
654	5.25E-03			
655	5.16E-03			
656	5.09E-03			
657	5.05E-03			
658	5.06E-03			
659	5.12E-03			
660	5.16E-03			
661	5.26E-03			
662	5.43E-03			
663	5.61E-03			
664	5.79E-03			
665	5.96E-03			
666	6.14E-03			
667	6.31E-03			
668	6.49E-03			
669	6.70E-03			
670	6.89E-03			
671	7.12E-03			
672	7.29E-03			
673	7.51E-03			
674	7.71E-03			
675	7.92E-03			
676	8.14E-03			
677	8.29E-03			
678	8.40E-03			
679	8.53E-03			
680	8.64E-03			
681	8.66E-03			
682	8.59E-03			
683	8.44E-03			
