OLIS-3D-ASCII	SySl1264	
514	2.74E-03	
515	2.58E-03	
516	2.42E-03	
517	2.26E-03	
518	2.11E-03	
519	1.96E-03	
520	1.81E-03	
521	1.66E-03	
522	1.53E-03	
523	1.41E-03	
524	1.30E-03	
525	1.20E-03	
526	1.13E-03	
527	1.06E-03	
528	9.97E-04	
529	9.40E-04	
530	8.98E-04	
531	8.71E-04	
532	8.46E-04	
533	8.28E-04	
534	8.10E-04	
535	7.88E-04	
536	7.63E-04	
537	7.39E-04	
538	7.28E-04	
539	7.17E-04	
540	6.98E-04	
541	6.86E-04	
542	6.72E-04	
543	6.69E-04	
544	6.60E-04	
545	6.58E-04	
546	6.46E-04	
547	6.23E-04	
548	6.08E-04	
549	5.86E-04	
550	5.88E-04	
551	5.72E-04	
552	5.49E-04	
553	5.47E-04	
554	5.49E-04	
555	5.46E-04	
556	5.51E-04	
557	5.70E-04	
558	5.64E-04	
559	5.56E-04	
560	5.45E-04	
561	5.49E-04	
562	5.52E-04	
563	5.45E-04	
564	5.41E-04	
565	5.42E-04	
566	5.43E-04	
567	5.38E-04	
568	5.35E-04	
569	5.47E-04	
570	5.44E-04	
571	5.55E-04	
572	5.61E-04	
573	5.81E-04	
574	6.07E-04	
575	6.23E-04	
576	6.47E-04	
577	6.60E-04	
578	6.87E-04	
579	7.11E-04	
580	7.28E-04	
581	7.50E-04	
582	7.70E-04	
583	7.81E-04	
584	7.84E-04	
585	7.97E-04	
586	8.16E-04	
587	8.13E-04	
588	8.25E-04	
589	8.38E-04	
590	8.55E-04	
591	8.76E-04	
592	8.97E-04	
593	9.12E-04	
594	9.30E-04	
595	9.37E-04	
596	9.36E-04	
597	9.40E-04	
598	9.46E-04	
599	9.42E-04	
600	9.38E-04	
601	9.47E-04	
602	9.52E-04	
603	9.77E-04	
604	1.01E-03	
605	1.04E-03	
606	1.06E-03	
607	1.10E-03	
608	1.13E-03	
609	1.16E-03	
610	1.21E-03	
611	1.25E-03	
612	1.28E-03	
613	1.34E-03	
614	1.37E-03	
615	1.42E-03	
616	1.45E-03	
617	1.47E-03	
618	1.48E-03	
619	1.51E-03	
620	1.52E-03	
621	1.53E-03	
622	1.56E-03	
623	1.59E-03	
624	1.64E-03	
625	1.70E-03	
626	1.73E-03	
627	1.76E-03	
628	1.77E-03	
629	1.78E-03	
630	1.80E-03	
631	1.80E-03	
632	1.81E-03	
633	1.80E-03	
634	0.001792287	
635	1.78E-03	
636	1.77E-03	
637	1.77E-03	
638	1.74E-03	
639	1.71E-03	
640	1.69E-03	
641	1.70E-03	
642	1.70E-03	
643	1.72E-03	
644	1.74E-03	
645	1.77E-03	
646	1.80E-03	
647	1.86E-03	
648	1.94E-03	
649	2.01E-03	
650	2.08E-03	
651	2.16E-03	
652	2.26E-03	
653	2.38E-03	
654	2.52E-03	
655	2.72E-03	
656	2.94E-03	
657	3.19E-03	
658	3.50E-03	
659	3.87E-03	
660	4.26E-03	
661	4.68E-03	
662	5.15E-03	
663	5.64E-03	
664	6.17E-03	
665	6.69E-03	
666	7.25E-03	
667	7.78E-03	
668	8.29E-03	
669	8.70E-03	
670	9.08E-03	
671	9.40E-03	
672	9.59E-03	
673	9.72E-03	
674	9.75E-03	
675	9.75E-03	
676	9.66E-03	
677	9.54E-03	
678	9.44E-03	
679	9.27E-03	
680	9.06E-03	
681	8.72E-03	
682	8.40E-03	
683	8.07E-03	
684	7.65E-03	
685	7.23E-03	
686	6.69E-03	
687	6.15E-03	
688	5.55E-03	
689	5.02E-03	
690	4.51E-03	
691	0.004000627	
692	3.51E-03	
693	2.99E-03	
694	2.59E-03	
695	2.19E-03	
696	1.82E-03	
697	1.54E-03	
698	1.23E-03	
699	9.71E-04	
700	7.51E-04	
701	6.04E-04	
702	4.75E-04	
703	2.87E-04	
704	1.01E-04	
705	-1.11E-04	
706	-3.02E-04	
707	-4.57E-04	
708	-5.61E-04	
709	-6.00E-04	
710	-5.56E-04	
