OLIS-3D-ASCII	SySl1195						
375	2.59E-03						
376	2.54E-03						
377	2.57E-03						
378	2.69E-03						
379	2.85E-03						
380	3.06E-03						
381	3.28E-03						
382	3.47E-03						
383	3.64E-03						
384	3.74E-03						
385	3.91E-03						
386	3.97E-03						
387	4.08E-03						
388	4.19E-03						
389	4.24E-03						
390	4.38E-03						
391	4.45E-03						
392	4.54E-03						
393	4.63E-03						
394	4.72E-03						
395	4.86E-03						
396	4.99E-03						
397	5.14E-03						
398	5.31E-03						
399	5.49E-03						
400	5.66E-03						
401	5.90E-03						
402	6.09E-03						
403	6.25E-03						
404	6.47E-03						
405	6.71E-03						
406	6.94E-03						
407	7.22E-03						
408	7.41E-03						
409	7.71E-03						
410	8.01E-03						
411	8.30E-03						
412	8.56E-03						
413	8.85E-03						
414	9.05E-03						
415	9.29E-03						
416	9.51E-03						
417	9.71E-03						
418	9.88E-03						
419	1.01E-02						
420	1.02E-02						
421	1.03E-02						
422	1.04E-02						
423	1.05E-02						
424	1.06E-02						
425	0.010695116						
426	1.08E-02						
427	1.09E-02						
428	1.11E-02						
429	1.13E-02						
430	1.15E-02						
431	1.17E-02						
432	1.19E-02						
433	0.012037136						
434	1.22E-02						
435	1.23E-02						
436	1.24E-02						
437	1.25E-02						
438	1.25E-02						
439	1.25E-02						
440	1.24E-02						
441	1.23E-02						
442	1.22E-02						
443	1.20E-02						
444	1.17E-02						
445	1.15E-02						
446	1.12E-02						
447	1.09E-02						
448	1.06E-02						
449	1.03E-02						
450	1.00E-02						
451	9.75E-03						
452	9.53E-03						
453	9.33E-03						
454	9.13E-03						
455	8.98E-03						
456	8.86E-03						
457	8.75E-03						
458	8.66E-03						
459	8.58E-03						
460	8.49E-03						
461	8.43E-03						
462	8.35E-03						
463	8.27E-03						
464	0.008204968						
465	8.10E-03						
466	7.99E-03						
467	7.86E-03						
468	7.72E-03						
469	7.57E-03						
470	7.43E-03						
471	7.32E-03						
472	7.19E-03						
473	7.10E-03						
474	6.99E-03						
475	6.92E-03						
476	6.84E-03						
477	6.77E-03						
478	6.72E-03						
479	6.66E-03						
480	6.64E-03						
481	6.63E-03						
482	6.65E-03						
483	6.69E-03						
484	6.74E-03						
485	6.80E-03						
486	6.84E-03						
487	6.90E-03						
488	6.96E-03						
489	7.04E-03						
490	7.12E-03						
491	7.18E-03						
492	7.24E-03						
493	7.27E-03						
494	7.30E-03						
495	7.31E-03						
496	7.31E-03						
497	7.27E-03						
498	7.23E-03						
499	7.16E-03						
500	7.09E-03						
501	7.02E-03						
502	6.93E-03						
503	6.82E-03						
504	6.70E-03						
505	6.57E-03						
506	6.43E-03						
507	6.28E-03						
508	6.13E-03						
509	5.98E-03						
510	5.84E-03						
511	5.67E-03						
512	5.52E-03						
513	5.36E-03						
514	5.20E-03						
515	5.06E-03						
516	4.93E-03						
517	4.83E-03						
518	4.72E-03						
519	4.63E-03						
520	4.56E-03						
521	4.48E-03						
522	4.41E-03						
523	4.34E-03						
524	4.27E-03						
525	4.19E-03						
526	4.13E-03						
527	4.09E-03						
528	4.05E-03						
529	4.03E-03						
530	3.99E-03						
531	3.97E-03						
532	3.93E-03						
533	3.90E-03						
534	3.87E-03						
535	3.84E-03						
536	3.81E-03						
537	3.80E-03						
538	3.79E-03						
539	3.78E-03						
540	3.77E-03						
541	3.77E-03						
542	3.76E-03						
543	3.75E-03						
544	3.75E-03						
545	3.76E-03						
546	3.78E-03						
547	3.80E-03						
548	3.82E-03						
549	3.85E-03						
550	3.86E-03						
551	3.87E-03						
552	3.89E-03						
553	3.92E-03						
554	3.94E-03						
555	3.96E-03						
556	4.00E-03						
557	4.05E-03						
558	4.10E-03						
559	4.16E-03						
560	4.21E-03						
561	4.26E-03						
562	4.31E-03						
563	4.36E-03						
564	4.40E-03						
565	4.45E-03						
566	4.49E-03						
567	4.52E-03						
568	4.54E-03						
569	4.55E-03						
570	4.53E-03						
571	4.47E-03						
572	4.40E-03						
573	4.30E-03						
574	4.18E-03						
575	4.02E-03						
576	3.84E-03						
577	3.65E-03						
578	3.46E-03						
579	3.28E-03						
580	3.12E-03						
581	2.97E-03						
582	2.84E-03						
583	2.70E-03						
584	2.61E-03						
585	2.53E-03						
586	2.46E-03						
587	2.38E-03						
588	2.33E-03						
589	2.27E-03						
590	2.23E-03						
591	2.21E-03						
592	2.18E-03						
593	2.15E-03						
594	2.14E-03						
595	2.13E-03						
596	2.13E-03						
597	2.13E-03						
598	2.12E-03						
599	2.11E-03						
600	2.10E-03						
601	2.09E-03						
602	2.09E-03						
603	2.09E-03						
604	2.08E-03						
605	2.08E-03						
606	2.10E-03						
607	2.12E-03						
608	2.16E-03						
609	2.20E-03						
610	2.23E-03						
611	2.27E-03						
612	2.30E-03						
613	2.34E-03						
614	2.38E-03						
615	2.41E-03						
616	2.44E-03						
617	2.46E-03						
618	2.48E-03						
619	2.50E-03						
620	2.54E-03						
621	2.56E-03						
622	2.59E-03						
623	2.61E-03						
624	2.62E-03						
625	2.64E-03						
626	2.66E-03						
627	2.68E-03						
628	2.68E-03						
629	2.68E-03						
630	2.68E-03						
631	2.68E-03						
632	2.67E-03						
633	2.67E-03						
634	2.64E-03						
635	2.61E-03						
636	2.58E-03						
637	2.55E-03						
638	2.52E-03						
639	2.50E-03						
640	2.47E-03						
641	2.46E-03						
642	2.45E-03						
643	2.44E-03						
644	2.43E-03						
645	2.46E-03						
646	2.48E-03						
647	2.49E-03						
648	2.51E-03						
649	2.54E-03						
650	2.56E-03						
651	2.59E-03						
652	2.63E-03						
653	2.69E-03						
654	2.76E-03						
655	2.88E-03						
656	3.02E-03						
657	3.19E-03						
658	3.37E-03						
659	3.56E-03						
660	3.80E-03						
661	4.05E-03						
662	4.33E-03						
663	4.66E-03						
664	5.00E-03						
665	5.36E-03						
666	5.75E-03						
667	6.15E-03						
668	6.51E-03						
669	6.85E-03						
670	7.17E-03						
671	7.55E-03						
672	7.88E-03						
673	8.24E-03						
674	8.58E-03						
675	8.89E-03						
676	9.15E-03						
677	9.40E-03						
678	9.60E-03						
679	9.69E-03						
680	9.67E-03						
681	9.55E-03						
682	9.33E-03						
683	9.10E-03						
684	8.73E-03						
685	8.31E-03						
686	7.75E-03						
687	7.16E-03						
688	6.54E-03						
689	5.96E-03						
690	5.37E-03						
691	4.81E-03						
692	4.30E-03						
693	3.84E-03						
694	3.40E-03						
695	3.03E-03						
696	2.72E-03						
697	2.40E-03						
698	2.11E-03						
699	1.87E-03						
700	1.59E-03						
701	1.37E-03						
702	1.11E-03						
703	9.47E-04						
704	8.45E-04						
705	6.93E-04						
706	5.27E-04						
707	3.40E-04						
708	1.22E-04						
709	-1.38E-04						
710	-4.49E-04						
