OLIS-3D-ASCII	SySl1012					
375	7.90E-03					
376	8.57E-03					
377	9.14E-03					
378	9.63E-03					
379	1.00E-02					
380	1.04E-02					
381	1.06E-02					
382	1.09E-02					
383	1.10E-02					
384	1.11E-02					
385	1.12E-02					
386	0.011322658					
387	1.14E-02					
388	1.14E-02					
389	1.15E-02					
390	1.16E-02					
391	1.17E-02					
392	1.18E-02					
393	1.20E-02					
394	1.22E-02					
395	0.012348131					
396	1.25E-02					
397	1.27E-02					
398	1.28E-02					
399	1.30E-02					
400	1.32E-02					
401	0.013434168					
402	1.37E-02					
403	1.41E-02					
404	1.45E-02					
405	1.49E-02					
406	1.54E-02					
407	1.59E-02					
408	1.64E-02					
409	1.70E-02					
410	1.75E-02					
411	1.80E-02					
412	1.84E-02					
413	1.89E-02					
414	1.93E-02					
415	0.019646698					
416	2.00E-02					
417	2.02E-02					
418	2.05E-02					
419	2.07E-02					
420	0.020886031					
421	2.11E-02					
422	2.12E-02					
423	2.13E-02					
424	2.15E-02					
425	0.021660189					
426	2.19E-02					
427	2.21E-02					
428	2.24E-02					
429	2.27E-02					
430	2.31E-02					
431	2.35E-02					
432	2.38E-02					
433	2.42E-02					
434	0.024563492					
435	2.49E-02					
436	2.51E-02					
437	2.53E-02					
438	2.54E-02					
439	2.54E-02					
440	2.52E-02					
441	2.49E-02					
442	0.024580317					
443	0.0240867					
444	0.023484767					
445	2.28E-02					
446	2.20E-02					
447	2.11E-02					
448	2.02E-02					
449	1.94E-02					
450	1.86E-02					
451	0.017803316					
452	1.71E-02					
453	1.65E-02					
454	1.59E-02					
455	1.54E-02					
456	1.51E-02					
457	1.47E-02					
458	1.44E-02					
459	1.41E-02					
460	1.39E-02					
461	1.37E-02					
462	0.013570939					
463	0.013430637					
464	1.33E-02					
465	1.32E-02					
466	0.013048605					
467	1.29E-02					
468	1.28E-02					
469	1.27E-02					
470	1.26E-02					
471	1.25E-02					
472	1.24E-02					
473	1.23E-02					
474	1.22E-02					
475	1.21E-02					
476	1.21E-02					
477	1.20E-02					
478	1.20E-02					
479	1.20E-02					
480	1.21E-02					
481	1.21E-02					
482	1.21E-02					
483	1.22E-02					
484	1.22E-02					
485	1.23E-02					
