OLIS-3D-ASCII	SySl1329		
375	2.59E-03		
376	2.70E-03		
377	2.80E-03		
378	2.87E-03		
379	2.93E-03		
380	2.98E-03		
381	0.003029		
382	3.09E-03		
383	3.14E-03		
384	3.17E-03		
385	3.25E-03		
386	3.23E-03		
387	3.35E-03		
388	3.34E-03		
389	3.28E-03		
390	3.26E-03		
391	3.29E-03		
392	3.30E-03		
393	3.22E-03		
394	3.25E-03		
395	0.003295838		
396	3.32E-03		
397	3.33E-03		
398	3.37E-03		
399	3.44E-03		
400	3.49E-03		
401	3.54E-03		
402	3.59E-03		
403	3.62E-03		
404	3.65E-03		
405	3.67E-03		
406	3.76E-03		
407	3.84E-03		
408	3.87E-03		
409	3.89E-03		
410	3.93E-03		
411	3.99E-03		
412	4.08E-03		
413	4.13E-03		
414	4.17E-03		
415	4.21E-03		
416	4.28E-03		
417	4.37E-03		
418	4.44E-03		
419	4.49E-03		
420	4.52E-03		
421	4.51E-03		
422	4.53E-03		
423	4.51E-03		
424	4.52E-03		
425	4.51E-03		
426	4.50E-03		
427	4.50E-03		
428	4.53E-03		
429	4.56E-03		
430	4.59E-03		
431	4.64E-03		
432	4.66E-03		
433	4.69E-03		
434	4.71E-03		
435	4.72E-03		
436	4.74E-03		
437	4.76E-03		
438	4.74E-03		
439	4.69E-03		
440	4.67E-03		
441	4.60E-03		
442	4.54E-03		
443	4.46E-03		
444	4.37E-03		
445	4.25E-03		
446	4.12E-03		
447	4.00E-03		
448	3.85E-03		
449	3.71E-03		
450	3.58E-03		
451	3.45E-03		
452	3.35E-03		
453	3.25E-03		
454	3.16E-03		
455	3.09E-03		
456	3.02E-03		
457	2.97E-03		
458	2.92E-03		
459	2.87E-03		
460	2.83E-03		
461	2.79E-03		
462	2.76E-03		
463	2.70E-03		
464	2.66E-03		
465	2.63E-03		
466	2.58E-03		
467	2.55E-03		
468	2.51E-03		
469	2.49E-03		
470	2.46E-03		
471	2.42E-03		
472	2.41E-03		
473	2.38E-03		
474	2.35E-03		
475	2.32E-03		
476	2.31E-03		
477	2.28E-03		
478	2.25E-03		
479	2.23E-03		
480	2.22E-03		
481	2.22E-03		
482	2.23E-03		
483	2.23E-03		
484	2.25E-03		
485	2.25E-03		
486	2.26E-03		
