OLIS-3D-ASCII	SySl1141				
375	7.29E-03				
376	7.25E-03				
377	7.28E-03				
378	7.37E-03				
379	7.51E-03				
380	7.66E-03				
381	7.83E-03				
382	7.96E-03				
383	8.07E-03				
384	8.16E-03				
385	8.17E-03				
386	8.09E-03				
387	8.02E-03				
388	8.02E-03				
389	8.07E-03				
390	8.06E-03				
391	8.09E-03				
392	8.05E-03				
393	8.13E-03				
394	8.20E-03				
395	8.22E-03				
396	8.24E-03				
397	8.28E-03				
398	8.29E-03				
399	8.41E-03				
400	8.52E-03				
401	8.65E-03				
402	8.75E-03				
403	8.92E-03				
404	9.04E-03				
405	9.22E-03				
406	9.41E-03				
407	9.59E-03				
408	9.75E-03				
409	9.95E-03				
410	1.01E-02				
411	1.03E-02				
412	1.05E-02				
413	1.07E-02				
414	1.09E-02				
415	1.11E-02				
416	1.12E-02				
417	1.13E-02				
418	1.14E-02				
419	0.011468245				
420	1.15E-02				
421	1.15E-02				
422	1.15E-02				
423	1.16E-02				
424	1.17E-02				
425	1.18E-02				
426	1.18E-02				
427	0.011912699				
428	1.20E-02				
429	1.20E-02				
430	1.22E-02				
431	0.012281424				
432	1.23E-02				
433	1.25E-02				
434	0.012571105				
435	0.012684174				
436	0.012757605				
437	1.28E-02				
438	1.28E-02				
439	0.012767882				
440	0.012672596				
441	1.25E-02				
442	1.24E-02				
443	1.21E-02				
444	1.18E-02				
445	1.15E-02				
446	1.11E-02				
447	1.08E-02				
448	1.04E-02				
449	9.98E-03				
450	9.63E-03				
451	9.28E-03				
452	8.98E-03				
453	8.69E-03				
454	8.45E-03				
455	8.26E-03				
456	8.12E-03				
457	8.01E-03				
458	7.92E-03				
459	7.85E-03				
460	7.78E-03				
461	7.71E-03				
462	7.65E-03				
463	7.57E-03				
464	7.51E-03				
465	7.42E-03				
466	7.33E-03				
467	7.26E-03				
468	7.17E-03				
469	7.08E-03				
470	6.99E-03				
471	6.88E-03				
472	6.79E-03				
473	6.72E-03				
474	6.65E-03				
475	6.58E-03				
476	6.53E-03				
477	6.48E-03				
478	6.44E-03				
479	6.41E-03				
480	6.38E-03				
481	6.36E-03				
482	6.36E-03				
483	6.37E-03				
484	6.41E-03				
