OLIS-3D-ASCII	SySl1110			
480	1.68E-04			
481	1.72E-04			
482	1.60E-04			
483	1.53E-04			
484	1.48E-04			
485	1.47E-04			
486	1.52E-04			
487	1.52E-04			
488	1.57E-04			
489	1.53E-04			
490	1.53E-04			
491	1.59E-04			
492	1.63E-04			
493	1.66E-04			
494	1.61E-04			
495	1.59E-04			
496	1.51E-04			
497	1.50E-04			
498	1.40E-04			
499	1.31E-04			
500	1.36E-04			
501	1.24E-04			
502	1.23E-04			
503	1.27E-04			
504	1.29E-04			
505	1.35E-04			
506	1.33E-04			
507	1.35E-04			
508	1.34E-04			
509	1.23E-04			
510	1.11E-04			
511	9.68E-05			
512	1.03E-04			
513	1.01E-04			
514	9.03E-05			
515	7.25E-05			
516	5.51E-05			
517	4.64E-05			
518	2.91E-05			
519	1.63E-05			
520	-6.10E-06			
521	-3.27E-05			
522	-3.87E-05			
523	-3.61E-05			
524	-2.23E-05			
525	-3.23E-05			
526	-3.84E-05			
527	-2.55E-05			
528	-8.84E-06			
529	-2.39E-06			
530	-9.65E-06			
531	-1.94E-05			
532	-2.82E-05			
533	-3.59E-05			
534	-3.15E-05			
535	-2.86E-05			
536	-4.20E-05			
537	-5.37E-05			
538	-5.53E-05			
539	-5.10E-05			
540	-5.57E-05			
541	-6.66E-05			
542	-7.38E-05			
543	-6.72E-05			
544	-6.03E-05			
545	-5.44E-05			
546	-4.16E-05			
547	-2.95E-05			
548	-1.97E-05			
549	-9.90E-06			
550	-1.86E-05			
551	-7.42E-06			
552	-3.57E-06			
553	-6.72E-07			
554	4.55E-06			
555	9.47E-06			
556	-3.30E-07			
557	-1.18E-05			
558	-1.69E-05			
559	-1.40E-05			
560	-1.34E-05			
561	-2.16E-05			
562	-2.60E-05			
563	-1.39E-05			
564	-4.35E-06			
565	2.24E-06			
566	8.35E-06			
567	2.72E-05			
568	2.79E-05			
569	2.83E-05			
570	3.45E-05			
571	4.30E-05			
572	4.33E-05			
573	4.51E-05			
574	2.72E-05			
575	2.87E-05			
576	2.84E-05			
577	2.62E-05			
578	2.63E-05			
579	3.81E-05			
580	3.65E-05			
581	4.82E-05			
582	5.62E-05			
583	6.67E-05			
584	7.75E-05			
585	9.33E-05			
586	8.44E-05			
587	9.50E-05			
588	9.67E-05			
589	9.77E-05			
590	9.68E-05			
591	9.63E-05			
592	1.07E-04			
593	1.13E-04			
594	1.17E-04			
595	1.11E-04			
596	1.14E-04			
597	1.10E-04			
598	1.05E-04			
599	1.08E-04			
600	1.07E-04			
601	1.02E-04			
602	1.01E-04			
603	1.04E-04			
604	1.23E-04			
605	1.28E-04			
606	1.30E-04			
607	1.37E-04			
608	1.43E-04			
609	1.51E-04			
610	1.75E-04			
611	1.83E-04			
612	1.97E-04			
613	2.02E-04			
614	2.03E-04			
615	2.02E-04			
616	2.11E-04			
617	2.11E-04			
618	2.08E-04			
619	2.15E-04			
620	2.16E-04			
621	2.21E-04			
622	2.28E-04			
623	2.26E-04			
624	2.38E-04			
625	2.37E-04			
626	2.41E-04			
627	2.41E-04			
628	2.52E-04			
629	2.62E-04			
630	2.60E-04			
631	2.44E-04			
632	2.45E-04			
633	2.38E-04			
634	2.25E-04			
635	2.34E-04			
636	2.36E-04			
637	2.27E-04			
638	2.25E-04			
639	2.19E-04			
640	2.15E-04			
641	2.03E-04			
642	1.73E-04			
643	1.51E-04			
644	1.31E-04			
645	1.21E-04			
646	1.21E-04			
647	1.43E-04			
648	1.25E-04			
649	1.32E-04			
650	1.18E-04			
651	1.10E-04			
652	1.12E-04			
653	1.18E-04			
654	1.02E-04			
655	8.66E-05			
656	5.92E-05			
657	7.11E-05			
658	8.43E-05			
659	1.07E-04			
660	9.96E-05			
661	1.37E-04			
662	1.59E-04			
663	2.00E-04			
664	2.31E-04			
665	2.40E-04			
666	2.35E-04			
667	2.07E-04			
668	1.97E-04			
669	2.13E-04			
670	2.13E-04			
671	2.08E-04			
672	2.31E-04			
673	2.80E-04			
674	3.34E-04			
675	3.60E-04			
676	3.78E-04			
677	3.95E-04			
678	3.76E-04			
679	3.70E-04			
680	3.59E-04			
681	3.73E-04			
682	3.44E-04			
683	3.30E-04			
684	3.22E-04			
685	2.73E-04			
686	2.67E-04			
687	2.38E-04			
688	1.98E-04			
689	1.27E-04			
690	4.29E-05			
691	-3.04E-06			
692	-5.45E-05			
693	-3.93E-05			
694	-1.04E-04			
695	-8.29E-05			
696	-1.48E-04			
697	-1.69E-04			
698	-1.10E-04			
699	-1.77E-04			
700	-2.64E-04			
701	-3.24E-04			
702	-3.86E-04			
703	-4.73E-04			
704	-5.28E-04			
705	-5.86E-04			
706	-6.32E-04			
707	-6.62E-04			
708	-6.72E-04			
709	-6.58E-04			
710	-6.15E-04			
