OLIS-3D-ASCII	SySl1018			
375	1.01E-02			
376	1.05E-02			
377	1.07E-02			
378	1.09E-02			
379	1.10E-02			
380	0.011097155			
381	1.11E-02			
382	1.12E-02			
383	1.12E-02			
384	1.12E-02			
385	1.12E-02			
386	1.10E-02			
387	1.09E-02			
388	1.08E-02			
389	1.07E-02			
390	1.07E-02			
391	1.06E-02			
392	1.05E-02			
393	1.05E-02			
394	1.06E-02			
395	1.06E-02			
396	0.010609848			
397	1.07E-02			
398	1.07E-02			
399	1.07E-02			
400	1.08E-02			
401	1.09E-02			
402	1.10E-02			
403	1.11E-02			
404	1.13E-02			
405	1.14E-02			
406	1.17E-02			
407	1.19E-02			
408	1.22E-02			
409	1.25E-02			
410	1.27E-02			
411	1.30E-02			
412	1.32E-02			
413	1.34E-02			
414	1.36E-02			
415	1.37E-02			
416	1.38E-02			
417	1.39E-02			
418	1.40E-02			
419	1.41E-02			
420	1.41E-02			
421	1.42E-02			
422	1.42E-02			
423	1.42E-02			
424	1.43E-02			
425	1.43E-02			
426	1.44E-02			
427	1.45E-02			
428	1.47E-02			
429	1.48E-02			
430	1.49E-02			
431	1.51E-02			
432	1.53E-02			
433	1.55E-02			
434	1.57E-02			
435	1.58E-02			
436	1.59E-02			
437	0.015999069			
438	1.60E-02			
439	1.60E-02			
440	1.58E-02			
441	1.56E-02			
442	0.015379588			
443	1.50E-02			
444	1.46E-02			
445	1.42E-02			
446	1.36E-02			
447	1.31E-02			
448	0.012491838			
449	1.19E-02			
450	1.13E-02			
451	1.08E-02			
452	1.03E-02			
453	9.89E-03			
454	9.50E-03			
455	9.15E-03			
456	8.87E-03			
457	8.63E-03			
458	8.43E-03			
459	8.28E-03			
460	8.14E-03			
461	8.03E-03			
462	7.94E-03			
463	7.85E-03			
464	7.77E-03			
465	7.67E-03			
466	7.59E-03			
467	7.50E-03			
468	7.42E-03			
469	7.35E-03			
470	7.25E-03			
471	7.17E-03			
472	7.10E-03			
473	7.04E-03			
474	6.96E-03			
475	6.91E-03			
476	6.87E-03			
477	6.84E-03			
478	6.84E-03			
479	6.82E-03			
480	6.81E-03			
481	6.81E-03			
482	6.80E-03			
483	6.80E-03			
484	6.80E-03			
485	6.81E-03			
486	6.82E-03			
487	6.84E-03			
488	6.85E-03			
489	6.88E-03			
490	6.91E-03			
491	6.92E-03			
492	6.94E-03			
493	6.96E-03			
494	6.96E-03			
495	6.97E-03			
496	6.95E-03			
497	6.94E-03			
498	6.91E-03			
499	6.86E-03			
500	6.82E-03			
501	6.78E-03			
502	6.73E-03			
503	6.69E-03			
504	6.63E-03			
505	6.56E-03			
506	6.49E-03			
507	6.43E-03			
508	6.35E-03			
509	6.26E-03			
510	6.18E-03			
511	6.10E-03			
512	6.04E-03			
513	5.99E-03			
514	5.95E-03			
515	5.91E-03			
516	5.86E-03			
517	5.80E-03			
518	5.74E-03			
519	5.68E-03			
520	5.61E-03			
521	5.52E-03			
522	5.45E-03			
523	5.34E-03			
524	5.23E-03			
525	5.15E-03			
526	5.05E-03			
527	4.97E-03			
528	4.85E-03			
529	4.75E-03			
530	4.66E-03			
531	4.58E-03			
532	4.50E-03			
533	4.43E-03			
534	4.36E-03			
535	4.27E-03			
536	4.19E-03			
537	4.12E-03			
538	4.06E-03			
539	4.00E-03			
540	3.92E-03			
541	3.88E-03			
542	3.83E-03			
543	3.81E-03			
544	3.80E-03			
545	3.81E-03			
546	3.83E-03			
547	3.85E-03			
548	3.87E-03			
549	3.91E-03			
550	3.97E-03			
551	4.02E-03			
552	4.07E-03			
553	4.14E-03			
554	4.21E-03			
555	4.30E-03			
556	4.39E-03			
557	4.50E-03			
558	4.61E-03			
559	4.73E-03			
560	4.85E-03			
561	5.01E-03			
562	5.15E-03			
563	5.30E-03			
564	5.44E-03			
565	5.59E-03			
566	5.75E-03			
567	5.91E-03			
568	6.05E-03			
569	6.21E-03			
570	6.35E-03			
571	6.50E-03			
572	6.66E-03			
573	6.83E-03			
574	6.97E-03			
575	7.12E-03			
576	7.28E-03			
577	7.42E-03			
578	7.56E-03			
579	7.68E-03			
