OLIS-3D-ASCII	SySl1335				
375	5.47E-02				
376	5.54E-02				
377	5.63E-02				
378	5.75E-02				
379	5.87E-02				
380	5.99E-02				
381	6.11E-02				
382	6.21E-02				
383	6.30E-02				
384	0.06368052				
385	6.42E-02				
386	6.44E-02				
387	6.46E-02				
388	6.48E-02				
389	6.52E-02				
390	6.56E-02				
391	6.62E-02				
392	6.68E-02				
393	6.74E-02				
394	6.80E-02				
395	6.86E-02				
396	0.069230066				
397	7.00E-02				
398	7.08E-02				
399	7.16E-02				
400	7.25E-02				
401	7.37E-02				
402	7.52E-02				
403	0.076818639				
404	7.86E-02				
405	8.04E-02				
406	8.23E-02				
407	8.44E-02				
408	8.64E-02				
409	8.85E-02				
410	9.05E-02				
411	9.24E-02				
412	9.42E-02				
413	9.58E-02				
414	9.75E-02				
415	9.88E-02				
416	0.100233243				
417	0.101406355				
418	0.102668667				
419	0.103693523				
420	0.104596411				
421	0.105606723				
422	0.106325302				
423	0.107300387				
424	0.107936306				
425	0.108507661				
426	0.109243325				
427	0.109962368				
428	0.111093018				
429	0.112239257				
430	0.113528635				
431	0.114849986				
432	0.116365963				
433	0.117632388				
434	0.118948345				
435	0.120102653				
436	0.120677808				
437	0.121206531				
438	0.121253139				
439	0.121047849				
440	0.120495704				
441	0.119225311				
442	0.117252748				
443	0.114997681				
444	0.11238398				
445	0.109125176				
446	0.105706032				
447	0.101787534				
448	9.80E-02				
449	9.44E-02				
450	9.10E-02				
451	8.79E-02				
452	0.085020422				
453	8.25E-02				
454	8.03E-02				
455	7.87E-02				
456	7.75E-02				
457	7.64E-02				
458	7.55E-02				
459	7.47E-02				
460	7.40E-02				
461	7.35E-02				
462	7.29E-02				
463	7.24E-02				
464	7.18E-02				
465	7.12E-02				
466	7.03E-02				
467	6.97E-02				
468	6.89E-02				
469	6.82E-02				
470	6.74E-02				
471	6.65E-02				
472	6.58E-02				
473	6.51E-02				
474	6.44E-02				
475	0.063868169				
476	6.33E-02				
477	6.28E-02				
478	6.25E-02				
479	6.24E-02				
480	6.24E-02				
481	6.26E-02				
482	6.29E-02				
483	6.34E-02				
484	6.41E-02				
485	6.48E-02				
486	6.55E-02				
487	6.64E-02				
488	6.73E-02				
489	6.82E-02				
490	6.91E-02				
491	6.98E-02				
492	7.07E-02				
493	7.15E-02				
494	7.21E-02				
495	7.26E-02				
496	0.072923527				
497	7.29E-02				
498	7.29E-02				
499	7.30E-02				
500	7.29E-02				
501	7.24E-02				
502	7.18E-02				
503	7.10E-02				
504	7.03E-02				
505	6.95E-02				
506	6.86E-02				
507	6.75E-02				
508	6.63E-02				
509	6.51E-02				
510	6.41E-02				
511	6.32E-02				
512	0.062014837				
513	6.10E-02				
514	5.98E-02				
515	5.90E-02				
516	5.84E-02				
517	5.78E-02				
518	5.72E-02				
519	0.056622865				
520	5.64E-02				
521	0.05642053				
522	5.63E-02				
523	5.64E-02				
524	5.64E-02				
525	5.66E-02				
526	5.66E-02				
527	5.68E-02				
528	0.057182413				
529	5.75E-02				
530	5.78E-02				
531	5.81E-02				
532	5.88E-02				
533	5.95E-02				
534	6.01E-02				
535	6.08E-02				
536	6.15E-02				
537	6.23E-02				
538	6.30E-02				
539	0.063677767				
540	6.48E-02				
541	6.58E-02				
542	6.70E-02				
543	6.81E-02				
544	6.93E-02				
545	7.05E-02				
546	7.15E-02				
547	0.072414652				
548	7.34E-02				
549	7.43E-02				
550	7.52E-02				
551	7.60E-02				
552	7.70E-02				
553	7.78E-02				
554	7.88E-02				
555	7.97E-02				
556	8.07E-02				
557	0.081847332				
558	8.27E-02				
559	8.38E-02				
560	8.49E-02				
561	8.60E-02				
562	8.73E-02				
563	8.88E-02				
564	9.01E-02				
565	9.15E-02				
566	9.29E-02				
567	9.37E-02				
568	9.40E-02				
569	9.34E-02				
570	9.19E-02				
571	0.089942327				
572	8.72E-02				
573	8.38E-02				
574	7.99E-02				
575	7.56E-02				
576	7.10E-02				
577	6.65E-02				
578	6.19E-02				
579	5.71E-02				
580	0.052440074				
581	4.79E-02				
582	4.39E-02				
583	4.05E-02				
584	3.75E-02				
585	3.49E-02				
586	3.27E-02				
587	3.08E-02				
588	2.92E-02				
589	2.79E-02				
590	2.69E-02				
591	2.60E-02				
592	0.025263018				
593	2.46E-02				
594	2.41E-02				
595	2.37E-02				
596	2.34E-02				
597	2.31E-02				
598	2.29E-02				
599	2.27E-02				
600	2.26E-02				
601	2.25E-02				
602	2.25E-02				
603	2.25E-02				
604	2.25E-02				
605	2.26E-02				
606	2.27E-02				
607	2.28E-02				
608	2.29E-02				
609	2.31E-02				
610	2.33E-02				
611	2.36E-02				
612	2.39E-02				
613	2.42E-02				
614	2.44E-02				
615	2.48E-02				
616	2.51E-02				
617	2.53E-02				
618	0.025584494				
619	2.58E-02				
620	2.60E-02				
621	2.62E-02				
622	2.64E-02				
623	2.65E-02				
624	2.67E-02				
625	2.67E-02				
626	2.68E-02				
627	2.68E-02				
628	2.68E-02				
629	2.68E-02				
630	2.67E-02				
631	0.026655945				
632	2.65E-02				
633	2.64E-02				
634	2.62E-02				
635	2.61E-02				
636	2.58E-02				
637	2.56E-02				
638	2.53E-02				
639	2.51E-02				
640	2.48E-02				
641	2.45E-02				
642	2.43E-02				
643	2.40E-02				
644	2.38E-02				
645	2.36E-02				
646	2.34E-02				
647	2.32E-02				
648	2.31E-02				
649	2.31E-02				
650	2.32E-02				
651	2.33E-02				
652	2.36E-02				
653	2.40E-02				
654	2.46E-02				
655	2.52E-02				
656	2.61E-02				
657	2.72E-02				
658	2.84E-02				
659	2.98E-02				
660	3.14E-02				
661	3.32E-02				
662	3.51E-02				
663	3.72E-02				
664	3.94E-02				
665	4.16E-02				
666	4.40E-02				
667	4.63E-02				
668	4.86E-02				
669	5.07E-02				
670	5.27E-02				
671	0.054835509				
672	5.69E-02				
673	5.89E-02				
674	6.09E-02				
675	6.28E-02				
676	6.46E-02				
677	0.06639746				
678	6.83E-02				
679	6.98E-02				
680	7.08E-02				
681	7.10E-02				
682	7.07E-02				
683	6.99E-02				
684	6.82E-02				
685	6.59E-02				
686	6.29E-02				
687	5.92E-02				
688	5.56E-02				
689	0.051837197				
690	4.82E-02				
691	4.45E-02				
692	4.09E-02				
693	3.74E-02				
694	3.43E-02				
695	3.13E-02				
696	2.86E-02				
697	2.61E-02				
698	2.37E-02				
699	2.15E-02				
700	1.98E-02				
701	1.82E-02				
702	1.69E-02				
703	1.58E-02				
704	1.48E-02				
705	0.013916673				
706	1.31E-02				
707	1.24E-02				
708	1.16E-02				
709	0.010765124				
710	9.83E-03				
