OLIS-3D-ASCII	SySl1111		
375	8.14E-03		
376	8.21E-03		
377	8.31E-03		
378	8.41E-03		
379	8.53E-03		
380	8.64E-03		
381	8.76E-03		
382	8.90E-03		
383	8.97E-03		
384	9.02E-03		
385	9.04E-03		
386	9.04E-03		
387	9.12E-03		
388	9.15E-03		
389	9.16E-03		
390	9.23E-03		
391	9.34E-03		
392	9.48E-03		
393	9.52E-03		
394	9.67E-03		
395	9.74E-03		
396	9.78E-03		
397	9.91E-03		
398	1.00E-02		
399	1.01E-02		
400	0.010268949		
401	0.010473017		
402	1.07E-02		
403	1.09E-02		
404	1.11E-02		
405	1.13E-02		
406	0.011598325		
407	1.19E-02		
408	1.21E-02		
409	1.24E-02		
410	1.27E-02		
411	1.29E-02		
412	1.32E-02		
413	0.013445632		
414	1.37E-02		
415	0.013902398		
416	1.41E-02		
417	1.43E-02		
418	1.45E-02		
419	1.47E-02		
420	1.49E-02		
421	1.50E-02		
422	1.52E-02		
423	0.015307006		
424	1.54E-02		
425	1.56E-02		
426	1.57E-02		
427	1.58E-02		
428	1.59E-02		
429	1.61E-02		
430	1.63E-02		
431	1.65E-02		
432	1.66E-02		
433	0.016786262		
434	1.69E-02		
435	0.017037982		
436	1.71E-02		
437	0.017185666		
438	1.72E-02		
439	1.72E-02		
440	1.71E-02		
441	1.70E-02		
442	1.68E-02		
443	0.01660015		
444	1.63E-02		
445	1.60E-02		
446	1.57E-02		
447	1.53E-02		
448	1.50E-02		
449	1.46E-02		
450	1.44E-02		
451	1.41E-02		
452	1.38E-02		
453	1.36E-02		
454	0.013357988		
455	1.32E-02		
456	1.30E-02		
457	1.29E-02		
458	1.28E-02		
459	1.26E-02		
460	1.25E-02		
461	0.01240335		
462	1.23E-02		
463	1.22E-02		
464	1.20E-02		
465	1.19E-02		
466	1.17E-02		
467	1.15E-02		
468	1.13E-02		
469	1.11E-02		
470	1.10E-02		
471	1.07E-02		
472	1.06E-02		
473	1.04E-02		
474	1.02E-02		
475	1.00E-02		
476	9.90E-03		
477	9.79E-03		
478	9.72E-03		
479	9.65E-03		
480	9.64E-03		
481	9.62E-03		
482	9.64E-03		
483	9.64E-03		
484	9.67E-03		
485	9.70E-03		
486	9.74E-03		
487	9.79E-03		
488	9.86E-03		
489	9.91E-03		
490	9.98E-03		
491	1.00E-02		
492	1.01E-02		
493	1.01E-02		
494	1.01E-02		
495	1.00E-02		
496	9.98E-03		
497	9.90E-03		
498	9.77E-03		
499	9.61E-03		
500	9.44E-03		
501	9.24E-03		
502	9.03E-03		
503	8.82E-03		
504	8.58E-03		
505	8.32E-03		
506	0.008046764		
507	7.79E-03		
508	7.50E-03		
509	7.21E-03		
510	6.92E-03		
511	6.63E-03		
512	6.36E-03		
513	6.10E-03		
514	5.86E-03		
515	5.63E-03		
516	5.40E-03		
517	5.18E-03		
518	4.98E-03		
519	4.77E-03		
520	4.56E-03		
521	4.36E-03		
522	4.18E-03		
523	4.01E-03		
524	3.85E-03		
525	3.70E-03		
526	3.55E-03		
527	3.42E-03		
528	3.28E-03		
529	3.15E-03		
530	3.02E-03		
531	2.88E-03		
532	2.74E-03		
533	2.60E-03		
534	2.48E-03		
535	2.39E-03		
536	2.26E-03		
537	2.15E-03		
538	2.05E-03		
539	1.95E-03		
540	1.85E-03		
541	1.74E-03		
542	1.65E-03		
543	1.56E-03		
544	1.48E-03		
545	1.42E-03		
546	1.37E-03		
547	1.31E-03		
548	1.25E-03		
549	1.19E-03		
550	1.15E-03		
551	1.10E-03		
552	1.07E-03		
553	1.04E-03		
554	1.01E-03		
555	9.91E-04		
556	9.90E-04		
557	9.91E-04		
558	9.71E-04		
559	9.63E-04		
560	9.62E-04		
561	9.47E-04		
562	9.52E-04		
563	9.56E-04		
564	9.76E-04		
565	9.91E-04		
566	1.00E-03		
567	1.03E-03		
568	0.001060112		
569	1.08E-03		
570	1.10E-03		
571	1.14E-03		
572	1.16E-03		
573	1.18E-03		
574	1.21E-03		
575	1.23E-03		
576	1.24E-03		
577	1.26E-03		
578	1.28E-03		
579	1.31E-03		
580	1.34E-03		
581	1.36E-03		
582	1.40E-03		
583	1.43E-03		
584	1.46E-03		
585	1.50E-03		
586	1.53E-03		
587	1.56E-03		
588	1.57E-03		
589	1.59E-03		
590	1.61E-03		
591	1.63E-03		
592	1.65E-03		
593	1.65E-03		
594	1.67E-03		
595	1.68E-03		
596	1.68E-03		
597	1.69E-03		
598	1.70E-03		
599	1.70E-03		
600	1.72E-03		
