OLIS-3D-ASCII	SySl1211						
375	9.51E-03						
376	1.01E-02						
377	1.07E-02						
378	1.12E-02						
379	1.17E-02						
380	1.22E-02						
381	1.25E-02						
382	1.28E-02						
383	0.013066941						
384	1.31E-02						
385	0.013075538						
386	1.31E-02						
387	1.31E-02						
388	1.32E-02						
389	1.33E-02						
390	1.35E-02						
391	1.37E-02						
392	1.40E-02						
393	1.43E-02						
394	1.47E-02						
395	1.50E-02						
396	1.52E-02						
397	1.55E-02						
398	1.59E-02						
399	1.62E-02						
400	1.66E-02						
401	1.70E-02						
402	0.017476495						
403	1.80E-02						
404	1.85E-02						
405	1.89E-02						
406	1.95E-02						
407	2.01E-02						
408	2.06E-02						
409	2.13E-02						
410	2.20E-02						
411	2.26E-02						
412	0.02327735						
413	2.40E-02						
414	2.47E-02						
415	2.55E-02						
416	2.62E-02						
417	0.026895222						
418	2.76E-02						
419	2.83E-02						
420	2.90E-02						
421	2.98E-02						
422	3.05E-02						
423	3.12E-02						
424	3.19E-02						
425	3.25E-02						
426	3.31E-02						
427	3.37E-02						
428	3.42E-02						
429	3.46E-02						
430	3.50E-02						
431	0.035424664						
432	3.59E-02						
433	3.63E-02						
434	3.67E-02						
435	3.71E-02						
436	3.75E-02						
437	3.81E-02						
438	3.86E-02						
439	3.92E-02						
440	3.97E-02						
441	4.02E-02						
442	4.08E-02						
443	4.12E-02						
444	4.17E-02						
445	4.21E-02						
446	4.24E-02						
447	4.27E-02						
448	4.28E-02						
449	4.30E-02						
450	4.31E-02						
451	4.31E-02						
452	4.30E-02						
453	4.28E-02						
454	4.25E-02						
455	4.22E-02						
456	4.18E-02						
457	4.13E-02						
458	4.08E-02						
459	4.02E-02						
460	3.97E-02						
461	3.93E-02						
462	3.89E-02						
463	3.85E-02						
464	3.82E-02						
465	3.80E-02						
466	3.77E-02						
467	3.76E-02						
468	3.74E-02						
469	3.72E-02						
470	3.71E-02						
471	3.70E-02						
472	0.037002937						
473	3.70E-02						
474	3.70E-02						
475	0.03714681						
476	0.037238832						
477	3.74E-02						
478	3.74E-02						
479	0.037556547						
480	3.76E-02						
481	3.77E-02						
482	3.77E-02						
483	3.77E-02						
484	3.76E-02						
485	3.74E-02						
486	3.71E-02						
487	3.67E-02						
488	3.62E-02						
489	3.55E-02						
490	3.48E-02						
491	3.39E-02						
492	3.31E-02						
493	3.21E-02						
494	3.11E-02						
495	3.00E-02						
496	2.89E-02						
497	2.77E-02						
498	2.65E-02						
499	2.53E-02						
500	2.40E-02						
501	2.28E-02						
502	2.16E-02						
503	2.05E-02						
504	1.94E-02						
505	1.83E-02						
506	1.73E-02						
507	1.63E-02						
508	0.015266782						
509	1.43E-02						
510	1.34E-02						
511	1.25E-02						
512	1.16E-02						
513	1.09E-02						
514	1.02E-02						
515	9.53E-03						
516	8.91E-03						
517	8.33E-03						
518	7.75E-03						
519	7.23E-03						
520	6.75E-03						
521	6.31E-03						
522	5.88E-03						
523	5.51E-03						
524	5.17E-03						
525	4.86E-03						
526	4.59E-03						
527	4.33E-03						
528	4.10E-03						
529	3.89E-03						
530	3.70E-03						
531	3.56E-03						
532	3.43E-03						
533	3.34E-03						
534	3.24E-03						
535	3.18E-03						
536	3.11E-03						
537	3.06E-03						
538	3.01E-03						
539	2.96E-03						
540	2.93E-03						
541	2.89E-03						
542	2.86E-03						
543	2.84E-03						
544	2.84E-03						
545	2.83E-03						
546	2.83E-03						
547	2.83E-03						
548	2.83E-03						
549	2.83E-03						
550	2.82E-03						
551	2.80E-03						
552	2.80E-03						
553	2.80E-03						
554	2.81E-03						
555	2.81E-03						
556	2.83E-03						
557	2.80E-03						
558	2.81E-03						
559	2.79E-03						
560	2.78E-03						
561	2.75E-03						
562	2.73E-03						
563	2.73E-03						
564	2.74E-03						
565	2.75E-03						
566	2.77E-03						
567	2.78E-03						
568	2.81E-03						
569	2.83E-03						
570	2.87E-03						
571	2.89E-03						
572	2.93E-03						
573	2.97E-03						
574	3.02E-03						
575	3.07E-03						
576	3.11E-03						
577	3.15E-03						
578	3.20E-03						
579	3.25E-03						
580	3.32E-03						
581	3.40E-03						
582	3.48E-03						
583	3.54E-03						
584	3.62E-03						
585	3.70E-03						
586	3.79E-03						
587	3.86E-03						
588	3.94E-03						
589	4.01E-03						
590	4.09E-03						
591	4.16E-03						
592	4.24E-03						
593	4.32E-03						
