OLIS-3D-ASCII	SySl1090							
375	8.03E-03							
376	8.04E-03							
377	8.05E-03							
378	8.07E-03							
379	8.08E-03							
380	8.10E-03							
381	8.11E-03							
382	8.03E-03							
383	8.06E-03							
384	8.08E-03							
385	8.09E-03							
386	8.04E-03							
387	8.06E-03							
388	8.05E-03							
389	7.97E-03							
390	8.01E-03							
391	8.01E-03							
392	8.00E-03							
393	7.95E-03							
394	7.96E-03							
395	8.02E-03							
396	0.008071381							
397	8.10E-03							
398	8.12E-03							
399	8.20E-03							
400	8.27E-03							
401	8.33E-03							
402	8.43E-03							
403	8.46E-03							
404	8.57E-03							
405	8.70E-03							
406	8.89E-03							
407	9.05E-03							
408	9.24E-03							
409	9.43E-03							
410	9.61E-03							
411	9.77E-03							
412	9.95E-03							
413	1.01E-02							
414	1.02E-02							
415	1.04E-02							
416	1.05E-02							
417	1.06E-02							
418	1.06E-02							
419	1.07E-02							
420	1.07E-02							
421	1.07E-02							
422	1.07E-02							
423	1.07E-02							
424	1.07E-02							
425	1.08E-02							
426	1.08E-02							
427	1.09E-02							
428	1.09E-02							
429	1.10E-02							
430	1.10E-02							
431	1.12E-02							
432	0.011252477							
433	1.14E-02							
434	1.15E-02							
435	1.16E-02							
436	0.011622388							
437	1.16E-02							
438	1.16E-02							
439	1.16E-02							
440	1.15E-02							
441	0.011332494							
442	0.011143597							
443	0.010891272							
444	1.06E-02							
445	0.010285944							
446	9.94E-03							
447	9.54E-03							
448	9.13E-03							
449	8.73E-03							
450	8.38E-03							
451	8.02E-03							
452	7.70E-03							
453	7.39E-03							
454	7.14E-03							
455	6.90E-03							
456	6.74E-03							
457	6.59E-03							
458	6.48E-03							
459	6.36E-03							
460	6.26E-03							
461	6.18E-03							
462	6.12E-03							
463	6.04E-03							
464	5.97E-03							
465	5.89E-03							
466	5.82E-03							
467	5.73E-03							
468	5.67E-03							
469	5.58E-03							
470	5.50E-03							
471	5.41E-03							
472	5.32E-03							
473	5.23E-03							
474	5.15E-03							
475	5.07E-03							
476	4.98E-03							
477	4.91E-03							
478	4.83E-03							
479	4.78E-03							
480	4.74E-03							
481	4.69E-03							
482	4.67E-03							
483	4.66E-03							
484	4.66E-03							
485	4.68E-03							
486	4.69E-03							
487	4.70E-03							
488	4.72E-03							
489	4.74E-03							
490	4.77E-03							
491	4.80E-03							
492	4.83E-03							
493	4.84E-03							
494	4.86E-03							
495	4.89E-03							
496	4.92E-03							
497	4.93E-03							
498	4.94E-03							
499	4.92E-03							
500	4.89E-03							
501	4.84E-03							
502	4.80E-03							
503	4.73E-03							
504	4.65E-03							
505	4.57E-03							
506	4.49E-03							
507	4.39E-03							
508	4.29E-03							
509	4.16E-03							
510	4.04E-03							
511	3.91E-03							
512	3.77E-03							
513	3.63E-03							
514	3.50E-03							
515	3.37E-03							
516	3.24E-03							
517	3.13E-03							
518	3.02E-03							
519	2.91E-03							
520	2.80E-03							
521	2.69E-03							
522	2.58E-03							
523	2.48E-03							
524	2.37E-03							
525	2.27E-03							
526	2.18E-03							
527	2.10E-03							
528	2.03E-03							
529	1.98E-03							
530	1.95E-03							
531	1.93E-03							
532	1.92E-03							
533	1.92E-03							
534	1.91E-03							
535	1.92E-03							
536	1.90E-03							
537	1.91E-03							
538	1.92E-03							
539	1.93E-03							
540	1.94E-03							
541	1.97E-03							
542	2.00E-03							
543	2.04E-03							
544	2.08E-03							
545	2.11E-03							
546	2.15E-03							
547	2.18E-03							
548	2.21E-03							
549	2.26E-03							
550	2.29E-03							
551	2.33E-03							
552	2.38E-03							
553	2.45E-03							
554	2.51E-03							
555	2.59E-03							
556	2.66E-03							
557	2.73E-03							
558	2.80E-03							
559	2.87E-03							
560	2.95E-03							
561	3.03E-03							
562	3.10E-03							
563	3.17E-03							
564	3.25E-03							
565	3.33E-03							
566	3.42E-03							
567	3.51E-03							
568	3.59E-03							
569	3.68E-03							
570	3.77E-03							
571	3.85E-03							
572	3.96E-03							
573	4.06E-03							
574	4.17E-03							
575	4.27E-03							
576	4.38E-03							
577	4.48E-03							
578	4.57E-03							
579	4.67E-03							
580	4.76E-03							
581	4.85E-03							
582	4.93E-03							
583	5.01E-03							
584	5.12E-03							
585	5.20E-03							
586	5.29E-03							
587	5.36E-03							
588	5.44E-03							
589	5.51E-03							
590	5.57E-03							
591	5.65E-03							
592	5.73E-03							
593	5.80E-03							
594	5.87E-03							
595	5.96E-03							
596	6.04E-03							
597	6.12E-03							
598	6.22E-03							
599	6.31E-03							
600	6.42E-03							
601	6.53E-03							
602	6.65E-03							
603	6.81E-03							
604	6.95E-03							
605	7.10E-03							
606	7.25E-03							
607	7.42E-03							
608	7.58E-03							
609	7.75E-03							
610	0.007932296							
611	8.11E-03							
612	8.29E-03							
613	8.46E-03							
614	8.63E-03							
615	8.80E-03							
616	8.93E-03							
617	9.07E-03							
618	9.19E-03							
619	9.29E-03							
620	9.38E-03							
621	9.48E-03							
622	9.56E-03							
623	9.63E-03							
624	9.67E-03							
625	9.72E-03							
626	9.75E-03							
627	9.77E-03							
628	9.77E-03							
629	9.77E-03							
630	9.74E-03							
631	9.73E-03							
632	9.70E-03							
633	9.67E-03							
634	9.63E-03							
635	9.56E-03							
636	9.46E-03							
637	9.35E-03							
