OLIS-3D-ASCII	SySl1282							
375	8.76E-03							
376	8.94E-03							
377	9.15E-03							
378	9.38E-03							
379	9.62E-03							
380	9.86E-03							
381	1.01E-02							
382	0.010289692							
383	1.05E-02							
384	1.05E-02							
385	1.05E-02							
386	1.05E-02							
387	1.04E-02							
388	1.04E-02							
389	1.04E-02							
390	1.04E-02							
391	1.04E-02							
392	1.04E-02							
393	1.05E-02							
394	1.06E-02							
395	1.07E-02							
396	1.08E-02							
397	1.10E-02							
398	1.11E-02							
399	0.011199516							
400	1.14E-02							
401	1.16E-02							
402	1.18E-02							
403	1.19E-02							
404	1.22E-02							
405	1.25E-02							
406	1.28E-02							
407	1.31E-02							
408	0.013439466							
409	1.38E-02							
410	1.41E-02							
411	1.44E-02							
412	1.47E-02							
413	1.50E-02							
414	0.015200518							
415	1.54E-02							
416	0.015681821							
417	1.58E-02							
418	1.60E-02							
419	1.61E-02							
420	1.62E-02							
421	1.62E-02							
422	1.63E-02							
423	0.016388331							
424	1.65E-02							
425	1.66E-02							
426	1.66E-02							
427	1.68E-02							
428	1.69E-02							
429	1.71E-02							
430	1.72E-02							
431	1.75E-02							
432	1.77E-02							
433	1.79E-02							
434	1.81E-02							
435	1.82E-02							
436	1.83E-02							
437	1.84E-02							
438	1.83E-02							
439	1.82E-02							
440	1.81E-02							
441	1.78E-02							
442	1.75E-02							
443	1.71E-02							
444	1.67E-02							
445	1.62E-02							
446	1.56E-02							
447	1.50E-02							
448	1.44E-02							
449	1.39E-02							
450	1.33E-02							
451	1.28E-02							
452	1.23E-02							
453	1.19E-02							
454	1.15E-02							
455	0.011228029							
456	1.10E-02							
457	1.08E-02							
458	1.06E-02							
459	1.04E-02							
460	1.03E-02							
461	1.01E-02							
462	0.010012635							
463	9.91E-03							
464	9.78E-03							
465	9.67E-03							
466	9.54E-03							
467	9.42E-03							
468	9.29E-03							
469	9.16E-03							
470	9.01E-03							
471	8.86E-03							
472	8.69E-03							
473	8.55E-03							
474	8.39E-03							
475	8.24E-03							
476	8.12E-03							
477	8.00E-03							
478	7.89E-03							
479	7.81E-03							
480	7.75E-03							
481	7.71E-03							
482	7.68E-03							
483	7.66E-03							
484	7.66E-03							
485	7.68E-03							
486	7.68E-03							
487	7.70E-03							
488	7.75E-03							
489	7.78E-03							
490	7.84E-03							
491	7.91E-03							
492	7.97E-03							
493	8.03E-03							
494	0.008071926							
495	8.11E-03							
496	8.13E-03							
497	8.12E-03							
498	8.08E-03							
499	8.02E-03							
500	7.96E-03							
501	7.86E-03							
502	7.75E-03							
503	7.63E-03							
504	7.49E-03							
505	7.35E-03							
506	7.19E-03							
507	7.01E-03							
508	6.82E-03							
509	6.61E-03							
510	6.39E-03							
511	6.17E-03							
512	5.95E-03							
513	5.71E-03							
514	5.48E-03							
515	5.28E-03							
516	5.07E-03							
517	4.87E-03							
518	4.66E-03							
519	4.46E-03							
520	4.26E-03							
521	4.08E-03							
522	3.91E-03							
523	3.75E-03							
524	3.61E-03							
525	3.47E-03							
526	3.35E-03							
527	3.26E-03							
528	3.19E-03							
529	3.12E-03							
530	3.06E-03							
531	3.01E-03							
532	2.99E-03							
533	2.98E-03							
534	2.99E-03							
535	2.98E-03							
536	2.98E-03							
537	2.99E-03							
538	3.00E-03							
539	3.03E-03							
540	3.06E-03							
541	3.09E-03							
542	3.11E-03							
543	3.16E-03							
544	3.23E-03							
545	3.30E-03							
546	3.38E-03							
547	0.003432781							
548	3.50E-03							
549	3.60E-03							
550	3.68E-03							
551	3.77E-03							
552	3.87E-03							
553	3.98E-03							
554	4.09E-03							
555	4.20E-03							
556	4.32E-03							
557	4.46E-03							
558	4.57E-03							
559	4.69E-03							
560	4.81E-03							
561	4.93E-03							
562	5.05E-03							
563	5.16E-03							
