OLIS-3D-ASCII	SySl1040	
375	4.66E-03	
376	4.76E-03	
377	4.87E-03	
378	4.98E-03	
379	5.10E-03	
380	5.21E-03	
381	5.30E-03	
382	5.36E-03	
383	5.38E-03	
384	5.37E-03	
385	5.38E-03	
386	5.40E-03	
387	5.31E-03	
388	5.33E-03	
389	5.36E-03	
390	5.52E-03	
391	5.57E-03	
392	5.62E-03	
393	5.72E-03	
394	5.77E-03	
395	5.81E-03	
396	5.89E-03	
397	5.91E-03	
398	5.96E-03	
399	5.99E-03	
400	6.04E-03	
401	6.10E-03	
402	6.18E-03	
403	6.22E-03	
404	6.30E-03	
405	6.41E-03	
406	6.53E-03	
407	6.66E-03	
408	6.81E-03	
409	6.97E-03	
410	7.15E-03	
411	7.29E-03	
412	7.42E-03	
413	7.54E-03	
414	7.65E-03	
415	7.72E-03	
416	7.80E-03	
417	7.88E-03	
418	7.95E-03	
419	8.00E-03	
420	8.05E-03	
421	8.10E-03	
422	8.14E-03	
423	8.15E-03	
424	8.18E-03	
425	8.21E-03	
426	8.26E-03	
427	8.30E-03	
428	8.37E-03	
429	8.44E-03	
430	8.51E-03	
431	8.61E-03	
432	8.67E-03	
433	8.75E-03	
434	8.80E-03	
435	8.86E-03	
436	8.92E-03	
437	8.92E-03	
438	8.89E-03	
439	8.82E-03	
440	8.69E-03	
441	8.54E-03	
442	8.36E-03	
443	8.16E-03	
444	7.91E-03	
445	7.66E-03	
446	7.40E-03	
447	7.16E-03	
448	6.89E-03	
449	6.63E-03	
450	6.40E-03	
451	6.16E-03	
452	5.95E-03	
453	5.79E-03	
454	5.66E-03	
455	5.55E-03	
456	5.47E-03	
457	5.40E-03	
458	5.33E-03	
459	5.26E-03	
460	5.17E-03	
461	5.12E-03	
462	5.06E-03	
463	5.01E-03	
464	4.97E-03	
465	4.92E-03	
466	4.87E-03	
467	4.82E-03	
468	4.75E-03	
469	4.68E-03	
470	4.59E-03	
471	4.51E-03	
472	4.43E-03	
473	4.38E-03	
474	4.33E-03	
475	4.29E-03	
476	4.25E-03	
477	4.22E-03	
478	4.19E-03	
479	4.17E-03	
480	4.16E-03	
481	4.16E-03	
482	4.17E-03	
483	4.19E-03	
484	4.22E-03	
485	4.28E-03	
486	4.32E-03	
487	4.38E-03	
488	4.44E-03	
489	4.51E-03	
490	4.56E-03	
491	4.62E-03	
492	4.70E-03	
493	4.75E-03	
494	4.78E-03	
495	4.83E-03	
496	4.88E-03	
497	4.93E-03	
498	4.96E-03	
499	5.01E-03	
500	5.04E-03	
501	5.07E-03	
502	5.11E-03	
503	5.13E-03	
504	5.14E-03	
505	5.13E-03	
506	5.12E-03	
507	5.13E-03	
508	5.12E-03	
509	5.11E-03	
510	5.12E-03	
511	5.13E-03	
512	5.14E-03	
513	5.16E-03	
514	5.19E-03	
515	5.22E-03	
516	5.27E-03	
517	5.30E-03	
518	5.35E-03	
519	5.39E-03	
520	5.43E-03	
521	5.49E-03	
522	5.55E-03	
523	5.61E-03	
524	5.66E-03	
525	5.72E-03	
526	5.79E-03	
527	5.88E-03	
528	5.95E-03	
529	6.03E-03	
530	6.11E-03	
531	6.19E-03	
532	6.26E-03	
533	6.34E-03	
534	6.40E-03	
535	6.48E-03	
536	6.55E-03	
537	6.63E-03	
538	6.73E-03	
539	6.83E-03	
540	6.92E-03	
541	7.04E-03	
542	7.15E-03	
543	7.26E-03	
544	7.36E-03	
545	7.46E-03	
546	7.56E-03	
547	7.66E-03	
548	7.76E-03	
549	7.85E-03	
550	7.96E-03	
551	8.06E-03	
552	8.15E-03	
553	8.26E-03	
554	8.36E-03	
555	8.47E-03	
556	8.57E-03	
557	8.67E-03	
558	8.78E-03	
559	8.88E-03	
560	8.99E-03	
561	9.09E-03	
562	9.23E-03	
563	9.36E-03	
564	9.47E-03	
565	9.57E-03	
566	9.63E-03	
567	9.68E-03	
568	9.67E-03	
569	9.59E-03	
570	9.44E-03	
571	9.21E-03	
572	8.91E-03	
573	8.52E-03	
574	8.10E-03	
575	7.62E-03	
576	7.11E-03	
577	6.59E-03	
578	6.07E-03	
579	5.60E-03	
580	5.15E-03	
581	4.73E-03	
582	4.37E-03	
583	4.04E-03	
584	3.77E-03	
585	3.52E-03	
586	3.32E-03	
587	3.14E-03	
588	2.98E-03	
589	2.84E-03	
590	2.74E-03	
591	2.67E-03	
592	2.60E-03	
593	2.55E-03	
594	2.50E-03	
595	2.47E-03	
596	2.46E-03	
597	2.44E-03	
598	2.42E-03	
599	2.41E-03	
600	2.40E-03	
601	2.40E-03	
602	2.42E-03	
603	2.41E-03	
604	2.42E-03	
605	2.43E-03	
606	2.44E-03	
607	2.45E-03	
608	2.49E-03	
609	2.53E-03	
610	2.57E-03	
611	2.61E-03	
612	2.67E-03	
613	2.71E-03	
614	2.76E-03	
615	2.79E-03	
616	2.83E-03	
617	2.85E-03	
618	2.88E-03	
619	2.90E-03	
620	2.94E-03	
621	2.97E-03	
622	2.97E-03	
623	2.99E-03	
624	3.01E-03	
625	3.00E-03	
626	3.00E-03	
627	3.00E-03	
628	2.99E-03	
629	3.00E-03	
630	2.98E-03	
631	2.98E-03	
632	2.99E-03	
633	2.98E-03	
634	2.96E-03	
635	2.93E-03	
636	2.90E-03	
637	2.86E-03	
638	2.80E-03	
639	2.77E-03	
640	2.74E-03	
641	2.69E-03	
642	2.63E-03	
643	2.59E-03	
644	2.57E-03	
645	2.53E-03	
646	2.53E-03	
647	2.54E-03	
648	2.52E-03	
649	2.52E-03	
650	2.51E-03	
651	2.56E-03	
652	2.58E-03	
653	2.60E-03	
654	2.65E-03	
655	2.71E-03	
656	2.79E-03	
657	2.88E-03	
658	3.02E-03	
659	3.21E-03	
660	3.37E-03	
661	3.60E-03	
662	3.82E-03	
663	4.11E-03	
664	4.38E-03	
665	4.65E-03	
666	4.90E-03	
667	5.13E-03	
668	5.37E-03	
669	5.56E-03	
670	5.74E-03	
671	5.95E-03	
672	6.13E-03	
673	6.33E-03	
674	6.52E-03	
675	6.77E-03	
676	6.95E-03	
677	7.18E-03	
678	7.33E-03	
679	7.45E-03	
680	7.55E-03	
681	7.53E-03	
682	7.43E-03	
683	7.29E-03	
684	7.02E-03	
685	6.71E-03	
686	6.37E-03	
687	5.96E-03	
688	5.46E-03	
689	5.05E-03	
690	4.57E-03	
691	4.12E-03	
692	3.77E-03	
693	3.38E-03	
694	3.01E-03	
695	0.002731738	
696	2.40E-03	
697	2.19E-03	
698	2.06E-03	
699	0.001884679	
700	1.66E-03	
701	1.65E-03	
702	1.53E-03	
703	1.47E-03	
704	1.37E-03	
705	1.25E-03	
706	1.12E-03	
707	9.91E-04	
708	8.75E-04	
709	7.73E-04	
710	6.92E-04	
