OLIS-3D-ASCII	SySl1010							
375	5.70E-03							
376	5.74E-03							
377	5.82E-03							
378	5.93E-03							
379	6.06E-03							
380	6.20E-03							
381	6.33E-03							
382	6.47E-03							
383	6.54E-03							
384	6.56E-03							
385	6.52E-03							
386	6.47E-03							
387	6.33E-03							
388	6.29E-03							
389	6.24E-03							
390	6.13E-03							
391	6.10E-03							
392	5.99E-03							
393	6.02E-03							
394	6.07E-03							
395	6.19E-03							
396	6.28E-03							
397	6.28E-03							
398	6.37E-03							
399	0.006412212							
400	6.50E-03							
401	6.52E-03							
402	6.52E-03							
403	6.62E-03							
404	6.68E-03							
405	6.80E-03							
406	6.92E-03							
407	7.11E-03							
408	7.20E-03							
409	7.33E-03							
410	7.50E-03							
411	7.67E-03							
412	7.86E-03							
413	7.99E-03							
414	8.10E-03							
415	8.23E-03							
416	8.28E-03							
417	8.35E-03							
418	8.41E-03							
419	8.46E-03							
420	8.47E-03							
421	8.51E-03							
422	8.51E-03							
423	8.57E-03							
424	8.62E-03							
425	8.67E-03							
426	8.77E-03							
427	8.88E-03							
428	8.96E-03							
429	9.07E-03							
430	9.19E-03							
431	9.30E-03							
432	9.40E-03							
433	9.54E-03							
434	9.60E-03							
435	9.68E-03							
436	9.70E-03							
437	9.72E-03							
438	9.72E-03							
439	9.65E-03							
440	9.57E-03							
441	9.46E-03							
442	9.33E-03							
443	9.17E-03							
444	8.98E-03							
445	8.81E-03							
446	8.58E-03							
447	8.33E-03							
448	8.07E-03							
449	7.80E-03							
450	7.55E-03							
451	7.32E-03							
452	7.11E-03							
453	6.91E-03							
454	6.74E-03							
455	6.62E-03							
456	6.50E-03							
457	6.40E-03							
458	6.32E-03							
459	6.21E-03							
460	6.12E-03							
461	6.06E-03							
462	6.00E-03							
463	5.94E-03							
464	5.85E-03							
465	5.79E-03							
466	5.73E-03							
467	5.70E-03							
468	5.65E-03							
469	5.59E-03							
470	5.55E-03							
471	5.50E-03							
472	5.46E-03							
473	5.45E-03							
474	5.41E-03							
475	5.37E-03							
476	5.34E-03							
477	5.31E-03							
478	5.31E-03							
479	5.32E-03							
480	5.31E-03							
481	5.31E-03							
482	5.33E-03							
483	5.34E-03							
484	5.31E-03							
485	5.31E-03							
486	5.30E-03							
487	5.31E-03							
488	5.32E-03							
489	5.30E-03							
490	5.30E-03							
491	5.32E-03							
492	5.33E-03							
493	5.33E-03							
494	5.32E-03							
495	5.28E-03							
496	5.22E-03							
497	5.19E-03							
498	5.14E-03							
499	5.09E-03							
500	5.03E-03							
501	4.95E-03							
502	4.88E-03							
503	4.86E-03							
504	4.82E-03							
505	4.77E-03							
506	4.71E-03							
507	4.68E-03							
508	4.65E-03							
509	4.62E-03							
510	4.58E-03							
511	4.56E-03							
512	4.51E-03							
513	4.45E-03							
514	4.44E-03							
515	4.42E-03							
516	4.39E-03							
517	4.36E-03							
518	4.31E-03							
519	4.27E-03							
520	4.20E-03							
521	4.14E-03							
522	4.06E-03							
523	4.00E-03							
524	3.91E-03							
525	3.82E-03							
526	3.74E-03							
527	3.64E-03							
528	3.57E-03							
529	3.48E-03							
530	3.38E-03							
531	3.28E-03							
532	3.16E-03							
533	3.05E-03							
534	2.92E-03							
535	2.82E-03							
536	2.69E-03							
537	2.57E-03							
538	2.45E-03							
539	2.33E-03							
540	2.21E-03							
541	2.10E-03							
542	2.02E-03							
543	1.95E-03							
544	1.87E-03							
545	1.80E-03							
546	1.73E-03							
547	1.69E-03							
548	1.65E-03							
549	1.62E-03							
550	1.60E-03							
551	1.58E-03							
552	1.55E-03							
553	1.55E-03							
554	1.55E-03							
555	0.001556509							
556	1.56E-03							
557	1.57E-03							
558	1.60E-03							
559	1.60E-03							
560	1.61E-03							
561	1.62E-03							
562	1.64E-03							
563	1.66E-03							
564	1.69E-03							
565	1.71E-03							
566	1.75E-03							
567	1.80E-03							
568	1.86E-03							
569	1.93E-03							
570	1.99E-03							
571	2.03E-03							
572	2.07E-03							
573	2.12E-03							
574	2.16E-03							
