OLIS-3D-ASCII	SySl1318					
375	1.11E-02					
376	1.14E-02					
377	1.16E-02					
378	1.18E-02					
379	0.011831145					
380	0.011832677					
381	1.18E-02					
382	1.19E-02					
383	1.18E-02					
384	0.011652375					
385	1.16E-02					
386	1.16E-02					
387	1.16E-02					
388	0.011612318					
389	1.17E-02					
390	1.17E-02					
391	1.17E-02					
392	1.16E-02					
393	0.011716085					
394	1.18E-02					
395	1.19E-02					
396	1.20E-02					
397	0.012151285					
398	1.23E-02					
399	1.24E-02					
400	1.25E-02					
401	1.27E-02					
402	1.29E-02					
403	1.31E-02					
404	1.34E-02					
405	1.37E-02					
406	1.41E-02					
407	1.44E-02					
408	1.47E-02					
409	1.50E-02					
410	1.53E-02					
411	1.56E-02					
412	1.60E-02					
413	1.63E-02					
414	0.016601171					
415	1.69E-02					
416	1.72E-02					
417	1.75E-02					
418	1.78E-02					
419	1.81E-02					
420	1.84E-02					
421	1.87E-02					
422	1.90E-02					
423	1.94E-02					
424	1.97E-02					
425	2.00E-02					
426	0.020320964					
427	2.06E-02					
428	2.09E-02					
429	2.12E-02					
430	2.15E-02					
431	2.18E-02					
432	2.21E-02					
433	2.23E-02					
434	2.25E-02					
435	2.28E-02					
436	2.29E-02					
437	0.023085541					
438	2.32E-02					
439	2.32E-02					
440	2.32E-02					
441	2.32E-02					
442	2.32E-02					
443	2.31E-02					
444	2.31E-02					
445	2.30E-02					
446	2.29E-02					
447	2.28E-02					
448	2.27E-02					
449	2.27E-02					
450	0.022594373					
451	2.25E-02					
452	2.25E-02					
453	2.24E-02					
454	2.24E-02					
455	2.23E-02					
456	2.23E-02					
457	2.22E-02					
458	2.20E-02					
459	2.19E-02					
460	2.18E-02					
461	2.17E-02					
462	2.15E-02					
463	2.13E-02					
464	2.11E-02					
465	2.09E-02					
466	2.07E-02					
467	0.020577581					
468	2.04E-02					
469	2.03E-02					
470	2.03E-02					
471	2.02E-02					
472	2.02E-02					
473	2.03E-02					
474	2.03E-02					
475	2.04E-02					
476	2.05E-02					
477	2.07E-02					
478	0.020809671					
479	2.09E-02					
480	2.11E-02					
481	0.021244648					
482	0.021376138					
483	2.15E-02					
484	2.16E-02					
485	2.16E-02					
486	2.16E-02					
487	2.15E-02					
488	2.14E-02					
489	2.12E-02					
490	2.09E-02					
491	2.07E-02					
492	2.04E-02					
493	2.01E-02					
494	1.98E-02					
495	1.95E-02					
496	0.019166938					
497	1.88E-02					
498	1.85E-02					
499	1.81E-02					
500	0.017823345					
501	1.75E-02					
502	1.72E-02					
503	1.70E-02					
504	1.67E-02					
505	1.66E-02					
506	1.64E-02					
507	1.63E-02					
508	1.62E-02					
509	1.62E-02					
510	1.62E-02					
511	1.62E-02					
512	1.62E-02					
513	1.62E-02					
514	1.63E-02					
515	1.64E-02					
516	1.64E-02					
517	0.016463977					
518	1.64E-02					
519	1.64E-02					
520	1.63E-02					
521	1.62E-02					
522	1.61E-02					
523	1.59E-02					
524	1.56E-02					
525	1.53E-02					
526	1.49E-02					
527	1.45E-02					
528	1.41E-02					
529	1.36E-02					
530	1.31E-02					
531	1.26E-02					
532	1.20E-02					
533	1.15E-02					
534	1.09E-02					
535	1.03E-02					
536	9.76E-03					
537	9.21E-03					
538	8.65E-03					
539	8.11E-03					
540	7.59E-03					
541	7.09E-03					
542	6.62E-03					
543	6.19E-03					
544	5.78E-03					
545	5.41E-03					
546	5.07E-03					
547	4.75E-03					
548	4.45E-03					
549	4.18E-03					
550	3.91E-03					
551	3.67E-03					
552	3.46E-03					
553	3.26E-03					
554	3.09E-03					
555	2.95E-03					
556	2.81E-03					
557	2.69E-03					
558	2.57E-03					
559	2.46E-03					
560	2.36E-03					
561	2.28E-03					
562	2.21E-03					
563	2.14E-03					
564	2.07E-03					
565	2.03E-03					
566	2.00E-03					
567	1.97E-03					
568	1.94E-03					
569	1.92E-03					
570	1.89E-03					
571	1.88E-03					
572	1.88E-03					
573	1.88E-03					
574	1.88E-03					
575	1.87E-03					
576	1.87E-03					
577	1.87E-03					
578	1.87E-03					
579	1.88E-03					
580	1.88E-03					
581	1.88E-03					
582	1.88E-03					
583	1.90E-03					
584	1.92E-03					
585	1.94E-03					
586	1.96E-03					
587	1.98E-03					
588	2.00E-03					
589	2.02E-03					
590	2.03E-03					
591	2.05E-03					
592	2.06E-03					
593	2.07E-03					
594	2.08E-03					
595	0.002097552					
596	2.11E-03					
597	2.13E-03					
598	2.14E-03					
599	2.15E-03					
600	2.18E-03					
601	2.20E-03					
602	2.22E-03					
603	2.24E-03					
604	2.26E-03					
605	2.31E-03					
606	2.36E-03					
607	2.41E-03					
608	2.45E-03					
609	2.50E-03					
610	2.57E-03					
611	2.63E-03					
612	2.70E-03					
613	2.76E-03					
614	2.82E-03					
615	2.89E-03					
616	2.96E-03					
617	3.03E-03					
618	3.08E-03					
619	3.14E-03					
620	3.18E-03					
621	3.23E-03					
622	3.29E-03					
623	3.32E-03					
624	3.37E-03					
625	3.40E-03					
626	3.42E-03					
627	3.44E-03					
628	3.46E-03					
629	3.47E-03					
630	3.46E-03					
631	3.47E-03					
632	3.44E-03					
633	3.44E-03					
634	3.44E-03					
635	3.42E-03					
636	3.40E-03					
637	3.37E-03					
638	3.35E-03					
639	3.33E-03					
640	3.31E-03					
641	3.29E-03					
642	3.25E-03					
643	3.23E-03					
644	3.21E-03					
645	3.21E-03					
646	3.21E-03					
647	3.22E-03					
648	3.23E-03					
649	3.24E-03					
650	3.28E-03					
651	3.32E-03					
652	3.34E-03					
653	3.38E-03					
654	3.43E-03					
655	3.50E-03					
656	3.58E-03					
657	3.67E-03					
658	3.78E-03					
659	3.93E-03					
660	4.07E-03					
661	4.25E-03					
662	4.45E-03					
663	4.65E-03					
664	4.88E-03					
665	5.14E-03					
666	5.40E-03					
667	5.71E-03					
668	6.01E-03					
669	6.29E-03					
670	6.53E-03					
671	6.78E-03					
672	6.97E-03					
673	7.13E-03					
674	7.26E-03					
675	7.33E-03					
676	7.39E-03					
677	7.39E-03					
678	7.42E-03					
679	7.41E-03					
680	7.30E-03					
681	7.13E-03					
682	6.87E-03					
683	6.55E-03					
684	6.19E-03					
685	5.80E-03					
686	5.33E-03					
687	4.79E-03					
688	4.31E-03					
689	3.82E-03					
690	3.40E-03					
691	2.98E-03					
692	2.57E-03					
693	2.22E-03					
694	1.87E-03					
695	1.61E-03					
696	1.42E-03					
697	1.17E-03					
698	9.49E-04					
699	7.80E-04					
700	6.51E-04					
701	5.15E-04					
702	4.35E-04					
703	3.28E-04					
704	1.99E-04					
705	1.07E-04					
706	1.47E-05					
707	-8.26E-05					
708	-1.90E-04					
709	-3.13E-04					
710	-4.56E-04					
