OLIS-3D-ASCII	SySl1318					
552	-1.23E-03					
553	-1.25E-03					
554	-1.25E-03					
555	-1.25E-03					
556	-1.25E-03					
557	-1.26E-03					
558	-1.27E-03					
559	-1.27E-03					
560	-1.28E-03					
561	-1.28E-03					
562	-1.27E-03					
563	-1.26E-03					
564	-1.25E-03					
565	-1.24E-03					
566	-1.22E-03					
567	-1.21E-03					
568	-1.19E-03					
569	-1.18E-03					
570	-1.16E-03					
571	-1.15E-03					
572	-1.14E-03					
573	-1.14E-03					
574	-1.12E-03					
575	-1.11E-03					
576	-1.11E-03					
577	-1.09E-03					
578	-1.08E-03					
579	-1.05E-03					
580	-1.03E-03					
581	-1.00E-03					
582	-9.75E-04					
583	-9.72E-04					
584	-9.62E-04					
585	-9.59E-04					
586	-9.48E-04					
587	-9.36E-04					
588	-9.40E-04					
589	-9.15E-04					
590	-9.05E-04					
591	-8.78E-04					
592	-8.59E-04					
593	-8.21E-04					
594	-8.00E-04					
595	-7.99E-04					
596	-7.77E-04					
597	-7.76E-04					
598	-7.66E-04					
599	-7.55E-04					
600	-7.42E-04					
601	-7.22E-04					
602	-7.02E-04					
603	-6.90E-04					
604	-6.67E-04					
605	-6.38E-04					
606	-6.25E-04					
607	-6.10E-04					
608	-5.99E-04					
609	-5.92E-04					
610	-5.60E-04					
611	-5.43E-04					
612	-5.08E-04					
613	-4.73E-04					
614	-4.30E-04					
615	-4.09E-04					
616	-3.75E-04					
617	-3.45E-04					
618	-3.16E-04					
619	-2.96E-04					
620	-2.78E-04					
621	-2.60E-04					
622	-2.38E-04					
623	-2.19E-04					
624	-1.81E-04					
625	-1.59E-04					
626	-1.54E-04					
627	-1.68E-04					
628	-1.56E-04					
629	-1.49E-04					
630	-1.48E-04					
631	-1.69E-04					
632	-1.79E-04					
633	-1.97E-04					
634	-2.18E-04					
635	-2.15E-04					
636	-2.25E-04					
637	-2.26E-04					
638	-2.48E-04					
639	-2.63E-04					
640	-2.57E-04					
641	-2.66E-04					
642	-2.80E-04					
643	-2.97E-04					
644	-3.16E-04					
645	-3.35E-04					
646	-3.53E-04					
647	-3.57E-04					
648	-3.64E-04					
649	-3.61E-04					
650	-3.73E-04					
651	-3.86E-04					
652	-3.88E-04					
653	-3.89E-04					
654	-4.02E-04					
655	-4.01E-04					
656	-4.11E-04					
657	-3.98E-04					
658	-3.95E-04					
659	-3.90E-04					
660	-3.57E-04					
661	-3.25E-04					
662	-2.97E-04					
663	-2.58E-04					
664	-1.93E-04					
665	-1.31E-04					
666	-6.03E-05					
667	2.53E-06					
668	6.35E-05					
669	1.17E-04					
670	1.54E-04					
671	1.94E-04					
672	2.49E-04					
673	2.73E-04					
674	2.92E-04					
675	3.19E-04					
676	3.51E-04					
677	3.38E-04					
678	3.30E-04					
679	2.79E-04					
680	2.20E-04					
681	1.27E-04					
682	5.69E-05					
683	-7.75E-05					
684	-2.14E-04					
685	-3.67E-04					
686	-5.45E-04					
687	-7.43E-04					
688	-9.59E-04					
689	-1.21E-03					
690	-1.44E-03					
691	-1.71E-03					
692	-1.94E-03					
693	-2.17E-03					
694	-2.32E-03					
695	-2.52E-03					
696	-2.65E-03					
697	-2.83E-03					
698	-3.02E-03					
699	-3.26E-03					
700	-3.43E-03					
701	-3.61E-03					
702	-3.86E-03					
703	-4.16E-03					
704	-4.42E-03					
705	-4.69E-03					
706	-4.97E-03					
707	-5.25E-03					
708	-5.54E-03					
709	-5.82E-03					
710	-6.11E-03					
