OLIS-3D-ASCII	SySl1337		
607	3.13E-03		
608	3.14E-03		
609	3.17E-03		
610	3.20E-03		
611	3.24E-03		
612	3.29E-03		
613	3.34E-03		
614	3.38E-03		
615	3.41E-03		
616	3.46E-03		
617	3.48E-03		
618	3.51E-03		
619	3.54E-03		
620	3.57E-03		
621	3.61E-03		
622	3.62E-03		
623	3.65E-03		
624	3.68E-03		
625	3.67E-03		
626	3.68E-03		
627	3.69E-03		
628	3.68E-03		
629	3.67E-03		
630	3.66E-03		
631	3.67E-03		
632	3.66E-03		
633	3.64E-03		
634	3.62E-03		
635	3.59E-03		
636	3.58E-03		
637	3.54E-03		
638	3.53E-03		
639	3.50E-03		
640	3.45E-03		
641	3.42E-03		
642	3.40E-03		
643	3.39E-03		
644	3.36E-03		
645	3.35E-03		
646	3.35E-03		
647	3.36E-03		
648	3.38E-03		
649	3.40E-03		
650	3.42E-03		
651	3.46E-03		
652	3.52E-03		
653	3.59E-03		
654	3.70E-03		
655	3.81E-03		
656	3.95E-03		
657	0.004131405		
658	4.34E-03		
659	4.57E-03		
660	4.81E-03		
661	5.07E-03		
662	5.35E-03		
663	5.67E-03		
664	6.01E-03		
665	6.31E-03		
666	6.67E-03		
667	7.03E-03		
668	7.38E-03		
669	0.007732745		
670	8.09E-03		
671	8.41E-03		
672	8.72E-03		
673	9.01E-03		
674	9.28E-03		
675	9.55E-03		
676	9.79E-03		
677	1.00E-02		
678	1.03E-02		
679	1.06E-02		
680	1.07E-02		
681	1.08E-02		
682	1.07E-02		
683	1.05E-02		
684	0.010281447		
685	9.90E-03		
686	9.39E-03		
687	8.80E-03		
688	8.19E-03		
689	7.61E-03		
690	7.06E-03		
691	6.48E-03		
692	5.96E-03		
693	5.44E-03		
694	4.95E-03		
695	4.55E-03		
696	4.21E-03		
697	3.85E-03		
698	3.47E-03		
699	3.15E-03		
700	2.88E-03		
701	2.68E-03		
702	2.45E-03		
703	2.32E-03		
704	2.22E-03		
705	2.14E-03		
706	2.05E-03		
707	1.94E-03		
708	1.79E-03		
709	1.59E-03		
710	1.33E-03		
