OLIS-3D-ASCII	SySl1020	
545	4.65E-03	
546	4.37E-03	
547	4.12E-03	
548	3.90E-03	
549	3.68E-03	
550	3.51E-03	
551	3.37E-03	
552	3.24E-03	
553	3.12E-03	
554	3.03E-03	
555	2.94E-03	
556	2.86E-03	
557	2.78E-03	
558	2.73E-03	
559	2.66E-03	
560	2.62E-03	
561	2.57E-03	
562	2.54E-03	
563	2.54E-03	
564	2.56E-03	
565	2.57E-03	
566	2.59E-03	
567	2.63E-03	
568	2.68E-03	
569	2.72E-03	
570	0.002807595	
571	2.87E-03	
572	2.94E-03	
573	3.00E-03	
574	3.04E-03	
575	3.10E-03	
576	3.16E-03	
577	3.19E-03	
578	3.25E-03	
579	3.31E-03	
580	3.37E-03	
581	3.45E-03	
582	3.55E-03	
583	3.62E-03	
584	3.69E-03	
585	3.75E-03	
586	3.81E-03	
587	3.87E-03	
588	3.92E-03	
589	3.94E-03	
590	3.98E-03	
591	4.00E-03	
592	4.04E-03	
593	4.07E-03	
594	4.09E-03	
595	4.11E-03	
596	4.13E-03	
597	4.14E-03	
598	4.16E-03	
599	4.19E-03	
600	4.20E-03	
601	4.24E-03	
602	4.31E-03	
603	4.38E-03	
604	4.47E-03	
605	4.57E-03	
606	4.68E-03	
607	4.80E-03	
608	4.94E-03	
609	5.08E-03	
610	5.22E-03	
611	5.36E-03	
612	5.50E-03	
613	5.66E-03	
614	5.81E-03	
615	5.98E-03	
616	6.14E-03	
617	6.30E-03	
618	6.44E-03	
619	6.57E-03	
620	6.71E-03	
621	6.83E-03	
622	6.93E-03	
623	7.02E-03	
624	7.10E-03	
625	7.19E-03	
626	7.23E-03	
627	7.29E-03	
628	7.31E-03	
629	7.35E-03	
630	7.36E-03	
631	7.34E-03	
632	7.34E-03	
633	7.33E-03	
634	7.31E-03	
635	7.26E-03	
636	7.22E-03	
637	7.18E-03	
638	7.12E-03	
639	7.08E-03	
640	7.01E-03	
641	6.96E-03	
642	6.93E-03	
643	6.90E-03	
644	6.90E-03	
645	6.92E-03	
646	6.95E-03	
647	7.01E-03	
648	7.11E-03	
649	7.25E-03	
650	7.38E-03	
651	7.55E-03	
652	7.72E-03	
653	7.97E-03	
654	8.25E-03	
655	8.57E-03	
656	8.95E-03	
657	9.40E-03	
658	9.90E-03	
659	1.05E-02	
660	1.12E-02	
661	1.19E-02	
662	1.28E-02	
663	1.37E-02	
664	1.46E-02	
665	1.56E-02	
666	1.66E-02	
667	1.76E-02	
668	0.018582719	
669	1.95E-02	
670	2.03E-02	
671	2.11E-02	
672	2.19E-02	
673	2.27E-02	
674	2.35E-02	
675	2.42E-02	
676	2.49E-02	
677	2.55E-02	
678	2.61E-02	
679	2.66E-02	
680	2.69E-02	
681	0.026849121	
682	2.66E-02	
683	2.61E-02	
684	2.53E-02	
685	0.024274514	
686	2.30E-02	
687	2.16E-02	
688	2.01E-02	
689	1.85E-02	
690	1.71E-02	
691	1.57E-02	
692	0.014415596	
693	1.32E-02	
694	1.20E-02	
695	1.10E-02	
696	1.01E-02	
697	9.27E-03	
698	8.60E-03	
699	8.03E-03	
700	7.56E-03	
701	7.09E-03	
702	6.67E-03	
703	6.30E-03	
704	5.98E-03	
705	5.58E-03	
706	5.21E-03	
707	4.90E-03	
708	4.65E-03	
709	4.49E-03	
710	4.43E-03	
