OLIS-3D-ASCII	SySl1288	
574	2.43E-03	
575	2.51E-03	
576	2.58E-03	
577	2.63E-03	
578	2.69E-03	
579	2.75E-03	
580	2.79E-03	
581	2.84E-03	
582	2.89E-03	
583	2.95E-03	
584	3.00E-03	
585	3.05E-03	
586	3.10E-03	
587	3.16E-03	
588	3.23E-03	
589	3.29E-03	
590	3.34E-03	
591	3.39E-03	
592	3.41E-03	
593	3.46E-03	
594	3.52E-03	
595	3.57E-03	
596	3.62E-03	
597	3.68E-03	
598	3.73E-03	
599	3.81E-03	
600	3.89E-03	
601	3.97E-03	
602	4.05E-03	
603	4.14E-03	
604	4.23E-03	
605	4.35E-03	
606	4.47E-03	
607	4.57E-03	
608	4.68E-03	
609	4.79E-03	
610	4.90E-03	
611	4.99E-03	
612	5.08E-03	
613	5.16E-03	
614	5.26E-03	
615	5.35E-03	
616	5.45E-03	
617	5.55E-03	
618	5.64E-03	
619	5.72E-03	
620	5.79E-03	
621	5.86E-03	
622	5.90E-03	
623	5.93E-03	
624	5.96E-03	
625	5.98E-03	
626	5.99E-03	
627	6.00E-03	
628	6.01E-03	
629	6.00E-03	
630	6.00E-03	
631	5.99E-03	
632	5.99E-03	
633	5.98E-03	
634	5.94E-03	
635	5.91E-03	
636	5.88E-03	
637	5.85E-03	
638	5.77E-03	
639	5.70E-03	
640	5.64E-03	
641	5.52E-03	
642	5.41E-03	
643	5.25E-03	
644	5.10E-03	
645	4.93E-03	
646	4.77E-03	
647	4.61E-03	
648	4.43E-03	
649	4.28E-03	
650	4.11E-03	
651	3.98E-03	
652	3.86E-03	
653	3.74E-03	
654	3.66E-03	
655	3.58E-03	
656	3.54E-03	
657	3.53E-03	
658	3.55E-03	
659	0.003581146	
660	3.67E-03	
661	3.77E-03	
662	3.92E-03	
663	4.07E-03	
664	4.25E-03	
665	4.42E-03	
666	4.64E-03	
667	4.85E-03	
668	5.04E-03	
669	5.22E-03	
670	5.35E-03	
671	5.53E-03	
672	5.70E-03	
673	5.88E-03	
674	6.05E-03	
675	6.18E-03	
676	6.36E-03	
677	6.52E-03	
678	6.66E-03	
679	6.80E-03	
680	6.84E-03	
681	6.79E-03	
682	6.70E-03	
683	6.56E-03	
684	6.36E-03	
685	6.10E-03	
686	5.77E-03	
687	5.38E-03	
688	5.03E-03	
689	4.67E-03	
690	4.32E-03	
691	3.99E-03	
692	3.67E-03	
693	3.34E-03	
694	3.10E-03	
695	2.82E-03	
696	2.64E-03	
697	2.45E-03	
698	2.24E-03	
699	2.04E-03	
700	1.85E-03	
701	1.71E-03	
702	1.68E-03	
703	1.57E-03	
704	1.46E-03	
705	1.37E-03	
706	1.31E-03	
707	1.26E-03	
708	1.23E-03	
709	1.22E-03	
710	1.23E-03	
