OLIS-3D-ASCII	SySl1309		
375	4.23E-03		
376	4.07E-03		
377	3.97E-03		
378	3.93E-03		
379	3.92E-03		
380	3.93E-03		
381	3.96E-03		
382	3.99E-03		
383	4.02E-03		
384	4.02E-03		
385	3.92E-03		
386	3.89E-03		
387	3.84E-03		
388	3.86E-03		
389	3.85E-03		
390	3.85E-03		
391	3.79E-03		
392	3.77E-03		
393	3.78E-03		
394	3.77E-03		
395	3.82E-03		
396	3.80E-03		
397	3.77E-03		
398	3.78E-03		
399	3.79E-03		
400	3.85E-03		
401	3.89E-03		
402	3.93E-03		
403	3.94E-03		
404	3.98E-03		
405	4.04E-03		
406	4.13E-03		
407	4.23E-03		
408	4.24E-03		
409	4.28E-03		
410	4.35E-03		
411	4.42E-03		
412	4.52E-03		
413	4.60E-03		
414	4.64E-03		
415	4.68E-03		
416	4.70E-03		
417	4.73E-03		
418	4.77E-03		
419	4.79E-03		
420	4.80E-03		
421	4.81E-03		
422	4.81E-03		
423	4.82E-03		
424	4.85E-03		
425	4.89E-03		
426	4.90E-03		
427	4.90E-03		
428	4.88E-03		
429	4.88E-03		
430	4.90E-03		
431	4.93E-03		
432	4.95E-03		
433	4.99E-03		
434	5.01E-03		
435	5.06E-03		
436	5.07E-03		
437	5.12E-03		
438	5.10E-03		
439	5.05E-03		
440	5.00E-03		
441	4.94E-03		
442	4.84E-03		
443	4.74E-03		
444	4.59E-03		
445	4.45E-03		
446	4.28E-03		
447	4.13E-03		
448	3.95E-03		
449	3.79E-03		
450	3.63E-03		
451	3.50E-03		
452	3.39E-03		
453	3.29E-03		
454	3.20E-03		
455	3.12E-03		
456	3.04E-03		
457	2.98E-03		
458	2.94E-03		
459	2.90E-03		
460	2.85E-03		
461	2.80E-03		
462	2.78E-03		
463	2.75E-03		
464	2.72E-03		
465	2.69E-03		
466	2.66E-03		
467	0.002614436		
468	2.58E-03		
469	2.56E-03		
470	2.54E-03		
471	2.50E-03		
472	2.45E-03		
473	2.44E-03		
474	2.41E-03		
475	2.39E-03		
476	2.36E-03		
477	2.34E-03		
478	2.33E-03		
479	2.33E-03		
480	2.34E-03		
481	2.35E-03		
482	2.36E-03		
483	2.38E-03		
484	2.39E-03		
485	2.42E-03		
486	2.43E-03		
487	2.47E-03		
488	2.50E-03		
489	2.54E-03		
490	2.59E-03		
491	2.64E-03		
492	2.69E-03		
493	2.74E-03		
494	2.79E-03		
495	2.83E-03		
496	2.86E-03		
497	2.92E-03		
498	2.97E-03		
499	3.03E-03		
500	3.07E-03		
501	3.10E-03		
502	3.14E-03		
503	3.18E-03		
504	3.21E-03		
505	3.22E-03		
506	3.25E-03		
507	3.27E-03		
508	3.29E-03		
509	3.33E-03		
510	3.38E-03		
511	3.41E-03		
512	3.44E-03		
513	3.48E-03		
514	3.53E-03		
515	3.59E-03		
516	3.63E-03		
517	3.69E-03		
518	3.76E-03		
519	3.81E-03		
520	3.88E-03		
521	3.95E-03		
522	4.02E-03		
523	4.08E-03		
524	4.14E-03		
525	4.20E-03		
526	4.28E-03		
527	4.33E-03		
528	4.39E-03		
529	4.46E-03		
530	4.52E-03		
531	4.59E-03		
532	4.67E-03		
533	4.74E-03		
534	4.82E-03		
535	4.91E-03		
536	4.97E-03		
537	5.04E-03		
538	5.11E-03		
539	5.16E-03		
540	5.23E-03		
541	5.30E-03		
542	5.36E-03		
543	5.41E-03		
544	5.47E-03		
545	5.54E-03		
546	5.63E-03		
547	5.71E-03		
548	5.77E-03		
549	5.84E-03		
550	5.91E-03		
551	5.96E-03		
552	6.03E-03		
553	6.10E-03		
554	6.16E-03		
555	6.23E-03		
556	6.30E-03		
557	6.36E-03		
558	6.43E-03		
559	6.50E-03		
560	6.58E-03		
561	6.65E-03		
562	6.73E-03		
563	6.82E-03		
564	6.90E-03		
565	6.99E-03		
566	7.05E-03		
567	7.11E-03		
568	7.11E-03		
569	7.06E-03		
570	6.99E-03		
571	6.86E-03		
572	6.68E-03		
573	6.42E-03		
574	6.14E-03		
575	5.80E-03		
576	5.43E-03		
577	5.04E-03		
578	4.64E-03		
579	4.25E-03		
580	3.88E-03		
581	3.53E-03		
582	3.24E-03		
583	2.96E-03		
584	2.71E-03		
585	2.50E-03		
586	2.32E-03		
587	2.16E-03		
588	2.03E-03		
589	1.93E-03		
590	1.84E-03		
591	1.76E-03		
592	1.70E-03		
593	1.64E-03		
594	1.60E-03		
595	1.55E-03		
596	1.52E-03		
597	1.51E-03		
598	1.48E-03		
599	1.47E-03		
600	1.48E-03		
601	1.47E-03		
602	1.46E-03		
603	1.44E-03		
604	1.44E-03		
605	1.44E-03		
606	1.44E-03		
607	1.45E-03		
608	1.48E-03		
609	1.50E-03		
610	1.51E-03		
611	1.53E-03		
612	1.54E-03		
613	1.54E-03		
614	1.56E-03		
615	1.54E-03		
616	1.55E-03		
617	1.56E-03		
618	1.58E-03		
619	1.60E-03		
620	1.62E-03		
621	1.63E-03		
622	1.63E-03		
623	1.63E-03		
624	1.65E-03		
625	1.68E-03		
626	1.70E-03		
627	1.69E-03		
628	1.69E-03		
629	1.70E-03		
630	1.70E-03		
631	1.68E-03		
632	1.67E-03		
633	1.65E-03		
634	1.62E-03		
635	1.62E-03		
636	1.61E-03		
637	1.60E-03		
638	1.58E-03		
639	1.57E-03		
640	1.56E-03		
641	1.54E-03		
642	1.52E-03		
643	1.49E-03		
644	1.47E-03		
645	1.45E-03		
646	1.43E-03		
647	1.43E-03		
648	1.43E-03		
649	1.45E-03		
650	1.47E-03		
651	1.50E-03		
652	1.52E-03		
653	1.54E-03		
654	1.60E-03		
655	1.64E-03		
656	1.68E-03		
657	1.73E-03		
658	1.80E-03		
659	1.88E-03		
660	1.97E-03		
661	2.08E-03		
662	2.20E-03		
663	2.34E-03		
664	2.48E-03		
665	2.62E-03		
666	2.81E-03		
667	2.94E-03		
668	3.08E-03		
669	3.22E-03		
670	3.34E-03		
671	3.46E-03		
672	3.59E-03		
673	3.73E-03		
674	3.86E-03		
675	3.99E-03		
676	4.13E-03		
677	4.24E-03		
678	4.37E-03		
679	4.43E-03		
680	4.48E-03		
681	4.50E-03		
682	4.45E-03		
683	4.35E-03		
684	4.22E-03		
685	4.03E-03		
686	3.83E-03		
687	3.59E-03		
688	3.41E-03		
689	3.19E-03		
690	2.93E-03		
691	2.73E-03		
692	2.58E-03		
693	2.39E-03		
694	2.21E-03		
695	2.04E-03		
696	1.90E-03		
697	1.70E-03		
698	1.58E-03		
699	1.40E-03		
700	1.27E-03		
701	1.10E-03		
702	9.60E-04		
703	8.99E-04		
704	7.85E-04		
705	6.98E-04		
706	6.45E-04		
707	6.38E-04		
708	6.87E-04		
709	8.04E-04		
710	9.98E-04		
