OLIS-3D-ASCII	SySl1195						
375	4.48E-04						
376	3.99E-04						
377	3.62E-04						
378	3.36E-04						
379	3.20E-04						
380	3.14E-04						
381	3.17E-04						
382	3.34E-04						
383	3.75E-04						
384	4.18E-04						
385	3.75E-04						
386	4.06E-04						
387	4.12E-04						
388	4.17E-04						
389	4.49E-04						
390	5.33E-04						
391	5.73E-04						
392	5.91E-04						
393	6.07E-04						
394	6.36E-04						
395	6.24E-04						
396	6.07E-04						
397	6.25E-04						
398	6.30E-04						
399	6.15E-04						
400	5.98E-04						
401	6.26E-04						
402	6.76E-04						
403	6.87E-04						
404	7.41E-04						
405	7.52E-04						
406	7.66E-04						
407	8.06E-04						
408	8.60E-04						
409	9.14E-04						
410	9.32E-04						
411	9.13E-04						
412	9.07E-04						
413	9.57E-04						
414	9.79E-04						
415	9.97E-04						
416	1.04E-03						
417	1.05E-03						
418	1.10E-03						
419	1.14E-03						
420	1.15E-03						
421	1.17E-03						
422	1.19E-03						
423	1.22E-03						
424	1.22E-03						
425	1.25E-03						
426	1.24E-03						
427	1.26E-03						
428	1.28E-03						
429	1.28E-03						
430	1.30E-03						
431	1.32E-03						
432	1.33E-03						
433	1.35E-03						
434	1.38E-03						
435	1.42E-03						
436	1.41E-03						
437	1.41E-03						
438	1.39E-03						
439	1.37E-03						
440	1.35E-03						
441	1.33E-03						
442	1.32E-03						
443	1.30E-03						
444	1.30E-03						
445	1.28E-03						
446	1.26E-03						
447	1.24E-03						
448	1.20E-03						
449	1.17E-03						
450	1.15E-03						
451	1.12E-03						
452	1.11E-03						
453	1.10E-03						
454	1.08E-03						
455	1.06E-03						
456	1.04E-03						
457	1.02E-03						
458	1.00E-03						
459	9.97E-04						
460	9.89E-04						
461	9.86E-04						
462	9.96E-04						
463	9.86E-04						
464	9.72E-04						
465	9.53E-04						
466	9.38E-04						
467	9.13E-04						
468	9.01E-04						
469	8.86E-04						
470	8.68E-04						
471	8.47E-04						
472	8.36E-04						
473	8.20E-04						
474	8.11E-04						
475	7.88E-04						
476	7.76E-04						
477	7.62E-04						
478	7.60E-04						
479	7.59E-04						
480	7.73E-04						
481	7.75E-04						
482	7.78E-04						
483	7.78E-04						
484	7.89E-04						
485	7.94E-04						
486	7.99E-04						
487	8.00E-04						
488	7.95E-04						
489	7.92E-04						
490	7.98E-04						
491	8.05E-04						
492	8.14E-04						
493	8.17E-04						
494	8.23E-04						
495	8.29E-04						
496	8.39E-04						
497	8.33E-04						
498	8.24E-04						
499	8.15E-04						
500	8.00E-04						
501	7.80E-04						
502	7.65E-04						
503	7.44E-04						
504	7.38E-04						
505	7.21E-04						
506	7.18E-04						
507	7.10E-04						
508	6.99E-04						
509	6.80E-04						
510	6.65E-04						
511	6.44E-04						
