OLIS-3D-ASCII	SySl1109				
375	8.58E-03				
376	8.75E-03				
377	0.008956363				
378	9.18E-03				
379	9.40E-03				
380	9.61E-03				
381	9.80E-03				
382	9.90E-03				
383	9.97E-03				
384	9.92E-03				
385	9.88E-03				
386	9.79E-03				
387	9.79E-03				
388	9.84E-03				
389	9.83E-03				
390	9.84E-03				
391	9.92E-03				
392	1.00E-02				
393	1.01E-02				
394	1.01E-02				
395	0.010208575				
396	1.02E-02				
397	1.03E-02				
398	1.03E-02				
399	1.04E-02				
400	1.06E-02				
401	0.010743158				
402	1.09E-02				
403	1.11E-02				
404	1.13E-02				
405	1.15E-02				
406	0.011777689				
407	1.20E-02				
408	1.23E-02				
409	1.26E-02				
410	0.012824884				
411	1.31E-02				
412	1.33E-02				
413	1.35E-02				
414	1.37E-02				
415	1.39E-02				
416	1.41E-02				
417	1.43E-02				
418	1.44E-02				
419	0.014485592				
420	1.46E-02				
421	1.47E-02				
422	1.47E-02				
423	1.47E-02				
424	1.48E-02				
425	1.48E-02				
426	0.014946679				
427	1.51E-02				
428	0.015212063				
429	1.54E-02				
430	1.55E-02				
431	1.56E-02				
432	1.58E-02				
433	1.59E-02				
434	1.60E-02				
435	1.61E-02				
436	1.61E-02				
437	1.62E-02				
438	1.61E-02				
439	1.60E-02				
440	1.59E-02				
441	1.57E-02				
442	1.55E-02				
443	1.51E-02				
444	1.47E-02				
445	1.43E-02				
446	1.39E-02				
447	1.34E-02				
448	1.29E-02				
449	1.26E-02				
450	1.22E-02				
451	1.18E-02				
452	1.15E-02				
453	1.12E-02				
454	1.10E-02				
455	1.08E-02				
456	1.06E-02				
457	1.04E-02				
458	1.02E-02				
459	1.01E-02				
460	9.95E-03				
461	9.86E-03				
462	9.73E-03				
463	9.61E-03				
464	9.50E-03				
465	9.37E-03				
466	9.25E-03				
467	9.11E-03				
468	8.97E-03				
469	8.80E-03				
470	8.66E-03				
471	8.51E-03				
472	8.37E-03				
473	8.24E-03				
474	8.10E-03				
475	7.97E-03				
476	7.89E-03				
477	7.78E-03				
478	7.70E-03				
479	7.63E-03				
480	7.61E-03				
481	7.59E-03				
482	0.007607324				
483	7.63E-03				
484	7.65E-03				
485	7.69E-03				
486	7.73E-03				
487	7.79E-03				
488	7.85E-03				
489	7.91E-03				
490	7.98E-03				
491	8.05E-03				
492	8.13E-03				
493	8.18E-03				
494	8.25E-03				
495	8.30E-03				
496	8.33E-03				
497	8.35E-03				
498	8.34E-03				
499	8.31E-03				
500	8.24E-03				
501	8.19E-03				
