OLIS-3D-ASCII	SySl1144	
596	3.24E-04	
597	3.22E-04	
598	3.06E-04	
599	2.92E-04	
600	3.01E-04	
601	2.90E-04	
602	2.93E-04	
603	2.74E-04	
604	2.77E-04	
605	2.76E-04	
606	2.89E-04	
607	2.85E-04	
608	2.95E-04	
609	2.99E-04	
610	3.00E-04	
611	2.99E-04	
612	3.08E-04	
613	3.02E-04	
614	3.05E-04	
615	3.08E-04	
616	3.05E-04	
617	2.97E-04	
618	3.06E-04	
619	3.04E-04	
620	3.21E-04	
621	3.22E-04	
622	3.27E-04	
623	3.43E-04	
624	3.54E-04	
625	3.60E-04	
626	3.54E-04	
627	3.54E-04	
628	3.41E-04	
629	3.42E-04	
630	3.49E-04	
631	3.37E-04	
632	3.33E-04	
633	3.26E-04	
634	3.14E-04	
635	3.15E-04	
636	3.04E-04	
637	2.99E-04	
638	2.96E-04	
639	2.99E-04	
640	3.13E-04	
641	3.09E-04	
642	3.09E-04	
643	2.90E-04	
644	2.86E-04	
645	2.96E-04	
646	2.77E-04	
647	2.87E-04	
648	2.99E-04	
649	3.19E-04	
650	3.25E-04	
651	3.32E-04	
652	3.22E-04	
653	2.94E-04	
654	2.90E-04	
655	2.73E-04	
656	2.85E-04	
657	2.99E-04	
658	3.12E-04	
659	3.33E-04	
660	3.75E-04	
661	4.14E-04	
662	4.40E-04	
663	4.70E-04	
664	4.94E-04	
665	5.20E-04	
666	5.38E-04	
667	5.73E-04	
668	6.14E-04	
669	6.27E-04	
670	6.26E-04	
671	6.37E-04	
672	6.50E-04	
673	6.60E-04	
674	6.66E-04	
675	6.89E-04	
676	6.97E-04	
677	7.09E-04	
678	7.32E-04	
679	7.67E-04	
680	7.52E-04	
681	7.70E-04	
682	7.42E-04	
683	7.33E-04	
684	7.21E-04	
685	6.77E-04	
686	6.36E-04	
687	6.19E-04	
688	5.53E-04	
689	4.97E-04	
690	3.76E-04	
691	3.20E-04	
692	2.51E-04	
693	2.60E-04	
694	2.03E-04	
695	2.26E-04	
696	1.99E-04	
697	1.72E-04	
698	1.65E-04	
699	1.97E-04	
700	1.39E-04	
701	4.59E-05	
702	-3.88E-05	
703	-1.29E-05	
704	-1.08E-04	
705	-1.49E-04	
706	-1.82E-04	
707	-2.05E-04	
708	-2.17E-04	
709	-2.15E-04	
710	-1.99E-04	
