375	2.61490240335177E-02
376	2.61447207166291E-02
377	2.62440874872402E-02
378	2.64194327093328E-02
379	2.66432706966193E-02
380	2.68880135300583E-02
381	2.71260989524922E-02
382	2.72732306077438E-02
383	2.73586255768703E-02
384	2.74267113978375E-02
385	0.027336635123375
386	2.71308130503695E-02
387	2.69845679512401E-02
388	2.68631454726173E-02
389	2.67238836762941E-02
390	2.67589831287306E-02
391	2.67006253071345E-02
392	2.66335163365384E-02
393	2.67484977721967E-02
394	2.67771958761324E-02
395	2.67684884022104E-02
396	2.67289301710983E-02
397	2.67914804383346E-02
398	2.68113247739536E-02
399	2.69266839647606E-02
400	2.70513811130245E-02
401	2.72085540324835E-02
402	2.74615059601224E-02
403	2.76571348917182E-02
404	2.79592189004076E-02
405	2.83042987986913E-02
406	2.86359651377225E-02
407	2.89790273637552E-02
408	2.93358109234249E-02
409	2.97373179614103E-02
410	3.01816884906137E-02
411	3.06341882983559E-02
412	3.10852992644943E-02
413	3.14984908435672E-02
414	3.18759620380667E-02
415	3.22703744178121E-02
416	0.032591827477598
417	3.28177167079517E-02
418	3.30541620722189E-02
419	3.31871947809345E-02
420	3.33017943788843E-02
421	3.33269951027079E-02
422	3.33847599343972E-02
423	3.34270466420868E-02
424	3.35057951815181E-02
425	3.35526465860018E-02
426	3.36664673525659E-02
427	3.38817267571663E-02
428	3.40749722579555E-02
429	0.034313412592626
430	3.46520673474171E-02
431	3.49904162884294E-02
432	3.53667491944998E-02
433	3.57024565977716E-02
434	3.59951097958667E-02
435	3.62686009500302E-02
436	3.64155656391862E-02
437	0.036467978573642
438	3.64805956947738E-02
439	3.63658017092416E-02
440	3.60749924036361E-02
441	3.56563719618144E-02
442	3.51701400561837E-02
443	3.45281798382109E-02
444	3.37865101336203E-02
445	3.29143374944642E-02
446	3.19355846661031E-02
447	3.08878126813227E-02
448	2.98165741901791E-02
449	0.028799340699446
450	2.78556676617711E-02
451	2.69906707709023E-02
452	2.61719566637936E-02
453	0.025480846100749
454	2.49093055973423E-02
455	2.43944387725671E-02
456	2.39801292317311E-02
457	2.36269788910593E-02
458	2.33116493318276E-02
459	2.30375375977628E-02
460	2.28241016763999E-02
461	2.26580292658528E-02
462	0.022489678335579
463	2.23298932271298E-02
464	0.022150750825632
465	2.19846612248116E-02
466	2.17966412795201E-02
467	2.15874954735399E-02
468	2.13632209230898E-02
469	2.11511141219188E-02
470	2.09136465362878E-02
471	2.07024076851303E-02
472	2.04909333748833E-02
473	2.03098922296389E-02
474	2.00932378024664E-02
475	1.99062784449721E-02
476	1.97591838962884E-02
477	1.96477163688476E-02
478	1.95514847812984E-02
479	1.94880763840437E-02
480	1.94772084600343E-02
481	0.019504553205221
482	1.95785905112392E-02
483	1.97114561598056E-02
484	1.98442826172812E-02
485	2.00189501377476E-02
486	0.020193516013814
487	2.03973406919899E-02
488	2.06549847344736E-02
489	2.08740727160578E-02
490	2.11024257551731E-02
491	2.13032216608475E-02
492	2.15550961116803E-02
