OLIS-3D-ASCII	SySl1019		
375	1.74E-02		
376	0.017987673		
377	1.84E-02		
378	1.88E-02		
379	1.91E-02		
380	1.93E-02		
381	1.95E-02		
382	1.96E-02		
383	1.96E-02		
384	0.019611626		
385	1.96E-02		
386	1.96E-02		
387	1.95E-02		
388	1.94E-02		
389	1.94E-02		
390	0.019281563		
391	1.93E-02		
392	1.93E-02		
393	1.94E-02		
394	1.95E-02		
395	1.96E-02		
396	1.97E-02		
397	1.99E-02		
398	2.00E-02		
399	2.02E-02		
400	2.04E-02		
401	2.07E-02		
402	2.10E-02		
403	2.13E-02		
404	2.17E-02		
405	2.21E-02		
406	2.26E-02		
407	2.31E-02		
408	2.36E-02		
409	2.41E-02		
410	2.47E-02		
411	2.52E-02		
412	2.57E-02		
413	2.62E-02		
414	2.67E-02		
415	2.70E-02		
416	2.74E-02		
417	2.76E-02		
418	2.79E-02		
419	2.82E-02		
420	2.84E-02		
421	2.86E-02		
422	2.88E-02		
423	2.90E-02		
424	2.92E-02		
425	2.94E-02		
426	2.96E-02		
427	2.99E-02		
428	3.02E-02		
429	3.06E-02		
430	3.11E-02		
431	3.15E-02		
432	3.20E-02		
433	3.24E-02		
434	3.29E-02		
435	0.033266242		
436	3.36E-02		
437	3.38E-02		
438	3.38E-02		
439	3.38E-02		
440	3.36E-02		
441	3.32E-02		
442	3.27E-02		
443	3.20E-02		
444	3.13E-02		
445	3.04E-02		
446	2.95E-02		
447	2.84E-02		
448	2.75E-02		
449	2.65E-02		
450	2.56E-02		
451	0.024711295		
452	2.39E-02		
453	2.32E-02		
454	2.26E-02		
455	2.21E-02		
456	2.17E-02		
457	2.13E-02		
458	2.10E-02		
459	2.07E-02		
460	2.04E-02		
461	2.02E-02		
462	2.00E-02		
463	1.98E-02		
464	1.96E-02		
465	1.94E-02		
466	1.92E-02		
467	1.91E-02		
468	1.89E-02		
469	1.87E-02		
470	1.86E-02		
471	1.84E-02		
472	1.83E-02		
473	1.82E-02		
474	1.81E-02		
475	1.81E-02		
476	1.80E-02		
477	0.018010472		
478	1.80E-02		
479	1.80E-02		
480	1.81E-02		
481	1.81E-02		
482	1.82E-02		
483	1.82E-02		
484	1.82E-02		
485	1.82E-02		
486	1.83E-02		
487	1.83E-02		
488	1.83E-02		
489	1.83E-02		
490	0.018294193		
491	1.82E-02		
492	1.82E-02		
493	1.81E-02		
494	1.79E-02		
495	1.78E-02		
496	1.76E-02		
497	1.74E-02		
498	1.72E-02		
499	1.70E-02		
500	1.68E-02		
501	1.66E-02		
502	1.63E-02		
503	1.61E-02		
504	1.58E-02		
505	1.56E-02		
506	0.015378207		
507	1.51E-02		
508	1.49E-02		
509	1.47E-02		
510	1.45E-02		
511	1.43E-02		
512	1.41E-02		
513	1.40E-02		
514	1.38E-02		
515	1.36E-02		
516	1.35E-02		
517	1.33E-02		
518	1.32E-02		
519	1.29E-02		
520	1.27E-02		
521	1.24E-02		
522	1.22E-02		
523	1.19E-02		
524	1.16E-02		
525	1.13E-02		
526	1.09E-02		
527	1.05E-02		
528	1.02E-02		
529	9.79E-03		
530	9.40E-03		
531	8.99E-03		
532	8.61E-03		
533	8.22E-03		
534	7.84E-03		
535	7.47E-03		
536	7.10E-03		
537	6.73E-03		
538	6.37E-03		
539	6.05E-03		
540	5.73E-03		
541	5.44E-03		
542	5.17E-03		
543	4.93E-03		
544	4.70E-03		
545	4.51E-03		
546	4.35E-03		
547	4.21E-03		
548	4.08E-03		
549	3.96E-03		
550	3.85E-03		
551	3.75E-03		
552	3.65E-03		
553	3.57E-03		
554	3.50E-03		
555	3.46E-03		
556	3.43E-03		
557	3.41E-03		
558	3.41E-03		
559	3.42E-03		
560	3.44E-03		
561	3.47E-03		
562	3.48E-03		
563	3.54E-03		
564	3.59E-03		
565	3.66E-03		
566	3.73E-03		
567	3.82E-03		
568	3.90E-03		
569	3.99E-03		
570	4.08E-03		
571	4.18E-03		
572	4.28E-03		
573	4.37E-03		
574	4.48E-03		
575	4.62E-03		
576	4.74E-03		
577	4.85E-03		
578	4.96E-03		
579	5.07E-03		
580	5.18E-03		
581	5.30E-03		
582	5.42E-03		
583	5.53E-03		
584	5.64E-03		
585	5.74E-03		
586	5.86E-03		
587	5.96E-03		
588	6.05E-03		
589	6.14E-03		
590	6.22E-03		
591	6.29E-03		
592	6.36E-03		
593	6.41E-03		
594	6.48E-03		
595	6.54E-03		
596	6.61E-03		
597	6.67E-03		
598	6.73E-03		
599	6.80E-03		
600	6.88E-03		
601	6.98E-03		
602	7.08E-03		
603	7.20E-03		
604	7.31E-03		
605	7.46E-03		
606	7.63E-03		
607	7.83E-03		
608	8.04E-03		
609	8.24E-03		
610	8.47E-03		
611	8.68E-03		
612	8.91E-03		
613	9.14E-03		
614	9.38E-03		
615	9.61E-03		
616	9.82E-03		
617	1.01E-02		
618	0.010270472		
619	1.05E-02		
620	1.07E-02		
621	1.08E-02		
622	1.10E-02		
623	1.11E-02		
624	1.13E-02		
625	1.14E-02		
626	1.15E-02		
627	1.15E-02		
628	1.15E-02		
629	1.16E-02		
630	1.16E-02		
631	1.16E-02		
632	1.16E-02		
633	1.15E-02		
634	1.15E-02		
635	1.14E-02		
636	0.011376813		
637	1.13E-02		
638	1.12E-02		
639	1.12E-02		
640	1.11E-02		
641	1.11E-02		
642	1.10E-02		
643	1.10E-02		
644	1.09E-02		
645	1.09E-02		
646	1.09E-02		
647	1.09E-02		
648	1.09E-02		
649	1.09E-02		
650	1.10E-02		
651	1.11E-02		
652	0.011257276		
653	1.14E-02		
654	1.16E-02		
655	1.18E-02		
656	1.21E-02		
657	1.25E-02		
658	1.29E-02		
659	1.34E-02		
660	0.013903172		
661	1.45E-02		
662	1.52E-02		
663	1.60E-02		
664	1.68E-02		
665	1.76E-02		
666	1.85E-02		
667	1.94E-02		
668	2.03E-02		
669	2.12E-02		
670	0.021944896		
671	2.28E-02		
672	2.35E-02		
673	0.02431346		
674	2.50E-02		
675	2.57E-02		
676	2.64E-02		
677	2.70E-02		
678	2.76E-02		
679	2.81E-02		
680	2.84E-02		
681	2.83E-02		
682	2.81E-02		
683	2.76E-02		
684	2.69E-02		
685	2.59E-02		
686	2.46E-02		
687	2.30E-02		
688	2.15E-02		
689	1.99E-02		
690	1.83E-02		
691	1.68E-02		
692	1.54E-02		
693	1.40E-02		
694	1.29E-02		
695	1.18E-02		
696	1.09E-02		
697	1.01E-02		
698	9.27E-03		
699	8.59E-03		
700	8.08E-03		
701	7.52E-03		
702	7.09E-03		
703	6.75E-03		
704	6.38E-03		
705	6.07E-03		
706	5.77E-03		
707	5.47E-03		
708	5.16E-03		
709	4.81E-03		
710	4.43E-03		
