OLIS-3D-ASCII	SySl1038			
375	1.06E-02			
376	1.08E-02			
377	1.10E-02			
378	1.12E-02			
379	1.15E-02			
380	1.17E-02			
381	1.19E-02			
382	1.21E-02			
383	1.23E-02			
384	1.23E-02			
385	1.23E-02			
386	1.24E-02			
387	0.012328341			
388	1.24E-02			
389	1.25E-02			
390	1.27E-02			
391	0.012797744			
392	1.28E-02			
393	1.29E-02			
394	1.30E-02			
395	1.31E-02			
396	1.32E-02			
397	0.013298499			
398	1.35E-02			
399	1.37E-02			
400	1.39E-02			
401	1.41E-02			
402	1.43E-02			
403	1.46E-02			
404	1.48E-02			
405	1.51E-02			
406	1.54E-02			
407	1.57E-02			
408	1.61E-02			
409	1.64E-02			
410	1.68E-02			
411	0.017097847			
412	1.74E-02			
413	1.77E-02			
414	1.80E-02			
415	1.82E-02			
416	1.84E-02			
417	0.018616201			
418	1.88E-02			
419	1.89E-02			
420	1.91E-02			
421	1.92E-02			
422	1.93E-02			
423	1.94E-02			
424	1.95E-02			
425	1.96E-02			
426	1.97E-02			
427	1.99E-02			
428	2.00E-02			
429	2.03E-02			
430	2.04E-02			
431	2.06E-02			
432	2.08E-02			
433	2.10E-02			
434	2.11E-02			
435	2.12E-02			
436	2.12E-02			
437	2.12E-02			
438	2.11E-02			
439	2.10E-02			
440	2.08E-02			
441	0.020469784			
442	2.01E-02			
443	1.97E-02			
444	1.92E-02			
445	1.86E-02			
446	1.80E-02			
447	1.74E-02			
448	1.68E-02			
449	1.62E-02			
450	1.57E-02			
451	1.52E-02			
452	0.014699235			
453	1.43E-02			
454	1.40E-02			
455	0.013711244			
456	1.35E-02			
457	1.33E-02			
458	1.31E-02			
459	1.29E-02			
460	1.28E-02			
461	1.27E-02			
462	1.25E-02			
463	1.24E-02			
464	1.23E-02			
465	1.21E-02			
466	1.20E-02			
467	1.18E-02			
468	1.17E-02			
469	1.15E-02			
470	1.13E-02			
471	1.11E-02			
472	1.09E-02			
473	1.08E-02			
474	0.010660783			
475	1.05E-02			
476	1.04E-02			
477	1.03E-02			
478	1.02E-02			
479	1.01E-02			
480	1.01E-02			
481	1.01E-02			
482	1.01E-02			
483	1.01E-02			
484	1.02E-02			
485	0.01025985			
486	1.03E-02			
487	1.04E-02			
488	1.05E-02			
489	1.06E-02			
490	1.07E-02			
491	1.08E-02			
492	1.09E-02			
493	0.010986574			
494	1.10E-02			
495	1.11E-02			
496	1.12E-02			
497	0.011182489			
498	1.12E-02			
499	0.011181414			
500	1.11E-02			
501	1.11E-02			
502	1.10E-02			
503	1.09E-02			
504	1.08E-02			
505	1.07E-02			
506	1.06E-02			
507	1.04E-02			
508	1.03E-02			
509	1.01E-02			
510	1.00E-02			
511	9.85E-03			
512	9.70E-03			
513	9.57E-03			
514	9.45E-03			
515	9.36E-03			
516	9.27E-03			
517	9.20E-03			
518	9.13E-03			
519	9.05E-03			
520	8.99E-03			
521	8.95E-03			
522	8.92E-03			
523	8.89E-03			
524	8.84E-03			
525	8.80E-03			
526	8.79E-03			
527	8.81E-03			
528	8.84E-03			
529	8.89E-03			
530	8.94E-03			
531	8.99E-03			
532	9.05E-03			
533	9.12E-03			
534	9.18E-03			
535	9.24E-03			
536	9.29E-03			
537	9.38E-03			
538	9.50E-03			
539	9.61E-03			
540	9.72E-03			
541	9.84E-03			
542	9.98E-03			
543	0.01010673			
544	1.02E-02			
545	1.03E-02			
546	1.05E-02			
547	1.06E-02			
548	1.07E-02			
549	1.08E-02			
550	1.10E-02			
551	1.11E-02			
552	1.12E-02			
553	1.13E-02			
554	1.15E-02			
555	1.16E-02			
556	1.17E-02			
557	1.19E-02			
558	1.20E-02			
559	1.22E-02			
560	1.23E-02			
561	1.25E-02			
562	1.27E-02			
563	1.28E-02			
564	1.30E-02			
565	1.31E-02			
566	1.33E-02			
567	1.33E-02			
568	0.013335228			
569	1.33E-02			
570	1.31E-02			
571	1.28E-02			
572	1.24E-02			
573	1.20E-02			
574	1.15E-02			
575	0.010860304			
576	1.02E-02			
577	9.61E-03			
578	8.99E-03			
579	8.42E-03			
580	7.87E-03			
581	7.37E-03			
582	6.92E-03			
583	6.55E-03			
584	6.22E-03			
585	5.94E-03			
586	5.69E-03			
587	5.47E-03			
588	5.30E-03			
589	5.14E-03			
590	5.02E-03			
591	4.94E-03			
592	4.86E-03			
593	4.80E-03			
594	4.75E-03			
595	4.71E-03			
596	4.69E-03			
597	4.65E-03			
598	4.63E-03			
599	4.61E-03			
600	4.61E-03			
601	4.62E-03			
602	4.65E-03			
603	4.67E-03			
604	4.71E-03			
605	4.75E-03			
606	4.80E-03			
607	4.84E-03			
608	4.90E-03			
609	4.96E-03			
610	5.04E-03			
611	0.005114487			
612	5.20E-03			
613	5.30E-03			
614	5.38E-03			
615	5.47E-03			
616	5.55E-03			
617	5.61E-03			
618	5.67E-03			
619	5.71E-03			
620	5.75E-03			
621	5.79E-03			
622	5.80E-03			
623	5.83E-03			
624	5.87E-03			
625	5.90E-03			
626	5.91E-03			
627	5.93E-03			
628	5.96E-03			
629	5.98E-03			
630	5.98E-03			
631	5.97E-03			
632	5.96E-03			
633	5.93E-03			
634	5.88E-03			
635	5.85E-03			
636	5.79E-03			
637	5.72E-03			
638	5.65E-03			
639	5.59E-03			
640	5.53E-03			
641	5.46E-03			
642	5.38E-03			
643	5.33E-03			
644	5.28E-03			
645	5.22E-03			
646	5.19E-03			
647	5.17E-03			
648	5.15E-03			
649	5.16E-03			
650	5.17E-03			
651	5.23E-03			
652	5.28E-03			
653	5.35E-03			
654	5.48E-03			
655	5.64E-03			
656	5.83E-03			
657	6.08E-03			
658	6.38E-03			
659	6.74E-03			
660	7.16E-03			
661	7.62E-03			
662	8.11E-03			
663	8.66E-03			
664	9.21E-03			
665	9.77E-03			
666	1.03E-02			
667	1.09E-02			
668	1.14E-02			
669	0.011904705			
670	1.23E-02			
671	1.28E-02			
672	0.013249342			
673	1.37E-02			
674	1.41E-02			
675	0.01461769			
676	1.50E-02			
677	0.015491093			
678	1.59E-02			
679	1.62E-02			
680	1.63E-02			
681	1.63E-02			
682	1.60E-02			
683	1.57E-02			
684	1.51E-02			
685	1.44E-02			
