OLIS-3D-ASCII	SySl1173				
375	-1.63E-03				
376	-1.31E-03				
377	-1.07E-03				
378	-8.92E-04				
379	-7.71E-04				
380	-6.87E-04				
381	-6.24E-04				
382	-5.32E-04				
383	-4.30E-04				
384	-2.98E-04				
385	-2.80E-04				
386	-2.02E-04				
387	-6.67E-05				
388	-3.67E-05				
389	5.55E-05				
390	2.60E-04				
391	3.66E-04				
392	4.02E-04				
393	4.87E-04				
394	6.12E-04				
395	6.82E-04				
396	7.33E-04				
397	7.48E-04				
398	8.48E-04				
399	9.31E-04				
400	9.70E-04				
401	1.07E-03				
402	1.17E-03				
403	1.25E-03				
404	1.36E-03				
405	1.48E-03				
406	1.54E-03				
407	1.63E-03				
408	1.71E-03				
409	1.80E-03				
410	1.92E-03				
411	2.00E-03				
412	2.11E-03				
413	2.22E-03				
414	2.34E-03				
415	2.47E-03				
416	2.59E-03				
417	2.65E-03				
418	2.70E-03				
419	2.76E-03				
420	2.80E-03				
421	2.84E-03				
422	2.87E-03				
423	2.89E-03				
424	2.93E-03				
425	2.99E-03				
426	3.04E-03				
427	3.11E-03				
428	3.16E-03				
429	3.24E-03				
430	3.33E-03				
431	3.42E-03				
432	3.49E-03				
433	3.57E-03				
434	3.61E-03				
435	3.64E-03				
436	3.65E-03				
437	3.67E-03				
438	3.68E-03				
439	3.68E-03				
440	3.65E-03				
441	3.61E-03				
442	3.55E-03				
443	3.47E-03				
444	3.37E-03				
445	3.26E-03				
446	3.11E-03				
447	2.99E-03				
448	2.84E-03				
449	2.72E-03				
450	2.60E-03				
451	2.48E-03				
452	2.37E-03				
453	2.25E-03				
454	2.18E-03				
455	2.12E-03				
456	2.05E-03				
457	1.99E-03				
458	1.94E-03				
459	1.91E-03				
460	1.88E-03				
461	1.86E-03				
462	1.83E-03				
463	1.81E-03				
464	1.78E-03				
465	1.75E-03				
466	1.75E-03				
467	1.72E-03				
468	1.69E-03				
469	1.65E-03				
470	1.61E-03				
471	1.59E-03				
472	1.57E-03				
473	1.53E-03				
474	1.50E-03				
475	1.47E-03				
476	1.45E-03				
477	1.42E-03				
478	1.41E-03				
479	1.40E-03				
480	1.39E-03				
481	1.38E-03				
482	1.37E-03				
483	1.39E-03				
484	1.41E-03				
485	1.42E-03				
486	1.44E-03				
487	1.46E-03				
488	1.49E-03				
489	1.49E-03				
490	1.51E-03				
491	1.53E-03				
492	1.53E-03				
493	1.54E-03				
494	1.55E-03				
495	1.57E-03				
496	1.59E-03				
497	1.60E-03				
498	1.62E-03				
499	1.62E-03				
500	1.62E-03				
501	1.58E-03				
502	1.58E-03				
503	1.56E-03				
504	1.52E-03				
505	1.49E-03				
506	1.44E-03				
507	1.40E-03				
508	1.36E-03				
509	1.30E-03				
510	1.25E-03				
511	1.21E-03				
512	1.16E-03				
513	1.11E-03				
514	1.08E-03				
515	1.02E-03				
516	9.67E-04				
517	9.23E-04				
518	8.70E-04				
519	8.24E-04				
520	7.66E-04				
521	7.07E-04				
522	6.71E-04				
523	6.42E-04				
524	5.95E-04				
525	5.57E-04				
526	5.32E-04				
527	5.15E-04				
528	5.11E-04				
529	5.00E-04				
530	4.92E-04				
531	4.85E-04				
532	4.83E-04				
533	4.85E-04				
534	4.89E-04				
535	4.87E-04				
536	4.64E-04				
537	4.69E-04				
538	4.88E-04				
539	5.11E-04				
540	5.25E-04				
541	5.31E-04				
542	5.59E-04				
543	5.88E-04				
544	6.14E-04				
545	6.45E-04				
546	6.67E-04				
547	6.86E-04				
548	7.01E-04				
549	7.33E-04				
550	7.57E-04				
551	7.86E-04				
552	8.09E-04				
553	8.35E-04				
554	8.63E-04				
555	8.87E-04				
556	9.16E-04				
557	9.51E-04				
558	9.86E-04				
559	1.03E-03				
560	1.07E-03				
561	1.11E-03				
562	1.14E-03				
563	1.18E-03				
564	1.20E-03				
565	1.24E-03				
566	1.27E-03				
567	0.001304437				
568	1.34E-03				
569	1.38E-03				
570	1.44E-03				
571	1.50E-03				
572	1.54E-03				
573	1.59E-03				
574	1.62E-03				
575	1.67E-03				
576	1.71E-03				
577	1.76E-03				
578	1.80E-03				
579	1.85E-03				
580	1.91E-03				
581	1.96E-03				
582	2.02E-03				
583	2.07E-03				
584	2.12E-03				
585	2.16E-03				
586	2.19E-03				
587	2.25E-03				
588	2.28E-03				
589	2.31E-03				
590	2.33E-03				
591	2.38E-03				
592	2.40E-03				
593	2.43E-03				
594	2.46E-03				
595	2.50E-03				
596	2.52E-03				
597	2.57E-03				
598	2.62E-03				
599	2.68E-03				
600	2.72E-03				
601	2.78E-03				
602	2.83E-03				
603	2.91E-03				
604	2.97E-03				
605	3.04E-03				
606	3.11E-03				
607	3.19E-03				
608	3.28E-03				
609	3.35E-03				
610	3.43E-03				
611	3.50E-03				
612	3.57E-03				
613	3.65E-03				
614	3.72E-03				
615	3.78E-03				
616	3.85E-03				
617	3.90E-03				
618	3.95E-03				
619	4.02E-03				
620	4.06E-03				
621	4.08E-03				
622	4.13E-03				
623	4.16E-03				
624	4.18E-03				
625	4.22E-03				
626	4.25E-03				
627	4.26E-03				
628	4.27E-03				
629	4.28E-03				
630	4.27E-03				
631	4.28E-03				
632	4.26E-03				
633	4.24E-03				
634	4.23E-03				
635	4.21E-03				
636	4.17E-03				
637	4.14E-03				
638	4.10E-03				
639	4.03E-03				
640	3.96E-03				
641	3.88E-03				
642	3.77E-03				
643	3.69E-03				
644	3.59E-03				
645	3.46E-03				
646	3.34E-03				
647	3.23E-03				
648	0.003079438				
649	2.95E-03				
650	2.82E-03				
651	2.69E-03				
652	2.57E-03				
653	2.48E-03				
654	2.41E-03				
655	2.37E-03				
656	2.33E-03				
657	2.31E-03				
658	2.34E-03				
659	2.37E-03				
660	2.41E-03				
661	2.48E-03				
662	2.58E-03				
663	2.69E-03				
664	2.81E-03				
665	2.91E-03				
666	3.05E-03				
667	3.18E-03				
668	3.30E-03				
669	3.43E-03				
670	3.54E-03				
671	3.66E-03				
672	3.77E-03				
673	3.88E-03				
674	4.01E-03				
675	4.14E-03				
676	4.27E-03				
677	4.40E-03				
678	4.52E-03				
679	4.63E-03				
680	4.70E-03				
681	4.70E-03				
682	4.68E-03				
683	4.58E-03				
684	4.42E-03				
685	4.25E-03				
686	4.01E-03				
687	3.74E-03				
688	3.44E-03				
689	3.18E-03				
690	2.86E-03				
691	2.62E-03				
692	2.35E-03				
693	2.07E-03				
694	1.92E-03				
695	1.71E-03				
696	1.51E-03				
697	1.34E-03				
698	1.17E-03				
699	9.96E-04				
700	8.83E-04				
701	7.98E-04				
702	7.10E-04				
703	5.99E-04				
704	5.40E-04				
705	4.92E-04				
706	4.11E-04				
707	2.75E-04				
708	6.25E-05				
709	-2.50E-04				
710	-6.83E-04				
