OLIS-3D-ASCII	SySl1020	
375	1.40E-02	
376	1.45E-02	
377	1.49E-02	
378	0.015153163	
379	1.53E-02	
380	1.54E-02	
381	1.55E-02	
382	1.55E-02	
383	1.55E-02	
384	1.54E-02	
385	1.55E-02	
386	1.53E-02	
387	1.53E-02	
388	1.53E-02	
389	1.54E-02	
390	1.54E-02	
391	1.54E-02	
392	0.01538679	
393	1.55E-02	
394	1.55E-02	
395	1.56E-02	
396	1.56E-02	
397	1.56E-02	
398	1.56E-02	
399	1.58E-02	
400	1.59E-02	
401	1.61E-02	
402	1.64E-02	
403	1.66E-02	
404	1.70E-02	
405	1.74E-02	
406	1.78E-02	
407	1.82E-02	
408	1.85E-02	
409	1.89E-02	
410	1.93E-02	
411	0.019669112	
412	2.00E-02	
413	2.04E-02	
414	2.07E-02	
415	2.10E-02	
416	2.12E-02	
417	0.021515928	
418	2.17E-02	
419	2.19E-02	
420	2.21E-02	
421	2.22E-02	
422	2.23E-02	
423	2.23E-02	
424	2.24E-02	
425	2.26E-02	
426	2.27E-02	
427	2.29E-02	
428	2.32E-02	
429	2.35E-02	
430	2.38E-02	
431	2.42E-02	
432	2.46E-02	
433	0.02492207	
434	2.53E-02	
435	2.55E-02	
436	2.57E-02	
437	2.59E-02	
438	2.59E-02	
439	2.58E-02	
440	2.56E-02	
441	2.53E-02	
442	2.48E-02	
443	2.43E-02	
444	2.36E-02	
445	2.29E-02	
446	2.21E-02	
447	2.12E-02	
448	0.020346179	
449	1.95E-02	
450	1.87E-02	
451	1.80E-02	
452	1.73E-02	
453	0.016736239	
454	1.62E-02	
455	1.58E-02	
456	1.54E-02	
457	1.51E-02	
458	1.49E-02	
459	1.46E-02	
460	1.44E-02	
461	1.43E-02	
462	1.41E-02	
463	1.39E-02	
464	1.38E-02	
465	1.37E-02	
466	1.35E-02	
467	1.34E-02	
468	1.33E-02	
469	1.32E-02	
470	1.30E-02	
471	0.012905683	
472	1.28E-02	
473	1.27E-02	
474	1.26E-02	
475	1.26E-02	
476	1.25E-02	
477	0.012481803	
478	1.25E-02	
479	1.25E-02	
480	1.25E-02	
481	1.25E-02	
482	1.25E-02	
483	1.26E-02	
484	0.012603981	
485	1.26E-02	
486	1.27E-02	
487	1.27E-02	
488	1.27E-02	
489	1.27E-02	
490	1.27E-02	
491	1.27E-02	
492	1.26E-02	
493	0.01259805	
494	1.25E-02	
495	1.25E-02	
496	1.24E-02	
497	1.23E-02	
498	1.22E-02	
499	1.21E-02	
500	1.20E-02	
501	1.18E-02	
502	1.17E-02	
503	1.16E-02	
504	1.14E-02	
505	0.011271159	
506	1.11E-02	
507	1.10E-02	
508	1.08E-02	
509	1.07E-02	
510	1.05E-02	
511	1.04E-02	
512	1.02E-02	
513	1.01E-02	
514	9.99E-03	
515	9.89E-03	
516	9.77E-03	
517	9.66E-03	
518	9.52E-03	
519	9.39E-03	
520	9.23E-03	
521	9.04E-03	
522	8.85E-03	
523	8.65E-03	
524	8.42E-03	
525	8.19E-03	
526	7.96E-03	
527	7.73E-03	
528	7.48E-03	
529	7.25E-03	
530	7.00E-03	
531	6.75E-03	
532	6.52E-03	
533	6.29E-03	
534	6.05E-03	
535	5.83E-03	
536	5.61E-03	
537	5.42E-03	
538	5.22E-03	
539	5.04E-03	
540	4.86E-03	
541	4.71E-03	
542	4.56E-03	
543	4.44E-03	
544	4.33E-03	
545	4.24E-03	
546	4.14E-03	
547	4.08E-03	
548	4.03E-03	
549	3.98E-03	
550	3.96E-03	
551	3.94E-03	
552	3.94E-03	
553	3.95E-03	
554	3.97E-03	
555	4.01E-03	
556	4.06E-03	
557	4.11E-03	
558	4.17E-03	
559	4.26E-03	
560	4.33E-03	
561	4.43E-03	
562	4.54E-03	
563	4.64E-03	
564	4.74E-03	
565	4.85E-03	
566	4.97E-03	
567	5.12E-03	
568	5.27E-03	
569	5.42E-03	
570	5.57E-03	
571	5.72E-03	
572	5.87E-03	
573	6.01E-03	
574	6.16E-03	
575	6.29E-03	
576	6.41E-03	
577	6.54E-03	
578	6.68E-03	
579	6.81E-03	
580	6.93E-03	
581	7.06E-03	
582	7.21E-03	
583	7.35E-03	
584	7.48E-03	
585	7.62E-03	
586	7.75E-03	
587	7.87E-03	
588	7.98E-03	
589	8.10E-03	
590	8.21E-03	
591	8.32E-03	
592	8.42E-03	
593	8.53E-03	
594	8.68E-03	
595	8.80E-03	
596	8.90E-03	
597	9.02E-03	
598	9.13E-03	
599	9.25E-03	
600	9.38E-03	
601	9.54E-03	
602	9.70E-03	
603	9.90E-03	
604	1.01E-02	
605	1.03E-02	
606	1.06E-02	
607	1.09E-02	
608	1.11E-02	
609	1.14E-02	
610	1.17E-02	
611	1.20E-02	
612	1.23E-02	
613	1.27E-02	
614	1.30E-02	
615	1.33E-02	
616	1.36E-02	
617	1.39E-02	
618	1.42E-02	
619	1.45E-02	
620	1.47E-02	
621	1.50E-02	
622	1.52E-02	
623	1.53E-02	
624	1.55E-02	
625	1.56E-02	
626	1.57E-02	
627	0.015800244	
628	1.58E-02	
629	1.58E-02	
630	1.58E-02	
631	1.57E-02	
632	1.56E-02	
633	1.56E-02	
634	1.54E-02	
635	0.01527737	
636	1.51E-02	
637	1.50E-02	
638	1.48E-02	
639	1.46E-02	
640	0.01443153	
641	1.42E-02	
642	1.40E-02	
643	1.38E-02	
644	0.013560237	
645	1.33E-02	
646	1.31E-02	
647	1.30E-02	
