OLIS-3D-ASCII	SySl1335				
375	6.65E-02				
376	6.75E-02				
377	6.88E-02				
378	7.02E-02				
379	7.17E-02				
380	0.0731713				
381	7.47E-02				
382	7.60E-02				
383	7.74E-02				
384	7.86E-02				
385	7.94E-02				
386	7.98E-02				
387	8.06E-02				
388	8.13E-02				
389	0.082245805				
390	8.31E-02				
391	8.41E-02				
392	8.51E-02				
393	8.62E-02				
394	8.75E-02				
395	8.87E-02				
396	8.97E-02				
397	9.09E-02				
398	9.23E-02				
399	9.39E-02				
400	9.56E-02				
401	0.097256768				
402	9.94E-02				
403	0.10188585				
404	0.10449855				
405	0.107253617				
406	0.110094843				
407	0.113049439				
408	0.115935068				
409	0.118949918				
410	0.122168925				
411	0.124899593				
412	0.127492185				
413	0.129378113				
414	0.131773319				
415	0.134150953				
416	0.136451124				
417	0.138483844				
418	0.140923551				
419	0.143173386				
420	0.14524948				
421	0.147542547				
422	0.149350292				
423	0.151070113				
424	0.152409721				
425	0.153443181				
426	0.154916954				
427	0.156240093				
428	0.158012756				
429	0.159823402				
430	0.162118417				
431	0.164465764				
432	0.166990246				
433	0.169158251				
434	0.171167963				
435	0.173209406				
436	0.174415389				
437	0.175599073				
438	0.175912591				
439	0.175922101				
440	0.175623901				
441	0.174005862				
442	0.17187373				
443	0.169492189				
444	0.166775524				
445	0.163032257				
446	0.159074212				
447	0.154303163				
448	0.149725873				
449	0.145624491				
450	0.14161289				
451	0.138183466				
452	0.134696113				
453	0.131556459				
454	0.128947198				
455	0.127486468				
456	0.126379162				
457	0.125151582				
458	0.123936781				
459	0.122700515				
460	0.121900972				
461	0.121218253				
462	0.120366589				
463	0.119535365				
464	0.118612678				
465	0.117688953				
466	0.116126861				
467	0.11538284				
468	0.113943047				
469	0.112709935				
470	0.111167852				
471	0.109607284				
472	0.108300127				
473	0.106863259				
474	0.105576974				
475	0.10470416				
476	0.103716125				
477	0.102876947				
478	0.102215644				
479	0.10196121				
480	0.101849149				
481	0.102205365				
482	0.102728997				
483	0.103589827				
484	0.104673541				
485	0.105675744				
486	0.106790915				
487	0.107907147				
488	0.109122721				
489	0.109792806				
490	0.110689181				
491	0.110881909				
492	0.111433908				
493	0.111863436				
494	0.111845649				
495	0.111519311				
496	0.110705956				
497	0.109263629				
498	0.107577795				
499	0.1060549				
500	0.104123315				
501	0.101541434				
502	9.91E-02				
503	9.62E-02				
504	0.093626307				
505	0.090993999				
506	8.80E-02				
507	8.49E-02				
508	8.15E-02				
509	7.83E-02				
510	7.54E-02				
511	7.27E-02				
512	6.97E-02				
513	0.066898767				
514	6.42E-02				
515	6.18E-02				
516	5.97E-02				
517	5.78E-02				
518	5.58E-02				
519	5.40E-02				
520	5.26E-02				
521	5.15E-02				
522	5.04E-02				
523	4.95E-02				
524	4.85E-02				
525	4.77E-02				
526	4.70E-02				
527	4.64E-02				
528	4.60E-02				
529	4.55E-02				
530	4.50E-02				
531	4.46E-02				
532	4.45E-02				
533	0.044410768				
534	4.43E-02				
535	4.44E-02				
536	4.44E-02				
537	4.45E-02				
538	4.46E-02				
539	4.47E-02				
540	4.51E-02				
541	4.54E-02				
542	4.58E-02				
543	0.04614741				
544	4.66E-02				
545	4.70E-02				
546	4.74E-02				
547	4.78E-02				
548	0.048231662				
549	4.87E-02				
550	4.91E-02				
551	4.95E-02				
552	5.00E-02				
553	5.04E-02				
554	5.10E-02				
555	5.14E-02				
556	0.051922334				
557	5.25E-02				
558	0.053089279				
559	5.37E-02				
560	5.43E-02				
561	5.50E-02				
562	5.58E-02				
563	5.66E-02				
564	5.74E-02				
565	5.82E-02				
566	5.89E-02				
567	5.94E-02				
568	5.96E-02				
569	5.95E-02				
570	5.88E-02				
571	0.057745746				
572	5.63E-02				
573	5.45E-02				
574	5.25E-02				
575	5.02E-02				
576	4.77E-02				
577	4.53E-02				
578	4.28E-02				
579	4.03E-02				
580	3.79E-02				
581	3.56E-02				
582	3.36E-02				
583	3.18E-02				
584	3.03E-02				
585	2.90E-02				
586	2.79E-02				
587	2.69E-02				
588	2.62E-02				
589	2.55E-02				
590	2.49E-02				
591	2.44E-02				
592	2.40E-02				
593	0.023696233				
594	2.34E-02				
595	2.32E-02				
596	2.30E-02				
597	2.28E-02				
598	2.26E-02				
599	2.25E-02				
600	2.24E-02				
601	2.23E-02				
602	2.23E-02				
603	2.23E-02				
604	2.24E-02				
605	2.25E-02				
606	0.022622875				
607	2.28E-02				
608	2.29E-02				
609	2.31E-02				
610	2.34E-02				
611	2.36E-02				
612	2.39E-02				
613	2.42E-02				
614	2.45E-02				
615	2.48E-02				
616	2.51E-02				
617	2.54E-02				
618	2.57E-02				
619	2.60E-02				
620	2.62E-02				
621	0.026426274				
622	2.66E-02				
623	2.67E-02				
624	2.69E-02				
625	2.70E-02				
626	2.71E-02				
627	2.72E-02				
628	2.72E-02				
629	2.72E-02				
630	2.72E-02				
631	2.71E-02				
632	2.71E-02				
633	2.69E-02				
634	2.67E-02				
635	2.66E-02				
636	2.64E-02				
637	2.62E-02				
638	2.60E-02				
639	2.57E-02				
640	0.025537412				
641	0.025304875				
642	2.51E-02				
643	0.024876072				
644	2.47E-02				
645	2.45E-02				
646	2.43E-02				
647	2.43E-02				
648	2.42E-02				
649	2.42E-02				
650	2.43E-02				
651	2.45E-02				
652	2.49E-02				
653	2.53E-02				
