OLIS-3D-ASCII	SySl1170							
375	-8.49E-04							
376	-7.95E-04							
377	-7.09E-04							
378	-6.00E-04							
379	-4.72E-04							
380	-3.32E-04							
381	-1.87E-04							
382	-2.48E-05							
383	8.65E-05							
384	1.97E-04							
385	2.63E-04							
386	3.88E-04							
387	4.77E-04							
388	5.07E-04							
389	5.77E-04							
390	6.86E-04							
391	7.80E-04							
392	8.25E-04							
393	9.36E-04							
394	1.04E-03							
395	1.14E-03							
396	1.21E-03							
397	1.27E-03							
398	1.37E-03							
399	1.46E-03							
400	1.53E-03							
401	1.64E-03							
402	1.71E-03							
403	1.79E-03							
404	1.86E-03							
405	1.99E-03							
406	2.08E-03							
407	2.19E-03							
408	2.27E-03							
409	2.38E-03							
410	2.52E-03							
411	2.63E-03							
412	2.75E-03							
413	2.88E-03							
414	3.00E-03							
415	3.15E-03							
416	3.26E-03							
417	3.35E-03							
418	3.43E-03							
419	3.51E-03							
420	3.54E-03							
421	3.57E-03							
422	3.61E-03							
423	3.63E-03							
424	3.68E-03							
425	3.74E-03							
426	3.80E-03							
427	3.88E-03							
428	3.94E-03							
429	4.00E-03							
430	4.10E-03							
431	4.16E-03							
432	4.22E-03							
433	4.29E-03							
434	4.36E-03							
435	4.43E-03							
436	4.47E-03							
437	4.50E-03							
438	4.54E-03							
439	4.55E-03							
440	4.50E-03							
441	4.45E-03							
442	4.38E-03							
443	4.25E-03							
444	4.13E-03							
445	3.99E-03							
446	3.82E-03							
447	3.66E-03							
448	3.48E-03							
449	3.31E-03							
450	3.17E-03							
451	3.02E-03							
452	2.87E-03							
453	2.75E-03							
454	2.67E-03							
455	2.57E-03							
456	2.51E-03							
457	2.44E-03							
458	2.40E-03							
459	2.36E-03							
460	2.31E-03							
461	2.27E-03							
462	2.24E-03							
463	2.20E-03							
464	2.17E-03							
465	2.14E-03							
466	2.13E-03							
467	2.10E-03							
468	2.08E-03							
469	2.04E-03							
470	2.02E-03							
471	1.99E-03							
472	1.96E-03							
473	1.93E-03							
474	1.88E-03							
475	1.84E-03							
476	1.82E-03							
477	1.80E-03							
478	1.78E-03							
479	1.76E-03							
480	1.74E-03							
481	1.73E-03							
482	1.73E-03							
483	1.74E-03							
484	1.74E-03							
485	1.75E-03							
486	1.77E-03							
487	1.80E-03							
488	1.82E-03							
489	1.83E-03							
490	1.84E-03							
491	1.85E-03							
492	1.87E-03							
493	1.88E-03							
494	1.90E-03							
495	1.92E-03							
496	1.93E-03							
497	1.96E-03							
498	1.99E-03							
499	2.01E-03							
500	2.00E-03							
501	1.99E-03							
502	1.97E-03							
503	1.94E-03							
504	1.90E-03							
505	1.85E-03							
506	1.79E-03							
507	1.74E-03							
508	1.69E-03							
509	1.63E-03							
510	1.58E-03							
511	1.52E-03							
512	1.47E-03							
513	1.42E-03							
514	1.38E-03							
515	1.31E-03							
516	1.26E-03							
517	1.20E-03							
518	1.15E-03							
519	1.11E-03							
520	1.05E-03							
521	9.92E-04							
522	9.57E-04							
523	9.21E-04							
524	8.81E-04							
525	8.48E-04							
526	8.28E-04							
527	8.05E-04							
528	7.90E-04							
529	7.72E-04							
530	7.66E-04							
531	7.56E-04							
532	7.41E-04							
533	7.42E-04							
534	7.50E-04							
535	7.60E-04							
536	7.58E-04							
537	7.73E-04							
538	7.97E-04							
539	8.14E-04							
540	8.35E-04							
541	8.50E-04							
542	8.76E-04							
543	8.97E-04							
544	9.16E-04							
545	9.39E-04							
546	9.66E-04							
547	1.00E-03							
548	1.03E-03							
549	1.07E-03							
550	1.10E-03							
551	1.13E-03							
552	1.17E-03							
553	1.20E-03							
554	1.24E-03							
555	1.27E-03							
556	1.32E-03							
557	1.35E-03							
558	1.41E-03							
559	1.46E-03							
560	1.49E-03							
561	1.54E-03							
562	1.58E-03							
563	1.61E-03							
564	1.64E-03							
565	1.69E-03							
566	1.74E-03							
567	1.79E-03							
568	1.84E-03							
569	1.91E-03							
570	1.97E-03							
571	2.04E-03							
572	2.09E-03							
573	2.16E-03							
574	2.21E-03							
575	2.26E-03							
576	2.32E-03							
577	2.38E-03							
578	2.42E-03							
579	2.46E-03							
580	2.51E-03							
581	2.58E-03							
582	2.63E-03							
583	2.69E-03							
584	2.74E-03							
585	2.80E-03							
586	2.88E-03							
587	2.95E-03							
588	2.99E-03							
589	3.02E-03							
590	3.06E-03							
591	3.11E-03							
592	3.15E-03							
593	3.20E-03							
594	3.23E-03							
595	3.27E-03							
596	3.31E-03							
597	3.37E-03							
598	3.43E-03							
599	3.49E-03							
600	3.54E-03							
601	3.60E-03							
602	3.69E-03							
603	3.78E-03							
604	3.87E-03							
605	3.95E-03							
606	4.04E-03							
607	4.15E-03							
608	4.24E-03							
609	4.34E-03							
610	4.43E-03							
611	4.53E-03							
612	4.62E-03							
613	4.71E-03							
614	4.81E-03							
615	4.89E-03							
616	4.96E-03							
617	5.02E-03							
618	5.10E-03							
619	5.17E-03							
620	5.23E-03							
621	5.26E-03							
622	5.30E-03							
623	5.34E-03							
624	5.37E-03							
625	5.40E-03							
626	5.41E-03							
627	5.42E-03							
628	5.44E-03							
629	5.45E-03							
630	5.44E-03							
631	5.43E-03							
632	5.41E-03							
633	5.38E-03							
634	5.35E-03							
635	5.33E-03							
636	5.29E-03							
637	5.23E-03							
638	5.17E-03							
639	5.10E-03							
640	5.03E-03							
641	4.93E-03							
642	4.80E-03							
643	4.70E-03							
644	4.57E-03							
645	4.42E-03							
646	0.004291759							
647	4.14E-03							
648	3.97E-03							
649	3.81E-03							
650	3.65E-03							
651	3.52E-03							
652	3.37E-03							
653	3.26E-03							
654	3.16E-03							
655	3.11E-03							
656	3.05E-03							
657	3.04E-03							
658	3.06E-03							
659	3.11E-03							
660	3.17E-03							
661	3.26E-03							
662	3.38E-03							
663	3.51E-03							
664	3.64E-03							
665	3.77E-03							
666	3.90E-03							
667	4.04E-03							
668	4.16E-03							
669	4.31E-03							
670	4.45E-03							
671	4.59E-03							
672	4.72E-03							
673	4.87E-03							
674	5.03E-03							
675	5.17E-03							
676	5.34E-03							
677	0.005492201							
678	5.61E-03							
679	5.71E-03							
680	5.82E-03							
681	5.81E-03							
682	5.77E-03							
683	5.68E-03							
684	5.49E-03							
685	5.31E-03							
686	5.04E-03							
687	4.72E-03							
688	4.40E-03							
689	4.10E-03							
690	3.74E-03							
691	3.47E-03							
692	3.17E-03							
693	2.81E-03							
694	2.56E-03							
695	2.34E-03							
696	2.11E-03							
697	1.95E-03							
698	1.72E-03							
699	0.001551397							
700	1.43E-03							
701	1.30E-03							
702	1.12E-03							
703	1.09E-03							
704	8.84E-04							
705	7.55E-04							
706	6.51E-04							
707	5.80E-04							
708	5.50E-04							
709	5.69E-04							
710	6.45E-04							
