OLIS-3D-ASCII	SySl1319				
375	1.06E-02				
376	1.05E-02				
377	1.06E-02				
378	1.06E-02				
379	1.07E-02				
380	1.08E-02				
381	1.09E-02				
382	1.10E-02				
383	1.10E-02				
384	1.09E-02				
385	1.09E-02				
386	1.08E-02				
387	1.08E-02				
388	1.07E-02				
389	1.07E-02				
390	1.07E-02				
391	1.08E-02				
392	1.07E-02				
393	1.08E-02				
394	1.10E-02				
395	1.11E-02				
396	1.12E-02				
397	1.14E-02				
398	1.16E-02				
399	1.19E-02				
400	1.21E-02				
401	0.012271366				
402	1.25E-02				
403	1.28E-02				
404	1.30E-02				
405	0.013326963				
406	0.013675881				
407	1.40E-02				
408	1.43E-02				
409	1.47E-02				
410	1.51E-02				
411	1.55E-02				
412	1.59E-02				
413	1.63E-02				
414	0.016633279				
415	1.70E-02				
416	1.74E-02				
417	1.77E-02				
418	0.018061134				
419	1.83E-02				
420	1.86E-02				
421	1.89E-02				
422	1.92E-02				
423	1.96E-02				
424	1.99E-02				
425	2.03E-02				
426	2.06E-02				
427	2.10E-02				
428	2.14E-02				
429	2.17E-02				
430	2.21E-02				
431	2.24E-02				
432	2.27E-02				
433	2.30E-02				
434	2.33E-02				
435	2.36E-02				
436	2.38E-02				
437	2.40E-02				
438	2.41E-02				
439	2.43E-02				
440	2.44E-02				
441	2.45E-02				
442	2.45E-02				
443	2.44E-02				
444	2.44E-02				
445	2.43E-02				
446	2.42E-02				
447	2.42E-02				
448	2.41E-02				
449	2.40E-02				
450	2.40E-02				
451	2.40E-02				
452	2.40E-02				
453	2.39E-02				
454	2.38E-02				
455	2.37E-02				
456	2.37E-02				
457	2.36E-02				
458	2.35E-02				
459	2.34E-02				
460	2.32E-02				
461	2.31E-02				
462	2.30E-02				
463	2.28E-02				
464	0.022668045				
465	2.25E-02				
466	2.23E-02				
467	2.21E-02				
468	2.20E-02				
469	2.19E-02				
470	0.021844492				
471	2.18E-02				
472	2.19E-02				
473	2.20E-02				
474	2.21E-02				
475	2.22E-02				
476	2.24E-02				
477	2.26E-02				
478	2.28E-02				
479	0.023013776				
480	2.33E-02				
481	2.35E-02				
482	2.36E-02				
483	2.38E-02				
484	2.39E-02				
485	2.40E-02				
486	2.39E-02				
487	2.39E-02				
488	2.38E-02				
489	2.36E-02				
490	2.34E-02				
491	2.32E-02				
492	2.29E-02				
493	2.26E-02				
494	2.23E-02				
495	2.19E-02				
496	2.14E-02				
497	0.020998176				
498	0.020578835				
499	2.02E-02				
500	1.98E-02				
501	1.94E-02				
502	1.91E-02				
503	1.88E-02				
504	1.85E-02				
505	1.83E-02				
506	1.81E-02				
507	1.79E-02				
508	1.78E-02				
509	0.017740148				
510	1.77E-02				
511	1.78E-02				
512	1.78E-02				
513	0.017821936				
514	1.79E-02				
515	1.79E-02				
516	1.80E-02				
517	1.80E-02				
518	1.80E-02				
519	0.017936341				
520	1.79E-02				
521	1.77E-02				
522	1.76E-02				
523	1.73E-02				
524	1.70E-02				
525	1.67E-02				
526	1.62E-02				
527	1.58E-02				
528	1.52E-02				
529	1.47E-02				
530	1.40E-02				
531	1.34E-02				
532	1.28E-02				
533	1.21E-02				
534	1.15E-02				
535	1.08E-02				
536	0.01011935				
537	9.45E-03				
538	8.79E-03				
539	8.14E-03				
540	7.53E-03				
541	6.94E-03				
542	6.35E-03				
543	5.82E-03				
544	5.31E-03				
545	4.85E-03				
546	4.42E-03				
547	4.00E-03				
548	3.62E-03				
549	3.26E-03				
550	2.93E-03				
551	2.62E-03				
552	2.34E-03				
553	2.08E-03				
554	1.84E-03				
555	1.65E-03				
556	1.46E-03				
557	1.31E-03				
558	1.15E-03				
559	1.01E-03				
560	8.89E-04				
561	7.57E-04				
562	6.42E-04				
563	5.32E-04				
564	4.39E-04				
565	3.63E-04				
566	2.90E-04				
567	2.26E-04				
568	1.77E-04				
569	1.47E-04				
570	8.66E-05				
571	5.64E-05				
572	1.82E-05				
573	-1.09E-05				
574	-4.29E-05				
575	-6.63E-05				
576	-6.94E-05				
577	-8.17E-05				
578	-1.00E-04				
579	-1.16E-04				
580	-1.18E-04				
581	-1.27E-04				
582	-1.48E-04				
583	-1.68E-04				
584	-1.91E-04				
585	-2.01E-04				
586	-2.09E-04				
587	-2.08E-04				
588	-2.15E-04				
589	-2.19E-04				
590	-2.27E-04				
591	-2.41E-04				
592	-2.41E-04				
593	-2.72E-04				
594	-2.96E-04				
595	-3.17E-04				
596	-3.37E-04				
597	-3.42E-04				
598	-3.62E-04				
599	-3.74E-04				
600	-3.77E-04				
601	-3.57E-04				
602	-3.55E-04				
603	-3.41E-04				
604	-3.35E-04				
605	-3.35E-04				
606	-3.19E-04				
607	-2.99E-04				
608	-2.80E-04				
609	-2.62E-04				
610	-2.52E-04				
611	-2.22E-04				
612	-1.78E-04				
613	-1.51E-04				
614	-1.22E-04				
615	-8.12E-05				
616	-6.23E-05				
617	-3.89E-05				
618	-1.55E-05				
619	1.28E-05				
620	3.69E-05				
621	3.85E-05				
622	5.46E-05				
623	7.98E-05				
624	1.00E-04				
625	1.18E-04				
626	1.38E-04				
627	1.67E-04				
628	1.65E-04				
629	1.65E-04				
630	1.61E-04				
631	1.52E-04				
632	1.35E-04				
633	9.86E-05				
634	6.95E-05				
635	5.64E-05				
636	2.39E-05				
637	4.52E-06				
638	-7.31E-06				
639	-2.04E-05				
640	-4.29E-05				
641	-8.34E-05				
642	-1.24E-04				
643	-1.58E-04				
644	-1.81E-04				
645	-2.01E-04				
646	-2.21E-04				
647	-2.17E-04				
648	-2.19E-04				
649	-1.99E-04				
650	-1.50E-04				
651	-9.85E-05				
652	-3.77E-05				
653	7.73E-07				
654	5.23E-05				
655	1.42E-04				
656	2.51E-04				
657	3.78E-04				
658	5.39E-04				
659	7.58E-04				
660	9.98E-04				
661	1.27E-03				
662	1.61E-03				
663	1.96E-03				
664	2.32E-03				
665	2.71E-03				
666	3.09E-03				
667	3.51E-03				
668	3.92E-03				
669	4.30E-03				
670	4.67E-03				
671	5.02E-03				
672	5.32E-03				
673	5.61E-03				
674	5.90E-03				
675	6.11E-03				
676	6.31E-03				
677	6.46E-03				
678	6.54E-03				
679	6.60E-03				
680	6.56E-03				
681	6.42E-03				
682	6.15E-03				
683	5.81E-03				
684	5.36E-03				
685	4.89E-03				
686	4.37E-03				
687	3.75E-03				
688	3.16E-03				
689	2.55E-03				
690	1.99E-03				
691	1.41E-03				
692	8.34E-04				
693	3.65E-04				
694	-7.37E-05				
695	-4.65E-04				
696	-8.41E-04				
697	-1.14E-03				
698	-1.40E-03				
699	-1.69E-03				
700	-1.87E-03				
701	-2.19E-03				
702	-2.48E-03				
703	-2.84E-03				
704	-3.10E-03				
705	-3.37E-03				
706	-3.67E-03				
707	-4.01E-03				
708	-4.40E-03				
709	-4.86E-03				
710	-5.40E-03				
