OLIS-3D-ASCII	SySl1030			
659	6.61E-03			
660	6.94E-03			
661	7.31E-03			
662	7.70E-03			
663	8.08E-03			
664	8.52E-03			
665	8.92E-03			
666	9.36E-03			
667	9.81E-03			
668	1.02E-02			
669	1.07E-02			
670	1.10E-02			
671	1.15E-02			
672	1.18E-02			
673	1.22E-02			
674	1.25E-02			
675	1.29E-02			
676	1.32E-02			
677	1.34E-02			
678	1.37E-02			
679	1.39E-02			
680	1.40E-02			
681	1.40E-02			
682	1.39E-02			
683	1.37E-02			
684	0.01322226			
685	1.27E-02			
686	1.22E-02			
687	1.15E-02			
688	1.08E-02			
689	1.01E-02			
690	9.34E-03			
691	8.61E-03			
692	7.92E-03			
693	7.21E-03			
694	6.59E-03			
695	6.00E-03			
696	5.40E-03			
697	4.95E-03			
698	4.56E-03			
699	4.17E-03			
700	3.80E-03			
701	3.48E-03			
702	3.17E-03			
703	2.89E-03			
704	2.72E-03			
705	2.56E-03			
706	2.42E-03			
707	2.31E-03			
708	2.23E-03			
709	2.16E-03			
710	2.12E-03			
