OLIS-3D-ASCII	SySl1216	
375	-7.80E-03	
376	-7.44E-03	
377	-7.15E-03	
378	-6.90E-03	
379	-6.69E-03	
380	-6.51E-03	
381	-6.35E-03	
382	-6.17E-03	
383	-6.00E-03	
384	-5.86E-03	
385	-5.79E-03	
386	-5.63E-03	
387	-5.45E-03	
388	-5.30E-03	
389	-5.15E-03	
390	-4.94E-03	
391	-4.74E-03	
392	-4.61E-03	
393	-4.43E-03	
394	-4.25E-03	
395	-4.15E-03	
396	-4.09E-03	
397	-4.02E-03	
398	-3.91E-03	
399	-3.82E-03	
400	-3.72E-03	
401	-3.60E-03	
402	-3.51E-03	
403	-3.39E-03	
404	-3.32E-03	
405	-3.20E-03	
406	-3.10E-03	
407	-3.02E-03	
408	-2.95E-03	
409	-2.84E-03	
410	-2.75E-03	
411	-2.70E-03	
412	-2.63E-03	
413	-2.58E-03	
414	-2.57E-03	
415	-2.50E-03	
416	-2.45E-03	
417	-2.37E-03	
418	-2.32E-03	
419	-2.25E-03	
420	-2.16E-03	
421	-2.08E-03	
422	-2.00E-03	
423	-1.95E-03	
424	-1.88E-03	
425	-1.85E-03	
426	-1.80E-03	
427	-1.74E-03	
428	-1.71E-03	
429	-1.69E-03	
430	-1.66E-03	
431	-1.61E-03	
432	-1.59E-03	
433	-1.57E-03	
434	-1.55E-03	
435	-1.53E-03	
436	-1.50E-03	
437	-1.48E-03	
438	-1.44E-03	
439	-1.42E-03	
440	-1.40E-03	
441	-1.37E-03	
442	-1.33E-03	
443	-1.30E-03	
444	-1.29E-03	
445	-1.28E-03	
446	-1.26E-03	
447	-0.001241507	
448	-1.22E-03	
449	-1.20E-03	
450	-1.20E-03	
451	-1.18E-03	
452	-1.16E-03	
453	-1.13E-03	
454	-1.12E-03	
455	-1.11E-03	
456	-1.10E-03	
457	-1.08E-03	
458	-1.08E-03	
459	-1.08E-03	
460	-1.06E-03	
461	-1.06E-03	
462	-1.04E-03	
463	-1.01E-03	
464	-9.81E-04	
465	-9.55E-04	
466	-9.38E-04	
467	-8.98E-04	
468	-8.78E-04	
469	-8.63E-04	
470	-8.61E-04	
471	-8.60E-04	
472	-8.44E-04	
473	-8.38E-04	
474	-8.26E-04	
475	-8.17E-04	
476	-8.03E-04	
477	-7.82E-04	
478	-7.60E-04	
479	-7.43E-04	
480	-7.41E-04	
481	-7.16E-04	
482	-7.06E-04	
483	-6.92E-04	
484	-6.77E-04	
485	-6.72E-04	
486	-6.66E-04	
487	-6.51E-04	
488	-6.48E-04	
489	-6.43E-04	
490	-6.35E-04	
491	-6.37E-04	
492	-6.26E-04	
493	-6.06E-04	
494	-5.96E-04	
495	-5.79E-04	
496	-5.71E-04	
497	-5.60E-04	
498	-5.48E-04	
499	-5.49E-04	
500	-5.57E-04	
501	-5.61E-04	
502	-5.66E-04	
503	-5.66E-04	
504	-5.62E-04	
505	-5.60E-04	
506	-5.64E-04	
507	-5.66E-04	
508	-5.64E-04	
509	-5.50E-04	
510	-5.46E-04	
511	-5.45E-04	
512	-5.38E-04	
513	-5.28E-04	
514	-5.11E-04	
515	-4.98E-04	
516	-4.98E-04	
517	-4.94E-04	
518	-5.09E-04	
519	-5.08E-04	
520	-5.02E-04	
521	-4.96E-04	
522	-4.91E-04	
523	-4.82E-04	
524	-4.62E-04	
525	-4.43E-04	
526	-4.22E-04	
527	-4.18E-04	
528	-4.06E-04	
529	-3.94E-04	
530	-3.89E-04	
531	-3.69E-04	
532	-3.67E-04	
533	-3.51E-04	
534	-3.38E-04	
535	-3.35E-04	
536	-3.26E-04	
537	-3.20E-04	
538	-3.19E-04	
539	-3.19E-04	
540	-3.12E-04	
541	-3.22E-04	
542	-3.16E-04	
543	-3.02E-04	
544	-2.77E-04	
545	-2.62E-04	
546	-2.43E-04	
547	-2.38E-04	
548	-2.41E-04	
549	-2.40E-04	
550	-2.45E-04	
551	-2.56E-04	
552	-2.60E-04	
553	-2.70E-04	
554	-0.000257543	
555	-2.48E-04	
556	-2.26E-04	
557	-2.23E-04	
558	-2.05E-04	
559	-2.06E-04	
560	-2.03E-04	
561	-2.02E-04	
562	-2.05E-04	
563	-2.07E-04	
564	-1.95E-04	
565	-1.84E-04	
566	-1.76E-04	
567	-1.82E-04	
568	-1.59E-04	
569	-1.63E-04	
570	-1.61E-04	
571	-1.62E-04	
572	-1.55E-04	
573	-1.55E-04	
574	-1.52E-04	
575	-1.57E-04	
576	-1.51E-04	
577	-1.48E-04	
578	-1.47E-04	
579	-1.40E-04	
580	-1.17E-04	
581	-1.16E-04	
582	-1.05E-04	
583	-1.03E-04	
584	-9.13E-05	
585	-7.30E-05	
586	-6.68E-05	
587	-7.55E-05	
588	-8.09E-05	
589	-9.15E-05	
590	-9.46E-05	
591	-1.01E-04	
592	-1.03E-04	
593	-1.02E-04	
594	-1.01E-04	
595	-9.79E-05	
596	-8.39E-05	
597	-6.62E-05	
598	-6.86E-05	
599	-7.61E-05	
600	-8.75E-05	
601	-8.74E-05	
602	-8.03E-05	
603	-8.69E-05	
604	-9.45E-05	
605	-8.44E-05	
606	-8.26E-05	
