OLIS-3D-ASCII	SySl1222			
375	2.34E-04			
376	4.53E-04			
377	5.95E-04			
378	6.72E-04			
379	7.01E-04			
380	6.96E-04			
381	6.73E-04			
382	6.52E-04			
383	7.04E-04			
384	7.21E-04			
385	7.17E-04			
386	7.88E-04			
387	7.12E-04			
388	7.15E-04			
389	7.28E-04			
390	6.94E-04			
391	6.39E-04			
392	6.39E-04			
393	6.19E-04			
394	6.21E-04			
395	6.14E-04			
396	6.22E-04			
397	6.33E-04			
398	6.42E-04			
399	6.54E-04			
400	6.78E-04			
401	7.23E-04			
402	6.69E-04			
403	6.75E-04			
404	6.79E-04			
405	6.72E-04			
406	6.92E-04			
407	7.22E-04			
408	7.49E-04			
409	7.72E-04			
410	7.86E-04			
411	8.45E-04			
412	8.49E-04			
413	8.67E-04			
414	8.40E-04			
415	8.42E-04			
416	8.58E-04			
417	8.81E-04			
418	9.05E-04			
419	9.06E-04			
420	8.74E-04			
421	9.00E-04			
422	9.02E-04			
423	9.21E-04			
424	8.98E-04			
425	8.85E-04			
426	8.98E-04			
427	9.11E-04			
428	9.20E-04			
429	9.14E-04			
430	9.16E-04			
431	9.18E-04			
432	9.14E-04			
433	9.37E-04			
434	9.48E-04			
435	9.57E-04			
436	9.57E-04			
437	9.56E-04			
438	9.58E-04			
439	9.55E-04			
440	9.38E-04			
441	9.24E-04			
442	9.06E-04			
443	8.83E-04			
444	8.78E-04			
445	8.62E-04			
446	8.31E-04			
447	8.01E-04			
448	7.73E-04			
449	7.38E-04			
450	7.12E-04			
451	6.97E-04			
452	6.83E-04			
453	6.59E-04			
454	6.32E-04			
455	6.12E-04			
456	6.10E-04			
457	5.90E-04			
458	5.66E-04			
459	5.46E-04			
460	5.25E-04			
461	5.21E-04			
462	5.31E-04			
463	5.31E-04			
464	5.36E-04			
465	5.22E-04			
466	5.10E-04			
467	4.96E-04			
468	4.89E-04			
469	4.80E-04			
470	4.74E-04			
471	4.56E-04			
472	4.43E-04			
473	4.45E-04			
474	4.55E-04			
475	4.52E-04			
476	4.47E-04			
477	4.37E-04			
478	4.39E-04			
479	4.31E-04			
480	4.35E-04			
481	4.40E-04			
482	4.56E-04			
483	4.44E-04			
484	4.40E-04			
485	4.48E-04			
486	4.51E-04			
487	4.37E-04			
488	4.24E-04			
489	4.17E-04			
490	4.27E-04			
491	4.25E-04			
492	4.25E-04			
493	4.19E-04			
494	4.29E-04			
495	4.30E-04			
496	4.36E-04			
497	4.40E-04			
498	4.49E-04			
499	4.43E-04			
500	4.39E-04			
501	4.37E-04			
502	4.42E-04			
503	4.31E-04			
504	4.20E-04			
505	4.09E-04			
506	3.98E-04			
507	3.96E-04			
508	3.87E-04			
509	3.80E-04			
510	3.71E-04			
511	3.50E-04			
512	3.36E-04			
513	3.22E-04			
514	3.12E-04			
515	3.01E-04			
516	2.97E-04			
517	2.83E-04			
518	2.77E-04			
519	2.84E-04			
520	2.68E-04			
521	2.64E-04			
522	2.47E-04			
523	2.28E-04			
524	2.19E-04			
525	2.27E-04			
526	2.25E-04			
527	2.26E-04			
528	2.37E-04			
529	2.21E-04			
530	2.30E-04			
531	2.26E-04			
532	2.05E-04			
533	1.90E-04			
534	1.68E-04			
535	1.56E-04			
536	1.64E-04			
537	1.79E-04			
538	1.62E-04			
539	1.68E-04			
540	1.69E-04			
541	1.58E-04			
542	1.69E-04			
543	1.69E-04			
544	1.67E-04			
545	1.63E-04			
546	1.70E-04			
547	1.88E-04			
548	2.04E-04			
549	2.08E-04			
550	1.99E-04			
551	1.99E-04			
552	1.88E-04			
553	1.91E-04			
554	1.88E-04			
555	1.92E-04			
556	2.02E-04			
557	2.10E-04			
558	2.32E-04			
559	2.48E-04			
560	2.57E-04			
561	2.71E-04			
562	2.79E-04			
563	2.87E-04			
564	2.84E-04			
565	2.90E-04			
566	2.94E-04			
567	3.02E-04			
568	3.04E-04			
569	3.23E-04			
570	3.42E-04			
571	3.47E-04			
572	3.52E-04			
573	3.49E-04			
574	3.47E-04			
575	3.50E-04			
576	3.41E-04			
577	3.47E-04			
578	3.47E-04			
579	3.47E-04			
580	3.56E-04			
581	3.76E-04			
582	3.88E-04			
583	3.95E-04			
584	3.92E-04			
585	3.88E-04			
586	3.94E-04			
587	3.95E-04			
588	3.97E-04			
589	4.05E-04			
590	4.06E-04			
591	4.13E-04			
592	4.20E-04			
593	4.30E-04			
594	4.44E-04			
595	4.49E-04			
596	4.61E-04			
597	4.67E-04			
598	4.84E-04			
599	4.85E-04			
600	4.94E-04			
601	5.14E-04			
602	5.25E-04			
603	5.28E-04			
604	5.36E-04			
605	5.38E-04			
606	5.56E-04			
607	5.58E-04			
608	5.62E-04			
