OLIS-3D-ASCII	SySl1018			
375	7.55E-03			
376	7.74E-03			
377	7.91E-03			
378	8.06E-03			
379	8.18E-03			
380	8.28E-03			
381	8.35E-03			
382	0.008376715			
383	8.38E-03			
384	8.37E-03			
385	8.28E-03			
386	8.23E-03			
387	8.16E-03			
388	8.11E-03			
389	8.02E-03			
390	7.93E-03			
391	7.92E-03			
392	7.91E-03			
393	7.90E-03			
394	7.91E-03			
395	7.88E-03			
396	7.86E-03			
397	7.86E-03			
398	7.84E-03			
399	7.83E-03			
400	7.85E-03			
401	7.88E-03			
402	7.96E-03			
403	8.07E-03			
404	8.14E-03			
405	8.25E-03			
406	8.39E-03			
407	8.48E-03			
408	8.62E-03			
409	8.80E-03			
410	8.95E-03			
411	9.13E-03			
412	9.28E-03			
413	9.46E-03			
414	9.61E-03			
415	9.74E-03			
416	9.82E-03			
417	9.86E-03			
418	0.00988557			
419	9.88E-03			
420	0.009846588			
421	9.84E-03			
422	9.81E-03			
423	9.79E-03			
424	9.80E-03			
425	9.84E-03			
426	9.89E-03			
427	9.93E-03			
428	1.00E-02			
429	1.01E-02			
430	1.02E-02			
431	1.03E-02			
432	1.03E-02			
433	1.05E-02			
434	1.06E-02			
435	1.06E-02			
436	1.07E-02			
437	1.07E-02			
438	1.07E-02			
439	0.010669863			
440	1.06E-02			
441	1.04E-02			
442	1.02E-02			
443	9.95E-03			
444	9.65E-03			
445	9.32E-03			
446	8.95E-03			
447	8.58E-03			
448	8.18E-03			
449	7.79E-03			
450	7.43E-03			
451	7.09E-03			
452	6.80E-03			
453	6.53E-03			
454	6.31E-03			
455	6.10E-03			
456	5.94E-03			
457	5.80E-03			
458	5.69E-03			
459	5.58E-03			
460	5.47E-03			
461	5.37E-03			
462	5.29E-03			
463	5.23E-03			
464	5.16E-03			
465	5.09E-03			
466	5.03E-03			
467	4.96E-03			
468	4.90E-03			
469	4.83E-03			
470	4.78E-03			
471	4.71E-03			
472	4.65E-03			
473	4.61E-03			
474	4.57E-03			
475	4.54E-03			
476	4.50E-03			
477	4.48E-03			
478	4.48E-03			
479	4.48E-03			
480	4.47E-03			
481	4.46E-03			
482	4.48E-03			
483	4.48E-03			
484	4.49E-03			
485	4.50E-03			
486	4.52E-03			
487	4.52E-03			
488	4.52E-03			
489	4.53E-03			
490	4.53E-03			
491	4.54E-03			
492	4.54E-03			
493	4.53E-03			
494	4.53E-03			
495	4.52E-03			
496	4.51E-03			
497	4.50E-03			
498	4.50E-03			
499	4.47E-03			
500	4.43E-03			
501	4.40E-03			
502	4.36E-03			
503	4.33E-03			
504	4.30E-03			
505	4.25E-03			
506	4.22E-03			
507	4.18E-03			
508	4.16E-03			
509	4.10E-03			
510	4.06E-03			
511	4.02E-03			
512	3.95E-03			
513	3.91E-03			
514	3.87E-03			
515	3.84E-03			
516	3.80E-03			
517	3.77E-03			
518	3.72E-03			
519	3.69E-03			
520	3.65E-03			
521	3.60E-03			
522	3.57E-03			
523	3.51E-03			
524	3.43E-03			
525	3.37E-03			
526	3.31E-03			
527	3.24E-03			
528	3.18E-03			
529	3.11E-03			
530	3.01E-03			
531	2.95E-03			
532	2.88E-03			
533	2.83E-03			
534	2.78E-03			
535	0.002732835			
536	2.68E-03			
537	2.64E-03			
538	2.62E-03			
539	2.60E-03			
540	2.59E-03			
541	2.55E-03			
542	2.51E-03			
543	2.49E-03			
544	2.47E-03			
545	2.47E-03			
546	2.47E-03			
547	2.48E-03			
548	2.49E-03			
549	2.51E-03			
550	2.55E-03			
551	2.58E-03			
552	2.64E-03			
553	2.70E-03			
554	2.75E-03			
555	2.83E-03			
556	2.89E-03			
557	2.96E-03			
558	3.04E-03			
559	3.11E-03			
560	3.19E-03			
561	3.27E-03			
562	3.34E-03			
563	3.43E-03			
564	3.54E-03			
565	3.65E-03			
566	3.75E-03			
567	3.87E-03			
568	3.97E-03			
569	4.07E-03			
570	4.19E-03			
571	4.29E-03			
572	4.39E-03			
573	4.49E-03			
574	4.57E-03			
575	4.66E-03			
576	4.75E-03			
577	4.83E-03			
578	4.90E-03			
579	4.99E-03			
580	5.07E-03			
581	5.17E-03			
582	5.26E-03			
583	5.33E-03			
584	5.42E-03			
585	5.50E-03			
586	5.58E-03			
587	5.66E-03			
588	5.73E-03			
589	5.80E-03			
590	5.88E-03			
591	5.94E-03			
592	6.01E-03			
593	6.09E-03			
594	6.16E-03			
595	6.24E-03			
596	6.33E-03			
597	6.42E-03			
598	6.51E-03			
599	6.60E-03			
600	6.69E-03			
601	6.81E-03			
602	6.93E-03			
603	7.07E-03			
604	7.22E-03			
605	7.38E-03			
606	7.58E-03			
607	7.78E-03			
608	7.97E-03			
609	8.17E-03			
610	8.35E-03			
611	8.56E-03			
612	8.76E-03			
613	8.98E-03			
614	9.17E-03			
615	9.39E-03			
616	9.59E-03			
617	9.80E-03			
618	1.00E-02			
619	1.02E-02			
620	1.04E-02			
621	1.05E-02			
622	1.06E-02			
623	1.07E-02			
624	1.08E-02			
625	1.09E-02			
626	1.09E-02			
627	1.09E-02			
628	1.09E-02			
629	1.09E-02			
630	1.08E-02			
631	0.010735691			
632	1.07E-02			
633	1.06E-02			
634	0.010432812			
635	1.03E-02			
636	1.01E-02			
637	9.98E-03			
638	9.78E-03			
639	9.59E-03			
640	9.35E-03			
641	9.13E-03			
642	8.88E-03			
643	8.62E-03			
644	8.40E-03			
645	8.17E-03			
646	7.95E-03			
647	7.74E-03			
648	7.55E-03			
649	7.38E-03			
650	7.23E-03			
651	7.09E-03			
652	6.95E-03			
653	6.84E-03			
654	6.75E-03			
655	6.68E-03			
656	6.64E-03			
657	6.62E-03			
658	6.66E-03			
659	6.72E-03			
660	6.83E-03			
661	7.01E-03			
662	7.21E-03			
663	7.46E-03			
664	7.73E-03			
665	7.96E-03			
666	8.22E-03			
667	8.49E-03			
668	8.77E-03			
669	9.02E-03			
670	9.26E-03			
671	9.52E-03			
672	9.77E-03			
