OLIS-3D-ASCII	SySl1259						
375	6.26E-03						
376	6.25E-03						
377	6.26E-03						
378	6.30E-03						
379	6.35E-03						
380	6.41E-03						
381	6.47E-03						
382	6.58E-03						
383	6.53E-03						
384	6.54E-03						
385	6.42E-03						
386	6.41E-03						
387	6.34E-03						
388	6.29E-03						
389	6.22E-03						
390	6.26E-03						
391	6.26E-03						
392	6.25E-03						
393	6.32E-03						
394	6.40E-03						
395	0.006465601						
396	6.54E-03						
397	6.55E-03						
398	6.56E-03						
399	6.60E-03						
400	6.60E-03						
401	6.64E-03						
402	6.73E-03						
403	6.77E-03						
404	6.91E-03						
405	7.08E-03						
406	7.24E-03						
407	7.41E-03						
408	7.58E-03						
409	7.73E-03						
410	7.91E-03						
411	8.06E-03						
412	8.23E-03						
413	8.46E-03						
414	8.67E-03						
415	8.88E-03						
416	9.10E-03						
417	9.29E-03						
418	9.43E-03						
419	9.56E-03						
420	0.009687629						
421	9.77E-03						
422	9.88E-03						
423	9.94E-03						
424	1.01E-02						
425	1.02E-02						
426	1.03E-02						
427	1.03E-02						
428	1.04E-02						
429	1.04E-02						
430	1.05E-02						
431	1.05E-02						
432	1.06E-02						
433	1.07E-02						
434	1.08E-02						
435	1.09E-02						
436	0.011017276						
437	1.12E-02						
438	1.13E-02						
439	1.15E-02						
440	1.16E-02						
441	1.17E-02						
442	1.18E-02						
443	1.18E-02						
444	0.011850797						
445	1.18E-02						
446	1.18E-02						
447	1.17E-02						
448	0.011574089						
449	1.14E-02						
450	1.12E-02						
451	1.10E-02						
452	1.07E-02						
453	1.04E-02						
454	1.02E-02						
455	9.87E-03						
456	9.57E-03						
457	9.25E-03						
458	8.95E-03						
459	8.65E-03						
460	8.35E-03						
461	8.04E-03						
462	7.73E-03						
463	7.43E-03						
464	7.18E-03						
465	6.94E-03						
466	6.73E-03						
467	6.52E-03						
468	6.34E-03						
469	6.18E-03						
470	6.04E-03						
471	5.92E-03						
472	5.81E-03						
473	5.71E-03						
474	5.60E-03						
475	5.50E-03						
476	5.44E-03						
477	5.37E-03						
478	5.31E-03						
479	5.26E-03						
480	5.24E-03						
481	5.22E-03						
482	5.21E-03						
483	5.21E-03						
484	5.18E-03						
485	5.19E-03						
486	5.16E-03						
487	5.15E-03						
488	5.13E-03						
489	5.09E-03						
490	5.06E-03						
491	5.04E-03						
492	5.00E-03						
493	4.95E-03						
494	4.90E-03						
495	4.82E-03						
496	4.74E-03						
497	4.67E-03						
498	4.57E-03						
499	4.47E-03						
500	4.36E-03						
501	4.22E-03						
502	4.09E-03						
503	3.94E-03						
504	3.78E-03						
505	3.62E-03						
506	3.46E-03						
507	3.29E-03						
508	3.13E-03						
509	2.98E-03						
510	2.81E-03						
511	2.65E-03						
512	2.51E-03						
513	2.35E-03						
514	2.23E-03						
515	2.09E-03						
516	1.96E-03						
517	1.83E-03						
518	1.73E-03						
519	1.63E-03						
520	1.52E-03						
521	1.43E-03						
522	1.34E-03						
523	1.26E-03						
524	1.18E-03						
525	1.11E-03						
526	1.04E-03						
527	9.80E-04						
528	9.32E-04						
529	8.91E-04						
530	8.62E-04						
531	8.39E-04						
532	8.17E-04						
533	8.14E-04						
534	7.86E-04						
535	7.74E-04						
536	7.60E-04						
537	7.44E-04						
538	7.32E-04						
539	7.24E-04						
540	7.13E-04						
541	6.94E-04						
542	6.83E-04						
543	6.75E-04						
544	6.67E-04						
545	6.57E-04						
546	6.32E-04						
547	6.19E-04						
548	6.03E-04						
549	5.92E-04						
550	5.80E-04						
551	5.69E-04						
552	5.56E-04						
553	5.46E-04						
554	5.56E-04						
555	5.54E-04						
556	5.54E-04						
557	5.54E-04						
558	5.45E-04						
559	5.37E-04						
560	5.39E-04						
561	5.49E-04						
562	5.40E-04						
563	5.51E-04						
564	5.55E-04						
565	5.48E-04						
566	5.54E-04						
567	5.58E-04						
568	5.46E-04						
569	5.49E-04						
570	5.48E-04						
571	5.54E-04						
572	5.58E-04						
573	5.70E-04						
574	5.81E-04						
575	6.11E-04						
576	6.19E-04						
577	6.30E-04						
578	6.51E-04						
579	6.57E-04						
580	6.60E-04						
581	6.75E-04						
582	6.94E-04						
583	6.94E-04						
584	6.94E-04						
585	7.01E-04						
586	7.18E-04						
587	7.25E-04						
588	7.19E-04						
589	7.37E-04						
590	7.51E-04						
591	7.60E-04						
592	7.86E-04						
593	8.03E-04						
594	8.24E-04						
595	8.24E-04						
596	8.23E-04						
597	8.32E-04						
598	8.35E-04						
599	8.25E-04						
600	8.15E-04						
601	8.25E-04						
602	8.38E-04						
603	8.54E-04						
604	8.87E-04						
605	9.13E-04						
606	9.41E-04						
607	9.67E-04						
608	9.91E-04						
609	1.03E-03						
610	1.05E-03						
611	1.07E-03						
612	1.09E-03						
613	1.12E-03						
614	1.15E-03						
615	1.18E-03						
616	1.20E-03						
617	1.23E-03						
618	1.24E-03						
619	1.26E-03						
620	1.27E-03						
621	1.27E-03						
622	1.29E-03						
623	1.32E-03						
624	1.35E-03						
625	1.39E-03						
626	1.41E-03						
627	1.44E-03						
628	1.45E-03						
629	1.48E-03						
630	1.48E-03						
631	1.48E-03						
632	1.48E-03						
633	1.47E-03						
634	1.47E-03						
635	1.46E-03						
636	1.45E-03						
637	1.45E-03						
638	1.44E-03						
639	1.42E-03						
640	1.42E-03						
641	1.43E-03						
642	1.43E-03						
643	1.45E-03						
644	1.47E-03						
645	1.50E-03						
646	1.54E-03						
647	1.58E-03						
648	1.61E-03						
649	1.65E-03						
650	1.71E-03						
651	1.78E-03						
652	1.87E-03						
653	1.97E-03						
654	2.09E-03						
655	2.24E-03						
656	2.43E-03						
657	2.63E-03						
658	2.86E-03						
659	3.14E-03						
660	3.41E-03						
661	3.74E-03						
662	4.14E-03						
663	4.52E-03						
664	4.95E-03						
665	5.36E-03						
666	5.81E-03						
667	6.25E-03						
668	6.63E-03						
669	6.95E-03						
670	7.24E-03						
671	7.49E-03						
672	7.63E-03						
673	7.75E-03						
674	7.77E-03						
675	7.73E-03						
676	7.64E-03						
677	7.51E-03						
678	7.39E-03						
679	7.23E-03						
680	7.03E-03						
681	6.79E-03						
682	6.53E-03						
683	6.25E-03						
684	5.93E-03						
685	5.60E-03						
686	5.19E-03						
687	4.79E-03						
688	4.36E-03						
689	3.99E-03						
690	3.58E-03						
691	3.21E-03						
692	2.86E-03						
693	2.48E-03						
694	2.16E-03						
695	1.84E-03						
696	1.57E-03						
697	1.35E-03						
698	1.13E-03						
699	9.32E-04						
700	8.06E-04						
701	6.83E-04						
702	5.39E-04						
703	3.77E-04						
704	2.16E-04						
705	4.19E-05						
706	-9.33E-05						
707	-1.69E-04						
708	-1.63E-04						
709	-5.65E-05						
710	1.72E-04						
